,Number,Name,RA,DEC,Type,V,posunc,centerdist,RA_rate,DEC_rate,geodist,heliodist,alpha,elong,x,y,z,vx,vy,vz,epoch
0,7891,Fuchie,130.01350499999998,17.305768055555557,MB>Inner,17.8,0.0,1.718,-6.31,0.997,1.74920965101,2.51662246666,17.63,130.2,-2.052398515,1.332757909,0.544470155,-0.006781956,-0.006984388,-0.003387324,2460020.0
1,103214,1999 XG260,129.97185875,17.281824166666667,MB>Middle,20.4,0.028,167.65,-3.965,2.96,1.90783539603,2.66781347121,16.61,130.17,-2.149059484,1.451387089,0.590195507,-0.006715744,-0.007672426,-0.003092189,2460020.0
2,112216,2002 JH141,130.07432083333333,17.302433055555557,MB>Inner,20.7,0.026,208.006,-6.4402,-0.409,1.58239901865,2.3588230758,18.85,130.26,-1.954422676,1.213976278,0.497093988,-0.005436473,-0.008764479,-0.004375683,2460020.0
3,589791,2010 TW98,129.95691666666667,17.252466944444443,MB>Outer,21.9,0.057,273.392,-6.7438,-4.007,2.24765153442,2.99477493882,14.75,130.16,-2.356260802,1.696148905,0.692964244,-0.007152986,-0.005758541,-0.004338371,2460020.0
4,,2006 QQ82,130.04509874999997,17.209521666666667,MB>Inner,23.3,0.316,361.659,-9.5016,3.099,2.12436780198,2.87669926048,15.35,130.26,-2.286194278,1.605587996,0.651326297,-0.00594154,-0.006322539,-0.002825215,2460020.0
5,191922,2005 SB48,129.90035291666666,17.28307472222222,MB>Inner,20.7,0.026,398.472,0.6645,-2.52,1.29129626743,2.08438670589,21.5,130.1,-1.769685918,1.004876247,0.41051452,-0.006733758,-0.009205614,-0.004546278,2460020.0
6,,2016 EX144,129.98152083333332,17.41213861111111,MB>Inner,21.8,0.083,399.826,-5.0274,5.198,1.48875693445,2.26948506999,19.65,130.15,-1.896013324,1.149251789,0.470498689,-0.004821158,-0.009974921,-0.003751543,2460020.0
7,59259,1999 CP29,130.1428120833333,17.291395,MB>Inner,18.8,0.006,446.026,-0.2884,-3.198,1.3228234738,2.11558951031,21.1,130.33,-1.793489789,1.024607643,0.420455545,-0.006546473,-0.009257372,-0.004712984,2460020.0
8,301772,2010 JK120,129.93444958333333,17.405100833333332,MB>Outer,22.5,0.048,450.752,-10.4255,6.724,2.91467118468,3.64288612437,12.09,130.11,-2.768888044,2.183789162,0.891201158,-0.004658987,-0.005956885,-0.001364342,2460020.0
9,,2015 KB298,130.17160416666664,17.286840555555557,MB>Middle,23.0,1.805,546.241,-8.7329,0.811,2.19255276044,2.94345508033,14.97,130.35,-2.332039062,1.653462835,0.676257806,-0.005528869,-0.007032023,-0.003647914,2460020.0
10,232798,2004 RT191,129.88538,17.399799444444444,MB>Middle,21.7,0.037,557.071,-8.833,-0.643,2.2408909048,2.98721761919,14.81,130.06,-2.350262113,1.691120491,0.694360557,-0.006601056,-0.005555294,-0.003445012,2460020.0
11,377914,2006 EP7,129.8658233333333,17.381097222222223,MB>Middle,20.0,0.004,577.075,9.0604,-7.15,1.23440912364,2.03116499731,22.12,130.05,-1.730904429,0.9640088,0.396794808,-0.00800604,-0.009555521,-0.005039366,2460020.0
12,,2021 SX82,129.85155124999997,17.365306111111114,MB>Middle,24.1,0.0,598.018,-11.3119,-4.38,2.26606768288,3.01131969494,14.69,130.04,-2.36600142,1.70942727,0.702943477,-0.006153276,-0.00502012,-0.004447768,2460020.0
13,,2016 UU218,129.83696625,17.217950277777778,MB>Outer,22.5,0.067,684.968,-5.4647,3.961,2.11375975432,2.86454763407,15.46,130.06,-2.273747622,1.605725113,0.648688833,-0.006045635,-0.007707006,-0.002911869,2460020.0
14,,2020 NY4,130.01855791666665,17.5037325,MB>Middle,24.5,66.075,713.971,-13.9216,-0.699,2.82752627266,3.55832551177,12.37,130.16,-2.719713872,2.115122814,0.876040279,-0.003761113,-0.005425759,-0.004032131,2460020.0
15,,2013 EN49,130.17372166666667,17.16637472222222,MB>Outer,21.5,0.04,743.461,-6.1547,0.698,2.01172871141,2.76956038452,15.93,130.39,-2.221570318,1.52539187,0.619353532,-0.005511585,-0.00827952,-0.004014694,2460020.0
16,,2007 VT378,129.79730666666666,17.26870444444444,MB>Inner,22.6,0.113,756.133,-9.0175,-5.413,1.83397234344,2.59565984041,17.13,130.01,-2.099963093,1.397187208,0.571492056,-0.006621041,-0.006111454,-0.004638218,2460020.0
17,,2008 UR417,130.22404749999995,17.23403138888889,MB>Middle,22.2,0.083,766.873,-7.3042,-1.088,2.06363031699,2.81977315444,15.63,130.42,-2.252091059,1.55774379,0.636635275,-0.006500612,-0.006635139,-0.003860355,2460020.0
18,142291,Dompfaff,129.88902624999997,17.126553055555554,MB>Inner,21.7,0.022,774.055,-9.105,0.745,2.03008796213,2.7847248798,15.9,130.13,-2.224772029,1.541351641,0.62226846,-0.00593722,-0.006595345,-0.003523617,2460020.0
19,,2017 OP119,130.21439624999996,17.17859277777778,MB>Inner,23.4,0.106,826.964,-10.3155,4.056,1.94768948944,2.70840817459,16.29,130.42,-2.18461549,1.476333337,0.598981811,-0.004837929,-0.007699032,-0.00321975,2460020.0
20,491304,2011 WO24,130.2153145833333,17.433488055555557,MB>Outer,22.5,0.046,831.513,-7.9179,2.069,2.45264003513,3.19534959703,13.76,130.36,-2.491153561,1.839056827,0.757891767,-0.006054513,-0.006365929,-0.00295162,2460020.0
