,Number,Name,RA,DEC,Type,V,posunc,centerdist,RA_rate,DEC_rate,geodist,heliodist,alpha,elong,x,y,z,vx,vy,vz,epoch
0,4660,Nereus,226.31093749999997,-21.995901111111113,NEA>Apollo,17.9,0.016,49.033,-19.1458,-6.798,0.23610328052,1.1112657797,56.39,112.17,-1.0837761,0.144885701,0.043788463,-0.007077778,-0.015489705,-0.007181351,2459640.0
1,75578,2000 AV11,226.30993833333332,-21.989662777777777,MB>Inner,19.9,0.077,63.836,20.9259,-11.166,1.58824895828,2.17315224252,25.07,112.17,-1.96890604,-0.77069606,-0.466947794,0.004393495,-0.010258677,-0.004577364,2459640.0
2,,2011 UY206,226.33094624999998,-22.038353888888892,MB>Middle,22.8,0.214,135.553,9.8426,0.193,2.21476507417,2.75242867027,19.53,112.14,-2.367590304,-1.192396465,-0.707161886,0.003485853,-0.009308767,-0.002271988,2459640.0
3,,2015 BB179,226.33634291666664,-22.038186944444448,MB>Outer,23.0,0.084,138.982,4.088,-6.218,3.02152771442,3.52251052171,15.13,112.13,-2.886146861,-1.738715971,-1.008031472,0.004934095,-0.006213975,-0.003376914,2459640.0
4,,2013 DA17,226.2949583333333,-22.041508055555557,MB>Middle,22.2,0.301,175.452,12.8554,-8.354,1.96365995698,2.51779328218,21.44,112.17,-2.208319141,-1.022891619,-0.609584981,0.003862318,-0.009494938,-0.004330357,2459640.0
5,210618,2000 DN45,226.24103916666664,-22.01449861111111,MB>Middle,20.1,0.069,282.592,20.0621,-11.259,1.79105360949,2.35884032831,22.96,112.22,-2.102086597,-0.906427933,-0.544068721,0.005620196,-0.009463113,-0.004303699,2459640.0
6,,2008 UV338,226.41290791666665,-21.95224861111111,MB>Outer,24.7,1.399,343.774,5.3575,0.448,2.97932957495,3.48124411821,15.32,112.09,-2.860254875,-1.715966155,-0.993489608,0.006506477,-0.005144262,-0.000126225,2459640.0
7,543296,2013 WZ109,226.25512708333332,-21.912877777777776,MB>Outer,22.0,0.204,393.286,8.5902,-2.372,2.68158406758,3.19728755123,16.7,112.24,-2.673559806,-1.507788652,-0.877221372,0.005464691,-0.007480429,-0.002069388,2459640.0
8,,2015 DL101,226.3230408333333,-22.112750555555557,MB>Outer,22.6,0.013,401.681,2.8858,-7.304,3.06356429408,3.5629289491,14.96,112.12,-2.911518387,-1.765329294,-1.026495856,0.004353184,-0.006235828,-0.003977489,2459640.0
9,385741,2005 WY41,226.44352499999997,-22.053206111111113,MB>Inner,21.6,0.144,439.217,21.6502,-5.932,1.7015747796,2.2745136231,23.9,112.03,-2.039788172,-0.849265967,-0.513325845,0.005261378,-0.009927486,-0.003271818,2459640.0
10,456368,2006 US1,226.38361249999997,-22.11121527777778,MB>Middle,22.5,0.131,442.541,3.845,0.01,2.90173405427,3.40620043906,15.67,112.07,-2.806201587,-1.65852072,-0.97017603,0.004503152,-0.006446825,-0.001183829,2459640.0
11,,2013 UL28,226.38545416666665,-22.114351388888892,MB>Outer,22.3,0.008,455.387,7.1586,2.473,2.80509601625,3.31328053831,16.12,112.07,-2.743927492,-1.590762401,-0.934410481,0.004253683,-0.008211782,-0.000904457,2459640.0
12,254686,2005 MA15,226.38118791666665,-22.11717611111111,MB>Middle,20.8,0.096,458.449,15.233,-7.858,2.05731350916,2.60383496697,20.71,112.07,-2.268625579,-1.088466829,-0.648657614,0.005718279,-0.008556292,-0.003491602,2459640.0
13,452486,2004 EU44,226.2112683333333,-21.90844111111111,MB>Middle,21.8,0.147,504.332,23.7673,-6.397,1.75310057795,2.32469926498,23.31,112.28,-2.080218782,-0.880733019,-0.528796405,0.006224343,-0.009803696,-0.003133989,2459640.0
14,,2016 CY90,226.21594124999996,-21.882445277777776,MB>Outer,22.7,0.023,560.419,9.2833,-11.243,2.34144925818,2.87399919313,18.65,112.29,-2.456060695,-1.278721934,-0.744610315,0.005035782,-0.007715062,-0.004765157,2459640.0
15,,2011 SR140,226.40855333333332,-21.86433138888889,MB>Middle,22.4,0.311,567.044,5.4267,-12.837,2.34437581296,2.87459918103,18.67,112.12,-2.451760267,-1.287450971,-0.744349724,0.004390528,-0.006810091,-0.00516111,2459640.0
16,347428,2012 TV13,226.29890291666663,-22.160414166666666,MB>Inner,21.9,0.114,579.557,8.4356,-10.305,2.16399743349,2.70456080384,19.89,112.13,-2.336471894,-1.159156775,-0.688968739,0.004534798,-0.007621044,-0.004308311,2459640.0
17,322719,2000 QT170,226.4869608333333,-21.93117138888889,MB>Inner,21.9,0.049,598.162,16.5606,-9.982,1.84717723258,2.40817988798,22.49,112.03,-2.134974365,-0.953061422,-0.564309154,0.00653397,-0.007527473,-0.003295021,2459640.0
18,,2023 QK11,226.1392383333333,-21.91522972222222,MB>Outer,22.9,0.004,691.576,8.5712,-9.948,2.45586556582,2.98331250617,17.93,112.34,-2.533209797,-1.354962187,-0.790090137,0.006141597,-0.006476387,-0.003851763,2459640.0
19,,2015 FA390,226.36163374999998,-21.810485555555555,MB>Inner,22.5,0.185,697.631,22.0002,-8.486,1.55667600454,2.14474015767,25.42,112.18,-1.948827775,-0.751301148,-0.45132735,0.004292458,-0.010519093,-0.004149378,2459640.0
20,402716,2006 WW17,226.11543541666666,-22.034641111111114,MB>Middle,22.3,0.088,707.996,11.2632,-4.577,2.21952328573,2.75939738598,19.45,112.33,-2.378347787,-1.19144641,-0.707519481,0.004730882,-0.008608222,-0.003044031,2459640.0
21,80904,2000 DO56,226.20848666666666,-21.826832222222222,MB>Middle,20.3,0.068,737.586,8.8826,-8.534,2.34614066076,2.87875157543,18.61,112.31,-2.460789043,-1.283494457,-0.746154799,0.005587866,-0.006990974,-0.003625788,2459640.0
22,628000,2013 DN6,226.10990624999997,-22.141643333333334,MB>Middle,22.9,0.015,876.444,8.2926,-8.399,2.22769451803,2.7667313819,19.4,112.3,-2.381646171,-1.196422689,-0.712624867,0.004128002,-0.008141575,-0.004126759,2459640.0
23,368550,2003 YY95,226.52491166666664,-21.8421625,MB>Outer,22.0,0.008,880.796,4.2235,-0.899,3.03642221071,3.53539694294,15.09,112.02,-2.890119178,-1.756279212,-1.006369476,0.004025997,-0.007186461,-0.001950372,2459640.0
24,354412,2003 UX331,226.06328999999997,-21.945516666666666,MB>Middle,23.6,0.02,894.712,5.8312,-5.468,2.47880285319,3.00589592481,17.78,112.4,-2.54698382,-1.366712648,-0.801050748,0.004454324,-0.007149358,-0.003145136,2459640.0
25,373708,2002 RB249,226.09250874999998,-22.133495,MB>Outer,22.5,0.068,908.763,4.4841,-6.175,2.9465456238,3.45278957082,15.42,112.32,-2.845837508,-1.679266272,-0.984825267,0.005269378,-0.006092943,-0.003144757,2459640.0
26,201540,2003 QE76,226.5442533333333,-21.837526388888886,MB>Middle,21.7,0.115,941.201,5.2512,-3.775,2.5019425642,3.02267988559,17.73,112.01,-2.547728454,-1.396192633,-0.805575045,0.003695368,-0.007573701,-0.002994864,2459640.0
27,,2014 NH96,226.41998666666666,-21.74658888888889,MB>Middle,23.0,0.087,970.489,12.6768,-4.549,2.20914366683,2.74726872291,19.57,112.15,-2.367871966,-1.195603357,-0.693716095,0.005448805,-0.008269825,-0.002807515,2459640.0
28,,2015 HV281,226.12914958333332,-21.79566388888889,MB>Inner,22.7,0.098,986.457,18.2636,-8.896,1.73336474021,2.307908573,23.47,112.39,-2.068220892,-0.867668564,-0.517063486,0.005109818,-0.009306251,-0.003849679,2459640.0
29,,2016 WJ22,226.09752833333332,-22.178226111111112,MB>Inner,23.5,0.083,989.632,10.505,-5.138,2.1381027653,2.68246511321,20.04,112.3,-2.325138264,-1.135932249,-0.682061069,0.004764136,-0.008150411,-0.002969876,2459640.0
30,144413,2004 EF11,226.09608874999998,-21.816193333333334,MB>Inner,21.3,0.135,1012.627,6.924,-12.678,2.00083041985,2.55548863936,21.07,112.41,-2.23811852,-1.04786238,-0.614783354,0.003452835,-0.008063925,-0.005195899,2459640.0
