,Number,Name,RA,DEC,Type,V,posunc,centerdist,RA_rate,DEC_rate,geodist,heliodist,alpha,elong,x,y,z,vx,vy,vz,epoch
0,10902,1997 WB22,180.39348333333334,17.601886111111114,MB>Inner,16.1,0.007,3.417,-32.805,20.259,1.22930725437,2.20994660042,7.27,163.74,-2.153258048,0.187595634,0.453426858,-0.000883954,-0.010989058,-0.00431521,2460010.0
1,,2008 VA77,180.37010791666665,17.5541775,MB>Middle,22.0,0.125,186.274,-33.1618,13.231,1.92496716133,2.90149063426,5.5,163.79,-2.790409357,0.163038829,0.653284676,-0.004238491,-0.008295751,-0.003160659,2460010.0
2,314512,2005 XM67,180.43222041666667,17.48748888888889,MB>Outer,21.1,0.056,430.995,-29.1886,10.638,2.16318453422,3.13880166518,5.08,163.82,-3.030829789,0.159867482,0.728999469,-0.002578784,-0.00836901,-0.003983732,2460010.0
3,371436,2006 SW212,180.38369041666664,17.470142777777777,MB>Inner,21.1,0.068,472.73,-36.6551,14.636,1.70871788288,2.68654924301,5.92,163.86,-2.622546594,0.164800279,0.597983111,0.000646171,-0.00839996,-0.004763871,2460010.0
4,,2015 TC430,180.40194,17.76580111111111,MB>Outer,22.7,6.318,593.508,-30.3731,6.982,2.48698712182,3.4605927268,4.67,163.58,-3.340307385,0.14773934,0.844430635,-0.001997409,-0.006925567,-0.004852697,2460010.0
5,367508,2009 KP30,180.29332791666664,17.464254444444443,MB>Inner,19.8,0.045,599.677,-28.7305,31.094,1.15606274707,2.13775010372,7.44,163.9,-2.089994247,0.196325803,0.420078765,-0.00015514,-0.011811883,-0.003197964,2460010.0
6,489637,2007 TA413,180.5434495833333,17.70332611111111,MB>Middle,21.7,0.055,634.214,-33.1767,9.51,2.20415552602,3.17879435766,5.08,163.58,-3.057809331,0.146708638,0.748126813,-0.003823908,-0.007219629,-0.003840453,2460010.0
7,,2021 TX48,180.55614041666664,17.509866388888888,MB>Middle,21.8,0.329,649.786,-37.9941,5.674,1.66207248679,2.63983445392,6.07,163.75,-2.551740102,0.160044089,0.59153326,-0.002746013,-0.008362017,-0.00560434,2460010.0
8,,2013 YY170,180.2469345833333,17.482372499999997,MB>Middle,22.0,7.951,658.564,-29.3803,20.997,1.87180750444,2.84894834881,5.57,163.9,-2.75515903,0.174987254,0.626705493,-0.002322496,-0.009311433,-0.00207541,2460010.0
9,,2012 EQ21,180.58065791666664,17.496180833333334,MB>Outer,20.7,0.014,747.32,-34.3124,2.269,1.77038805427,2.74756882024,5.83,163.75,-2.669384617,0.160317688,0.633247941,-0.000874394,-0.008624909,-0.006851258,2460010.0
10,,2016 NE65,180.32823125,17.398363888888888,MB>Middle,21.9,0.07,763.042,-33.1885,11.137,2.10248807174,3.07875708809,5.14,163.95,-2.986334002,0.157954037,0.711141087,-0.000964642,-0.007586908,-0.004440095,2460010.0
11,,2009 CU78,180.61478624999995,17.474033888888886,MB>Middle,20.5,0.062,888.795,-25.7288,45.274,1.43922705508,2.41838887106,6.62,163.76,-2.337508812,0.183990792,0.470919457,-0.003036548,-0.01139667,0.001279176,2460010.0
