,Number,Name,RA,DEC,Type,V,posunc,centerdist,RA_rate,DEC_rate,geodist,heliodist,alpha,elong,x,y,z,vx,vy,vz,epoch
0,388188,2006 DP14,135.13820791666663,3.5102427777777776,NEA>Apollo,18.3,0.109,87.283,-37.8752,31.341,0.48275570325,1.42606229468,23.48,145.35,-1.199844839,0.536305766,0.138253071,-0.014498931,-0.002373875,-0.003890781,2459640.0
1,,2016 AR7,135.18904083333334,3.6188983333333336,MB>Outer,20.4,0.098,424.183,-19.3739,3.167,2.0477165349,2.92878961277,11.13,145.41,-2.369028695,1.665259752,0.250217811,-0.006737724,-0.005971473,-0.005413405,2459640.0
2,,2020 OH7,135.24104541666665,3.50871,Mars-Crosser,23.3,0.763,443.949,-21.3539,28.504,2.22464851474,3.10288324396,10.49,145.45,-2.506436589,1.788195809,0.202180882,-0.005466534,-0.005948414,0.001147662,2459640.0
3,,2010 CZ216,135.0533975,3.682838333333333,MB>Outer,22.3,0.177,616.423,-14.543,18.526,2.23046960515,3.10732818593,10.52,145.28,-2.487732247,1.800217423,0.229974712,-0.007544068,-0.006313689,-0.00132185,2459640.0
4,,2015 TM336,135.01661499999997,3.6637388888888887,MB>Outer,21.0,0.047,620.942,-13.1757,20.287,1.89619818801,2.7791528843,11.79,145.24,-2.242328745,1.567302643,0.210380812,-0.008583931,-0.006516933,-0.001618535,2459640.0
5,630684,2006 HQ157,135.23733583333333,3.665634444444444,MB>Outer,20.8,0.007,663.896,-13.9454,17.524,1.87356623109,2.75849251121,11.82,145.46,-2.25038694,1.563907237,0.216158452,-0.006319865,-0.00862907,-0.002473937,2459640.0
6,,2020 SD89,135.27483416666666,3.37653,MB>Outer,21.4,0.107,773.981,-13.2407,15.696,1.82664923182,2.71275656674,12.01,145.48,-2.207672695,1.522615731,0.207533538,-0.007605349,-0.007685002,-0.002900716,2459640.0
7,325541,2009 SG58,134.9971954166666,3.7135550000000004,MB>Outer,21.1,0.035,808.438,-17.8107,12.359,2.42238578412,3.29577409788,9.92,145.22,-2.641109928,1.941791212,0.255768912,-0.00519383,-0.006879266,-0.002777579,2459640.0
8,,2015 RE285,134.86899541666665,3.470071388888889,MB>Middle,23.7,0.46,917.649,-18.4566,15.416,2.62653868652,3.49598056692,9.38,145.08,-2.778580838,2.079962026,0.247239874,-0.005532807,-0.005628146,-0.001510973,2459640.0
9,514239,2015 OL88,135.01201541666666,3.281138888888889,MB>Middle,21.5,0.048,955.758,-20.4538,9.799,2.01626933435,2.89661339092,11.31,145.22,-2.355196558,1.657891279,0.224755198,-0.005267908,-0.007145787,-0.00402649,2459640.0
10,,2017 BY143,134.9912433333333,3.7705380555555554,MB>Outer,21.2,0.182,997.048,-18.4677,9.804,1.92023638259,2.80254058427,11.7,145.22,-2.290658392,1.602333472,0.236817986,-0.004740913,-0.008627377,-0.004166502,2459640.0
