,Number,Name,RA,DEC,Type,V,posunc,centerdist,RA_rate,DEC_rate,geodist,heliodist,alpha,elong,x,y,z,vx,vy,vz,epoch
0,,169P,183.67044874999996,0.16305,Comet,20.0,0.27,165.091,-43.2346,23.903,2.03524783915,3.0363219582,1.85,174.35,-3.008411772,-0.081262164,0.023483378,-0.006787904,-0.005954352,-0.001191205,2460020.0
1,93328,2000 SB229,183.8071675,0.14086361111111112,MB>Middle,19.8,0.004,348.154,-33.4329,11.618,1.85270067176,2.85372040751,2.02,174.21,-2.841153176,-0.067150199,0.030404335,-0.000879622,-0.008610498,-0.004362789,2460020.0
2,,2015 XE321,183.85647541666665,0.19170166666666666,MB>Outer,22.0,0.056,556.877,-26.487,12.441,2.54324617514,3.54386726919,1.64,174.17,-3.530153562,-0.11685036,0.031321946,-0.000812203,-0.007974985,-0.003187025,2460020.0
3,,2015 RA172,183.73933874999994,0.3207891666666666,MB>Outer,21.8,0.132,656.824,-28.5836,14.787,2.04748534071,3.04849324081,1.86,174.3,-3.039950701,-0.07692802,0.034719395,0.00080261,-0.008900238,-0.003355726,2460020.0
4,,2021 VQ43,183.52998499999995,0.20439277777777778,MB>Middle,22.3,0.209,689.052,-29.7362,22.971,1.71720287183,2.7186159845,2.02,174.49,-2.706989364,-0.046619056,0.026617146,-0.000686415,-0.009868676,-0.002278426,2460020.0
5,,2013 TH52,183.88002166666666,0.24841722222222223,MB>Inner,21.3,0.087,723.304,-39.4211,4.645,1.81221702585,2.81319356753,2.07,174.15,-2.804162442,-0.069851476,0.03764926,0.000507119,-0.007407884,-0.005895341,2460020.0
6,,2010 JM120,183.8055395833333,-0.049063055555555554,MB>Middle,21.1,0.083,763.91,-29.7705,21.099,1.72267355215,2.7237505157,2.13,174.18,-2.721599816,-0.05594293,0.019928193,0.003073323,-0.00958964,-0.002633145,2460020.0
7,608081,2003 EP65,183.7193833333333,-0.07450555555555555,MB>Outer,21.4,0.072,775.19,-29.7968,11.415,1.90473349446,2.90578639598,1.97,174.27,-2.896161142,-0.066326761,0.023296822,0.000247742,-0.009142944,-0.00433398,2460020.0
8,242803,2006 BO79,183.61815249999995,0.3522855555555555,MB>Outer,19.8,0.015,831.242,-31.0564,5.813,1.89887351283,2.90010171044,1.92,174.42,-2.892899758,-0.063405349,0.040698199,0.001183271,-0.008828159,-0.005597375,2460020.0
9,54505,2000 OK55,183.92782458333332,0.06227138888888889,MB>Outer,18.7,0.006,831.826,-28.7242,14.585,1.88309847447,2.88394961382,2.04,174.08,-2.874706217,-0.071014924,0.026120105,0.000476839,-0.009431887,-0.003672493,2460020.0
10,390915,2005 EE179,183.74409374999996,-0.09532277777777777,MB>Middle,20.6,0.023,858.054,-26.7317,26.34,1.55273783059,2.55399586111,2.25,174.24,-2.546506375,-0.039678926,0.017459787,0.00087285,-0.010877509,-0.002103492,2460020.0
11,,2014 QL77,183.5044533333333,0.2613811111111111,MB>Outer,20.9,0.059,859.615,-25.5594,19.84,2.06104062608,3.06230087649,1.78,174.52,-3.049491937,-0.067328864,0.029455584,-0.000959351,-0.009698566,-0.002109841,2460020.0
12,445404,2010 TC34,183.67833874999997,-0.09635833333333332,MB>Outer,21.3,0.053,860.994,-28.0904,15.982,1.99149117246,2.99253728772,1.9,174.3,-2.977024253,-0.069915452,0.019414228,-0.002006941,-0.009384131,-0.003163917,2460020.0
13,,2001 DO108,183.47385666666665,0.05887222222222223,KBO>Resonant>11:6,24.7,0.007,901.2,-2.7243,1.211,41.77190780942,42.77181030772,0.13,174.53,-42.690041933,-2.491479812,0.059852088,9.4954e-05,-0.002512752,-0.000983495,2460020.0
14,,2003 TW,183.96226499999997,0.1611525,MB>Outer,22.4,0.129,909.51,-28.7747,6.602,2.88495021239,3.88530067148,1.52,174.06,-3.873537585,-0.150043297,0.034688479,0.000289244,-0.006072566,-0.004655674,2460020.0
15,497042,2003 SO197,183.78848249999996,-0.1019375,MB>Inner,22.3,0.135,917.342,-36.428,12.056,1.87678430525,2.8777710322,2.01,174.19,-2.869117668,-0.070323882,0.022166894,0.000634352,-0.007761186,-0.004229601,2460020.0
16,218570,2005 GO204,183.52007791666662,-0.030333055555555554,MB>Inner,21.0,0.057,921.185,-35.9749,14.304,1.48174244056,2.48329238161,2.22,174.47,-2.479894573,-0.03301262,0.025164205,0.002370456,-0.009418093,-0.004397623,2460020.0
17,265930,2006 BK158,183.47088374999998,0.0470825,MB>Outer,20.1,0.046,925.904,-27.2469,13.143,1.83304904748,2.83443452914,1.92,174.53,-2.826892003,-0.051785886,0.026589571,0.000931672,-0.009902033,-0.004064728,2460020.0
18,,2010 JV69,183.97067041666665,0.1064063888888889,MB>Hilda,22.8,0.158,944.839,-20.2927,11.156,3.98478305405,4.98481057426,1.19,174.04,-4.97267028,-0.226157355,0.02637818,0.00106767,-0.006269942,-0.001699114,2460020.0
19,,2006 QU192,183.9051495833333,0.3187452777777778,MB>Middle,22.4,0.098,949.929,-27.9045,17.631,2.30335380682,3.30403563164,1.77,174.13,-3.295425392,-0.102058173,0.032979747,0.001042368,-0.008207626,-0.002154893,2460020.0
20,,2007 RH359,183.91562624999997,-0.02616388888888889,MB>Middle,22.4,0.121,951.912,-29.6703,16.568,2.05765186141,3.05839841203,1.93,174.08,-3.04985851,-0.084696092,0.021140354,0.00086271,-0.008594689,-0.002898464,2460020.0
21,609006,2004 RB242,183.45110291666666,0.07443527777777778,MB>Inner,20.6,0.04,963.624,-34.3052,21.955,1.18608563652,2.18796118145,2.48,174.55,-2.18352513,-0.009540381,0.026060196,0.001824106,-0.010923595,-0.003839393,2460020.0
