,Number,Name,RA,DEC,Type,V,posunc,centerdist,RA_rate,DEC_rate,geodist,heliodist,alpha,elong,x,y,z,vx,vy,vz,epoch
0,88992,2001 TJ72,219.49094416666665,-13.42206111111111,MB>Inner,20.9,0.162,4.045,2.8136,1.975,1.8059221087,2.52633407945,18.61,125.87,-2.360917224,-0.861798569,-0.309641136,0.00552059,-0.008182975,-0.003372247,2459640.0
1,,2005 ST31,219.55586749999998,-13.443705,MB>Inner,23.8,0.281,237.995,-3.7693,1.101,2.13535108544,2.83954105125,16.51,125.8,-2.600434873,-1.075334236,-0.386038717,0.004627062,-0.006959528,-0.003500181,2459640.0
2,148270,2000 GM6,219.41817041666667,-13.388052499999999,MB>Inner,20.6,0.076,285.458,6.8302,4.313,1.38985536594,2.13725705333,22.16,125.95,-2.028567417,-0.581458086,-0.206988365,0.002238483,-0.011478796,-0.004170898,2459640.0
3,,2019 SG54,219.46399833333334,-13.326747777777777,MB>Middle,25.2,1.137,359.914,-3.1253,6.975,2.40851776196,3.1035711081,15.04,125.92,-2.810767888,-1.243445231,-0.456564172,0.00498387,-0.006790524,-0.001713761,2459640.0
4,216644,2003 QY17,219.3863633333333,-13.395034166666667,MB>Inner,21.4,0.176,381.049,7.615,-1.213,1.48783651354,2.22847575674,21.2,125.98,-2.125162087,-0.657845889,-0.230303778,0.00565826,-0.008981249,-0.004101908,2459640.0
5,249990,2001 XV48,219.60433499999996,-13.41212138888889,MB>Middle,21.4,0.128,397.904,-2.7637,1.382,2.21537534562,2.91591608415,16.07,125.77,-2.649231503,-1.116139197,-0.400508836,0.003079258,-0.008523836,-0.003945725,2459640.0
6,182110,2000 QE19,219.47236541666666,-13.305778333333334,MB>Middle,21.9,0.104,427.656,-3.3591,3.409,2.54760539257,3.23800230226,14.4,125.92,-2.917671162,-1.332950257,-0.482181246,0.005367811,-0.006324877,-0.00255068,2459640.0
7,,2014 OP466,219.41436875,-13.523951666666667,MB>Middle,23.2,0.31,451.885,-1.0393,4.927,2.23862579681,2.93981975437,15.9,125.91,-2.67769966,-1.126216937,-0.418217912,0.00417619,-0.008239114,-0.002725477,2459640.0
8,85082,2158 T-2,219.61332624999997,-13.380639444444444,MB>Inner,20.6,0.173,453.991,9.0414,2.148,1.53289375035,2.26851451585,20.86,125.77,-2.153433352,-0.686537257,-0.243445849,0.005375417,-0.009546122,-0.003636573,2459640.0
9,394534,2007 TT438,219.465215,-13.292304722222221,MB>Middle,22.0,0.054,479.764,6.4833,2.999,1.73466568559,2.45957459693,19.13,125.93,-2.311050546,-0.813559073,-0.290204899,0.005880743,-0.008811847,-0.003232268,2459640.0
10,,2016 CM286,219.63725541666662,-13.464881944444445,MB>Outer,22.0,0.121,532.777,-2.6204,-4.494,2.27919689112,2.97676236449,15.74,125.72,-2.704884737,-1.16373501,-0.409680495,0.004447638,-0.007410934,-0.005106223,2459640.0
11,129994,1999 VQ18,219.53803916666664,-13.564119166666668,MB>Middle,20.6,0.107,533.283,0.7154,-11.125,1.70525192277,2.43038306673,19.4,125.79,-2.280035951,-0.800889678,-0.272230071,0.004950134,-0.008042645,-0.006117551,2459640.0
12,,2007 VQ36,219.43829499999998,-13.2836725,MB>Middle,22.9,96.965,535.272,-7.3444,-5.694,2.13427367799,2.8401610751,16.47,125.96,-2.589999559,-1.068612834,-0.365294953,0.00259897,-0.007510768,-0.005722418,2459640.0
13,,2023 PK2,219.62389916666663,-13.334328333333334,MB>Middle,24.0,0.0,563.902,-2.7628,4.999,2.51862940145,3.20829579393,14.56,125.77,-2.886103361,-1.314033309,-0.477998633,0.004541022,-0.007203967,-0.002359524,2459640.0
14,,2016 ER238,219.52972541666662,-13.270635,MB>Outer,22.2,0.607,565.297,-2.3549,-5.641,2.23296683597,2.93399783455,15.94,125.88,-2.674244646,-1.132163048,-0.389293987,0.004449628,-0.007542137,-0.00544736,2459640.0
15,247941,2003 XN42,219.36024708333332,-13.331429722222222,MB>Outer,21.1,0.009,565.315,-9.0755,-5.581,2.64974533583,3.33807378983,13.94,126.02,-2.977254282,-1.390720154,-0.484442989,0.002325061,-0.006527863,-0.005940187,2459640.0
16,207185,2005 EH16,219.40351291666667,-13.280798333333335,MB>Middle,22.0,0.039,597.553,-2.9193,2.69,2.14528828194,2.8510730374,16.4,125.99,-2.604073764,-1.069117871,-0.381985457,0.003352111,-0.008318269,-0.003564881,2459640.0
17,252064,2000 SX127,219.3352008333333,-13.499345833333333,MB>Inner,22.0,0.139,611.423,-4.2715,-0.39,1.89284097019,2.61005363867,17.97,125.99,-2.414385141,-0.912223822,-0.326451889,0.003337297,-0.008045568,-0.004256436,2459640.0
18,133886,2004 PV101,219.3958570833333,-13.567945555555555,MB>Outer,20.7,0.029,619.128,-5.4928,10.969,2.61791053557,3.30607170322,14.1,125.92,-2.94297806,-1.355086124,-0.518550056,0.001206425,-0.008891623,-0.001259114,2459640.0
19,,2020 SJ14,219.31568749999997,-13.45007361111111,MB>Middle,23.7,22.68,622.4,-17.5777,-13.137,2.15105529223,2.85696136105,16.36,126.03,-2.591529862,-1.085932872,-0.362035567,0.000662417,-0.005798052,-0.007718209,2459640.0
