,Number,Name,RA,DEC,Type,V,posunc,centerdist,RA_rate,DEC_rate,geodist,heliodist,alpha,elong,x,y,z,vx,vy,vz,epoch
0,8703,Nakanotadao,204.7980520833333,-4.180313055555556,MB>Inner,17.8,0.009,5.197,-20.8493,17.48,1.30122105619,2.24298608058,11.68,152.96,-2.179530734,-0.48348605,-0.070808,0.002343322,-0.010841526,-0.00384111,2460020.0
1,,2015 PA96,204.76214291666665,-4.2282794444444445,MB>Middle,22.2,0.038,210.302,-21.1891,13.445,2.08994754004,3.01966436179,8.63,152.99,-2.894619832,-0.818438523,-0.132004555,0.002590385,-0.008554757,-0.003128483,2460020.0
2,327584,2006 DX139,204.78379749999996,-4.105014722222222,MB>Outer,20.8,0.049,279.477,-20.858,8.511,2.11064336119,3.0401254843,8.57,152.99,-2.912070194,-0.827280376,-0.125641547,0.002129413,-0.008798653,-0.004361957,2460020.0
3,404361,2013 GP20,204.737475,-4.262069444444444,MB>Inner,21.4,0.062,360.763,-24.3566,18.368,1.34386880846,2.28497190522,11.45,153.01,-2.215793915,-0.500625738,-0.076296838,0.001314876,-0.010605522,-0.003670123,2460020.0
4,588950,2008 YS24,204.837095,-4.048756666666667,MB>Middle,22.2,0.095,498.83,-22.775,14.912,2.29904463585,3.22628246719,8.09,152.95,-3.086699684,-0.91319981,-0.142508819,0.00388656,-0.00691306,-0.002295214,2460020.0
5,179788,2002 TM8,204.85559958333332,-4.028569444444444,MB>Inner,21.0,0.063,589.079,-22.9838,13.067,1.58011367736,2.51654610978,10.4,152.93,-2.436686601,-0.607281342,-0.086749368,0.00421178,-0.008803173,-0.003921667,2460020.0
6,234292,Wolfganghansch,204.91456,-4.066947777777777,MB>Middle,21.0,0.055,589.558,-24.2553,11.176,2.00390959871,2.93397520789,8.93,152.87,-2.812373386,-0.787906657,-0.118024954,0.001681169,-0.008403053,-0.003864899,2460020.0
7,,2014 QM469,204.75349749999998,-4.023488055555555,MB>Outer,22.3,0.335,590.053,-18.3207,18.074,2.29613697291,3.22389337164,8.07,153.03,-3.085649058,-0.905403624,-0.143475732,0.003928788,-0.008225439,-0.001493791,2460020.0
8,133225,2003 QS88,204.63774833333332,-4.121766666666666,MB>Outer,19.5,0.017,611.585,-24.2184,2.718,2.41703652184,3.34418373819,7.75,153.13,-3.19298518,-0.955239748,-0.144894554,0.002480911,-0.006799324,-0.005607905,2460020.0
9,454033,2012 FH26,204.80306499999998,-4.367990833333333,MB>Outer,21.2,0.058,671.748,-18.4711,20.743,2.19889331578,3.12704446801,8.35,152.92,-2.989484505,-0.862655217,-0.150721768,0.00157563,-0.009490426,-0.001169436,2460020.0
10,78959,2003 SL232,204.59625791666664,-4.250126944444444,MB>Outer,19.5,0.007,762.613,-21.7876,7.872,2.35627931668,3.28410097286,7.89,153.15,-3.135425988,-0.924446593,-0.149327553,0.001438126,-0.008202682,-0.004308892,2460020.0
11,451973,2014 NF29,205.00948541666662,-4.212835277777778,MB>Outer,22.4,0.059,770.462,-20.2992,11.815,2.48231451793,3.40666254567,7.71,152.75,-3.24558358,-0.994325654,-0.160739905,0.002637062,-0.007724063,-0.002956913,2460020.0
12,,2013 UM58,204.57959499999998,-4.125416944444444,MB>Inner,22.5,0.0,807.005,-30.0761,2.383,1.81507973514,2.74928286345,9.43,153.19,-2.647591637,-0.701670278,-0.100937678,0.002309833,-0.007381394,-0.005896799,2460020.0
13,,2019 NH23,205.0007208333333,-4.076813611111111,MB>Outer,22.8,0.209,822.184,-18.5695,14.316,2.98747527771,3.90800359449,6.7,152.78,-3.705124016,-1.209996266,-0.195238324,0.003502961,-0.006671837,-0.001318659,2460020.0
14,116842,2004 FN42,205.02473041666664,-4.222267777777778,MB>Middle,20.3,0.047,829.971,-19.805,14.216,1.90984921937,2.84037684182,9.27,152.73,-2.730812542,-0.750329361,-0.118397237,0.003665306,-0.008847813,-0.003174689,2460020.0
15,,2011 HP110,204.85594458333333,-3.9538725,MB>Middle,22.2,0.261,846.123,-19.1944,21.898,1.71446836837,2.64884900756,9.87,152.94,-2.558877716,-0.662708589,-0.099305073,0.004382816,-0.009164688,-0.001961722,2460020.0
16,595840,2004 DA85,204.66013916666665,-3.9879994444444447,MB>Middle,21.6,0.057,852.906,-24.8174,7.517,2.57740821549,3.50314832517,7.4,153.13,-3.337723487,-1.024631409,-0.154452754,0.002255604,-0.006206305,-0.00412754,2460020.0
17,301518,2009 FC18,204.59234499999997,-4.043385,MB>Middle,20.8,0.045,887.864,-21.2445,13.895,1.91287817353,2.84580285968,9.1,153.19,-2.735747444,-0.737600782,-0.112107469,0.002111703,-0.009257716,-0.003378654,2460020.0
18,,2016 TO141,204.56904499999996,-4.3301486111111105,MB>Middle,22.3,0.215,978.468,-24.3059,7.81,2.03885132398,2.97009478399,8.73,153.16,-2.850477583,-0.792306623,-0.128023948,0.0024109,-0.007984614,-0.004533239,2460020.0
