,Number,Name,RA,DEC,Type,V,posunc,centerdist,RA_rate,DEC_rate,geodist,heliodist,alpha,elong,x,y,z,vx,vy,vz,epoch
0,,172P,112.11102416666665,34.69256166666666,Comet,21.3,0.29,78.383,-12.2636,7.848,3.99426234924,4.78045132835,7.85,138.57,-0.845508282,3.897091289,2.642431347,-0.006875963,-0.002391202,-0.000735008,2459910.0
1,7596,Yumi,112.20102624999998,34.71087333333334,MB>Outer,17.4,0.017,227.684,-14.3502,12.626,2.43481526128,3.24142820179,11.64,138.49,-0.355052471,2.702026209,1.749610497,-0.009094444,-0.001183138,0.000522172,2459910.0
2,522375,2016 CX302,112.17518166666666,34.74310194444445,MB>Inner,21.8,0.071,256.101,-16.6674,8.82,1.9110039897,2.7302407935,13.85,138.51,-0.188494068,2.300300056,1.459033328,-0.009713509,-0.000577858,-0.000899904,2459910.0
3,,2022 XM8,112.30392958333333,34.68063972222222,MB>Outer,21.9,0.0,505.036,-8.129,23.471,1.86435091229,2.68416003873,14.12,138.41,-0.173331525,2.2780947,1.420204163,-0.01062257,-0.003424446,0.0013281,2459910.0
4,307119,2002 CM107,112.1462825,34.537661666666665,MB>Outer,19.9,0.029,516.845,-8.0164,10.945,1.725821594,2.55102536312,14.83,138.55,-0.123944116,2.170217759,1.349496311,-0.011348771,-0.002103824,-0.001122695,2459910.0
5,,2010 OG74,112.27609708333331,34.76436777777778,MB>Outer,22.9,37.86,518.535,-18.4119,1.36,2.29334928796,3.10236476353,12.18,138.42,-0.310529408,2.575656177,1.678123317,-0.009600034,0.002329023,-0.001014784,2459910.0
6,,2021 MY13,111.96126874999999,34.74331277777778,MB>Outer,21.8,0.11,556.655,-18.2942,0.149,2.33447459247,3.14476688698,11.95,138.68,-0.314593187,2.61310255,1.703975915,-0.009423979,0.00195604,-0.001670964,2459910.0
7,,2021 QZ87,112.32168749999998,34.71480722222223,MB>Outer,22.2,0.867,570.749,-12.4653,7.065,1.96711085633,2.78386006041,13.61,138.39,-0.204926916,2.340152357,1.489737774,-0.010768666,-0.000204148,-0.000802214,2459910.0
8,,2016 GU31,112.33239041666666,34.632308611111114,MB>Middle,21.2,0.097,614.803,-16.3048,12.755,1.60742578625,2.43544995011,15.6,138.39,-0.091623178,2.060985542,1.273716839,-0.01112826,0.001249982,0.00116643,2459910.0
9,,2016 TK100,112.22263833333332,34.838972222222225,MB>Outer,21.8,0.102,627.589,-14.1609,7.049,2.03788698311,2.85329160366,13.25,138.46,-0.2247006,2.389782917,1.531883574,-0.010493685,0.000414373,-0.000427595,2459910.0
10,534114,2014 QT482,112.35066791666665,34.61422,MB>Inner,21.8,0.117,686.881,-11.139,11.309,1.33219556918,2.17124237558,17.56,138.38,-0.001018403,1.855887863,1.12204599,-0.012166331,0.000372551,0.000109007,2459910.0
