,Number,Name,RA,DEC,Type,V,posunc,centerdist,RA_rate,DEC_rate,geodist,heliodist,alpha,elong,x,y,z,vx,vy,vz,epoch
0,388188,2006 DP14,135.12838791666664,3.51836,NEA>Apollo,18.3,0.109,41.686,-37.7,31.263,0.4833766505,1.4264898599,23.5,145.31,-1.199844839,0.536305766,0.138253071,-0.014498931,-0.002373875,-0.003890781,2459640.0
1,,2016 AR7,135.1840120833333,3.6197197222222224,MB>Outer,20.4,0.098,416.075,-19.3406,3.167,2.04805830349,2.92885282825,11.14,145.37,-2.369028695,1.665259752,0.250217811,-0.006737724,-0.005971473,-0.005413405,2459640.0
2,,2020 OH7,135.2355025,3.516098888888889,Mars-Crosser,23.3,0.763,421.48,-21.3229,28.497,2.22497252091,3.10292177589,10.5,145.41,-2.506436589,1.788195809,0.202180882,-0.005466534,-0.005948414,0.001147662,2459640.0
3,,2010 CZ216,135.0496225,3.6876408333333335,MB>Outer,22.3,0.177,637.594,-14.5133,18.521,2.23083603157,3.10741772069,10.53,145.24,-2.487732247,1.800217423,0.229974712,-0.007544068,-0.006313689,-0.00132185,2459640.0
4,,2015 TM336,135.01319583333333,3.668997777777778,MB>Outer,21.0,0.047,643.477,-13.1414,20.28,1.8965843716,2.7792764173,11.81,145.2,-2.242328745,1.567302643,0.210380812,-0.008583931,-0.006516933,-0.001618535,2459640.0
5,630684,2006 HQ157,135.23371666666665,3.6701775,MB>Outer,20.8,0.007,668.37,-13.9124,17.52,1.87382968826,2.75849705355,11.83,145.42,-2.25038694,1.563907237,0.216158452,-0.006319865,-0.00862907,-0.002473937,2459640.0
6,,2020 SD89,135.27139916666664,3.3805988888888887,MB>Outer,21.4,0.107,754.948,-13.2063,15.692,1.82697164094,2.71282319401,12.02,145.44,-2.207672695,1.522615731,0.207533538,-0.007605349,-0.007685002,-0.002900716,2459640.0
7,325541,2009 SG58,134.99257124999997,3.716758888888889,MB>Outer,21.1,0.035,827.146,-17.7835,12.357,2.42266993509,3.29576934119,9.93,145.18,-2.641109928,1.941791212,0.255768912,-0.00519383,-0.006879266,-0.002777579,2459640.0
8,,2015 RE285,134.8642045833333,3.4740680555555556,MB>Middle,23.7,0.46,931.567,-18.4305,15.413,2.62687033079,3.49601552543,9.39,145.04,-2.778580838,2.079962026,0.247239874,-0.005532807,-0.005628146,-0.001510973,2459640.0
9,514239,2015 OL88,135.00670791666664,3.283679444444444,MB>Middle,21.5,0.048,955.247,-20.4209,9.798,2.01654178018,2.89660811818,11.33,145.17,-2.355196558,1.657891279,0.224755198,-0.005267908,-0.007145787,-0.00402649,2459640.0
10,,2017 BY143,134.98644874999997,3.773079722222222,MB>Outer,21.2,0.182,1013.139,-18.4349,9.803,1.92045345065,2.8024868926,11.71,145.18,-2.290658392,1.602333472,0.236817986,-0.004740913,-0.008627377,-0.004166502,2459640.0
