,Number,Name,RA,DEC,Type,V,posunc,centerdist,RA_rate,DEC_rate,geodist,heliodist,alpha,elong,x,y,z,vx,vy,vz,epoch
0,,2022 BH44,135.99561708333334,2.8390644444444444,Hungaria,21.6,0.052,76.979,-38.4893,-10.397,1.00727698498,1.93431067353,15.54,148.69,-1.653194814,0.958658671,0.186377096,-0.006268463,-0.007460308,-0.007535965,2459640.0
1,388188,2006 DP14,135.96976916666668,2.8716669444444443,NEA>Apollo,18.3,0.109,212.971,-51.9447,37.583,0.43875034723,1.3950440467,21.86,148.67,-1.199844839,0.536305766,0.138253071,-0.014498931,-0.002373875,-0.003890781,2459640.0
2,,2000 FM54,136.00840333333332,2.7240375,MB>Middle,21.7,0.169,402.885,-21.5457,19.913,1.79608659002,2.70242097587,11.04,148.69,-2.230894157,1.515791074,0.192541736,-0.004272502,-0.009300559,-0.002304773,2459640.0
3,488828,2005 OU26,135.88083125,2.6836711111111113,Hungaria,20.3,0.035,733.602,-35.7661,-5.82,0.99291852545,1.91987221159,15.72,148.56,-1.641204787,0.952696503,0.180085891,-0.006340438,-0.007902915,-0.007018714,2459640.0
4,226496,2003 SU291,136.1032495833333,2.643119722222222,MB>Outer,20.0,0.01,759.669,-20.0609,9.662,2.23957134415,3.1393324159,9.46,148.78,-2.543265344,1.806583451,0.218916853,-0.005863519,-0.006752952,-0.003823829,2459640.0
5,607521,2001 KO85,136.19736666666665,2.6844155555555558,MB>Outer,21.6,0.191,847.461,-19.121,12.496,2.37188486925,3.27054252247,9.05,148.88,-2.642543536,1.896389319,0.221579715,-0.005608234,-0.006941,-0.002902437,2459640.0
6,426381,2013 PG16,136.24991999999997,2.8908675,MB>Inner,21.7,0.08,861.622,-26.6704,16.062,1.78907538883,2.6970841786,10.98,148.95,-2.230180108,1.496662904,0.201591307,-0.004400898,-0.007749738,-0.003053104,2459640.0
7,,2019 MD34,136.28148208333332,2.794398333333333,MB>Middle,23.3,0.454,963.4,-26.5243,9.204,2.16798024819,3.06997931666,9.62,148.97,-2.50966852,1.753709102,0.222863646,-0.003452485,-0.007066547,-0.004097377,2459640.0
8,,2008 TG9,136.11368833333333,3.0997058333333336,MB>Outer,21.1,0.047,1012.519,-19.8229,11.813,2.37936864513,3.27766268101,9.04,148.83,-2.648012814,1.904741832,0.240039879,-0.005051168,-0.007170302,-0.003060811,2459640.0
9,,2014 NZ22,136.29765666666665,2.8574358333333336,MB>Outer,21.4,0.075,1013.068,-22.5527,8.983,2.35011322947,3.24981422549,9.08,148.99,-2.633069487,1.874823536,0.233095924,-0.004958668,-0.006347695,-0.003878441,2459640.0
