,Number,Name,RA,DEC,Type,V,posunc,centerdist,RA_rate,DEC_rate,geodist,heliodist,alpha,elong,x,y,z,vx,vy,vz,epoch
0,,172P,112.12438208333332,34.685512499999994,Comet,21.3,0.29,31.4,-12.1963,7.85,3.99573760824,4.78060537498,7.87,138.43,-0.845508282,3.897091289,2.642431347,-0.006875963,-0.002391202,-0.000735008,2459910.0
1,7596,Yumi,112.21664333333332,34.69953361111111,MB>Outer,17.4,0.017,255.628,-14.2424,12.626,2.43598753316,3.24138803919,11.67,138.35,-0.355052471,2.702026209,1.749610497,-0.009094444,-0.001183138,0.000522172,2459910.0
2,522375,2016 CX302,112.19332124999998,34.73517888888889,MB>Inner,21.8,0.071,264.185,-16.5299,8.824,1.91220390769,2.73028068347,13.89,138.37,-0.188494068,2.300300056,1.459033328,-0.009713509,-0.000577858,-0.000899904,2459910.0
3,,2021 MY13,111.98120291666666,34.74317333333333,MB>Outer,21.8,0.11,503.036,-18.1831,0.163,2.33547822282,3.14454022976,11.99,138.54,-0.314593187,2.61310255,1.703975915,-0.009423979,0.00195604,-0.001670964,2459910.0
4,,2022 XM8,112.31273249999998,34.65956805555555,MB>Outer,21.9,0.0,536.651,-7.998,23.451,1.86563560797,2.68435704358,14.16,138.28,-0.173331525,2.2780947,1.420204163,-0.01062257,-0.003424446,0.0013281,2459910.0
5,307119,2002 CM107,112.15494291666666,34.527833055555554,MB>Outer,19.9,0.029,554.512,-7.8775,10.942,1.72713097218,2.55126334185,14.87,138.42,-0.123944116,2.170217759,1.349496311,-0.011348771,-0.002103824,-0.001122695,2459910.0
6,,2010 OG74,112.29616374999998,34.76314083333333,MB>Outer,22.9,37.86,565.628,-18.2995,1.373,2.29426045725,3.10204560294,12.22,138.28,-0.310529408,2.575656177,1.678123317,-0.009600034,0.002329023,-0.001014784,2459910.0
7,,2021 QZ87,112.335235,34.70845972222222,MB>Outer,22.2,0.867,605.832,-12.338,7.071,1.96822087913,2.78382839785,13.65,138.25,-0.204926916,2.340152357,1.489737774,-0.010768666,-0.000204148,-0.000802214,2459910.0
8,,2016 TK100,112.23806416666665,34.832638888888894,MB>Outer,21.8,0.102,628.185,-14.037,7.055,2.03891428496,2.8531597224,13.29,138.32,-0.2247006,2.389782917,1.531883574,-0.010493685,0.000414373,-0.000427595,2459910.0
9,,2016 GU31,112.35010125,34.620851111111115,MB>Middle,21.2,0.097,677.3,-16.152,12.759,1.60822822377,2.43516326461,15.65,138.25,-0.091623178,2.060985542,1.273716839,-0.01112826,0.001249982,0.00116643,2459910.0
10,534114,2014 QT482,112.36272541666666,34.604062500000005,MB>Inner,21.8,0.117,733.472,-10.9647,11.311,1.33313259841,2.17118208243,17.61,138.24,-0.001018403,1.855887863,1.12204599,-0.012166331,0.000372551,0.000109007,2459910.0
11,,2005 PT32,111.85669874999999,34.65009722222222,MB>Outer,22.5,0.178,826.546,-16.5355,6.965,2.46901020318,3.27629628244,11.47,138.65,-0.354075433,2.725265036,1.770398543,-0.009067064,0.000509122,-0.000290162,2459910.0
