,Number,Name,RA,DEC,Type,V,posunc,centerdist,RA_rate,DEC_rate,geodist,heliodist,alpha,elong,x,y,z,vx,vy,vz,epoch
0,37824,1998 BU14,139.2705275,19.689305555555556,MB>Inner,17.7,0.005,3.664,-13.044,10.089,1.38152640589,2.25478041987,15.96,141.59,-1.92161866,1.027942733,0.529804401,-0.00636391,-0.009484331,-0.002544138,2460010.0
1,,2015 FB266,139.28209958333332,19.69211388888889,MB>Middle,22.3,0.209,43.956,-19.4814,7.166,2.17205559928,3.02240533671,11.82,141.6,-2.505097016,1.497365326,0.795874631,-0.004025294,-0.007679707,-0.002524216,2460010.0
2,,2016 UR217,139.2348475,19.671713611111112,MB>Outer,22.4,0.143,132.89,-16.3105,2.26,2.00176012764,2.85574263415,12.53,141.56,-2.36912226,1.395097001,0.746089659,-0.005628635,-0.007786807,-0.003484451,2460010.0
3,342447,2008 UA99,139.24490041666667,19.76779861111111,MB>Middle,20.9,0.048,296.764,-18.3909,-3.623,1.89181118529,2.74835448106,13.04,141.54,-2.281448962,1.316347712,0.719261433,-0.006649342,-0.006589938,-0.004320208,2460010.0
4,314368,2005 UR39,139.17243916666666,19.685865833333335,MB>Outer,21.4,0.044,329.635,-15.4147,2.782,2.26679060304,3.11441916816,11.49,141.5,-2.55113399,1.551859425,0.830606792,-0.006231282,-0.006885065,-0.002880651,2460010.0
5,196482,2003 KW3,139.16060375,19.667098333333335,MB>Middle,20.5,0.038,377.721,-21.7205,0.256,2.02823635728,2.88109952893,12.44,141.5,-2.401008095,1.410727587,0.762420913,-0.003924932,-0.007490368,-0.00436853,2460010.0
6,602737,2014 PL61,139.15018416666666,19.721791944444444,MB>Outer,22.1,0.063,422.005,-16.0543,11.184,2.72044259611,3.55971795848,10.04,141.47,-2.890698453,1.834907614,0.964921407,-0.004170139,-0.007299747,-0.00054238,2460010.0
7,374402,2005 VB126,139.27012249999999,19.829275,MB>Middle,22.6,0.178,505.994,-18.3681,1.747,1.96144771841,2.81619960284,12.72,141.54,-2.333038057,1.358121303,0.734349238,-0.006414195,-0.006602005,-0.003104181,2460010.0
8,73970,1998 AX6,139.37067249999998,19.57181027777778,MB>Inner,19.3,0.005,542.678,-20.5384,4.336,1.43122978794,2.30347223024,15.56,141.72,-1.970212501,1.051777569,0.553757993,-0.005088688,-0.00884204,-0.003708966,2460010.0
9,388692,2007 UN130,139.4181708333333,19.622217222222222,MB>Middle,21.2,0.037,557.57,-15.1668,4.086,1.82740595997,2.68720368983,13.28,141.74,-2.245865677,1.288416826,0.683145423,-0.005984823,-0.008285332,-0.003157478,2460010.0
10,,2019 FH12,139.43758249999996,19.766,MB>Middle,22.2,0.058,633.464,-20.2082,-0.509,1.85701940975,2.71573990466,13.15,141.71,-2.28129768,1.305108885,0.710315617,-0.004224487,-0.008290083,-0.00465539,2460010.0
11,,2017 QT130,139.34077916666664,19.864395000000002,MB>Middle,23.7,14.848,676.785,-18.3238,3.96,2.06757366678,2.92014386433,12.25,141.58,-2.406439933,1.41580689,0.764222358,-0.006812026,-0.005982244,-0.002253112,2460010.0
12,462215,2007 VS252,139.48006625,19.69792888888889,MB>Inner,22.3,0.079,713.993,-18.9429,5.846,1.90165948311,2.75968051964,12.92,141.77,-2.293883399,1.316169097,0.701267201,-0.006644891,-0.006454889,-0.002088545,2460010.0
13,,2005 CF87,139.11373333333333,19.54868888888889,MB>Inner,21.4,0.046,730.514,-10.8264,-0.182,1.18746829468,2.06848316723,17.48,141.51,-1.777511701,0.914702272,0.476417101,-0.006919011,-0.009818318,-0.004253198,2460010.0
14,,2014 DH2,139.41667624999997,19.855769444444444,MB>Middle,20.6,0.055,780.88,-26.6497,-35.313,1.2991938085,2.17620119659,16.53,141.65,-1.847641601,0.938688122,0.556092211,-0.008283709,-0.005342413,-0.008420118,2460010.0
15,579496,2014 SB306,139.03652250000002,19.69790888888889,MB>Inner,21.9,0.052,790.838,-19.5895,-3.083,1.6572315709,2.51937186391,14.3,141.38,-2.112988746,1.181496646,0.637870738,-0.00644877,-0.007103832,-0.004295386,2460010.0
16,,2008 TN220,139.51042666666666,19.721615277777776,MB>Middle,22.1,0.159,824.616,-23.455,-3.737,2.08619196692,2.93989410806,12.11,141.79,-2.447749387,1.429334935,0.790370242,-0.004136497,-0.006613163,-0.005136699,2460010.0
17,,2014 HY266,139.38552249999998,19.48604361111111,MB>Outer,22.6,0.099,828.769,-16.9134,4.48,2.306697309,3.15560236834,11.27,141.77,-2.595066828,1.574081867,0.835219571,-0.005273476,-0.007123241,-0.002736075,2460010.0
18,,2017 OR137,139.04789208333332,19.58487611111111,MB>Inner,23.5,2.381,839.69,-19.9994,2.836,1.99377174205,2.8469500897,12.61,141.43,-2.361615251,1.386905538,0.737820592,-0.005462771,-0.00678552,-0.003165472,2460010.0
19,51561,2001 GG9,139.5075475,19.62368888888889,MB>Inner,19.8,0.006,839.85,-19.5233,10.089,2.13287348397,2.98580614896,11.91,141.82,-2.477728555,1.464603153,0.771951855,-0.004635854,-0.007298421,-0.001552869,2460010.0
20,,2021 SB26,139.52190916666666,19.717715,MB>Middle,22.7,0.106,861.344,-17.6534,0.677,2.00758571983,2.86320100469,12.44,141.8,-2.372280469,1.382148045,0.748987144,-0.00641623,-0.006738835,-0.003416528,2460010.0
21,184911,2005 UP365,139.47999999999996,19.8268025,MB>Outer,21.2,0.033,868.941,-17.0189,4.775,2.60015740112,3.44340515885,10.33,141.72,-2.806915332,1.743628031,0.94490037,-0.004887051,-0.006656133,-0.00241727,2460010.0
22,261995,2006 QQ40,139.25362291666664,19.93357222222222,MB>Inner,22.0,0.061,883.134,-20.5004,3.181,2.06164230116,2.9135611159,12.3,141.48,-2.4117678,1.418370796,0.770538093,-0.005397288,-0.006509129,-0.002951821,2460010.0
23,275920,2001 TQ184,139.28974,19.93718722222222,MB>Middle,21.7,0.048,897.066,-20.1367,0.01,1.98890208854,2.84279083352,12.61,141.51,-2.360848403,1.375947693,0.753588929,-0.005385963,-0.006871153,-0.00385177,2460010.0
24,178006,2006 QH135,139.22464749999997,19.437749444444446,MB>Inner,20.7,0.037,916.309,-19.6808,5.601,1.69543278617,2.55828245287,14.0,141.64,-2.161507121,1.215679985,0.63568393,-0.004578795,-0.00860985,-0.00338766,2460010.0
25,374540,2006 BZ61,139.5366,19.64113222222222,MB>Middle,20.7,0.044,921.078,-10.8321,1.241,1.42236163414,2.29573110818,15.58,141.84,-1.94006194,1.039491743,0.549222137,-0.008112229,-0.008429143,-0.003335943,2460010.0
26,436305,2010 EN68,139.24458625,19.42973527777778,MB>Middle,21.2,0.061,936.225,-15.199,5.727,1.82656805455,2.68580337096,13.31,141.66,-2.244244533,1.29358399,0.674449158,-0.005889071,-0.008330148,-0.002851005,2460010.0
27,,2013 TD78,139.40387666666663,19.933474444444446,MB>Middle,22.8,0.554,991.498,-19.5809,0.71,2.13785220466,2.98905491307,11.95,141.61,-2.46046531,1.454159098,0.797765374,-0.006443372,-0.005698487,-0.003098996,2460010.0
28,483305,2015 UD56,139.49080499999997,19.872250277777777,MB>Outer,21.9,0.049,998.927,-16.8488,3.424,2.57404665656,3.41766187176,10.41,141.71,-2.786576421,1.726824084,0.941318334,-0.005055962,-0.006649759,-0.002808057,2460010.0
29,,2009 QO32,139.10845458333333,19.452392222222223,MB>Inner,22.7,0.087,1011.332,-22.9547,4.371,2.07861950641,2.93057060046,12.22,141.54,-2.443300337,1.444734865,0.764671762,-0.003268033,-0.00748424,-0.003511209,2460010.0
