,Number,Name,RA,DEC,Type,V,posunc,centerdist,RA_rate,DEC_rate,geodist,heliodist,alpha,elong,x,y,z,vx,vy,vz,epoch
0,7891,Fuchie,130.17392624999997,17.278934166666666,MB>Inner,17.5,0.0,1.647,-9.5116,1.775,1.71803788047,2.51338528529,16.8,133.25,-1.982664993,1.401322669,0.577819166,-0.007163411,-0.006725819,-0.003281187,2460010.0
1,301772,2010 JK120,130.16688333333332,17.268956944444444,MB>Outer,22.3,0.049,41.932,-12.4897,7.341,2.88329059728,3.64394171681,11.49,133.24,-2.721452747,2.242680897,0.904569354,-0.004827508,-0.005820921,-0.001309185,2460010.0
2,,2016 EX144,130.11939416666664,17.301874166666668,MB>Inner,21.6,0.087,203.722,-8.5595,6.192,1.46776182038,2.2746570063,18.65,133.19,-1.845432273,1.247510439,0.507405297,-0.005291065,-0.009673892,-0.003628721,2460010.0
3,112216,2002 JH141,130.23968,17.30265277777778,MB>Inner,20.5,0.027,243.253,-9.8638,0.384,1.55827716057,2.36146937069,17.9,133.3,-1.897870463,1.300216339,0.540272662,-0.005870988,-0.008480847,-0.004258658,2460010.0
4,59259,1999 CP29,130.1868358333333,17.345456388888888,MB>Inner,18.6,0.005,244.486,-4.0512,-2.389,1.29808405467,2.11513020584,20.1,133.24,-1.725225628,1.115513255,0.466896062,-0.007102899,-0.008918874,-0.004572635,2460010.0
5,589791,2010 TW98,130.11982666666665,17.325491944444444,MB>Outer,21.7,0.058,249.665,-9.321,-3.54,2.21399902681,2.99076716986,14.07,133.19,-2.28342763,1.752775344,0.735952465,-0.007412882,-0.005565246,-0.004258286,2460010.0
6,103214,1999 XG260,130.08141041666664,17.217022777777775,MB>Middle,20.2,0.029,386.779,-6.8382,3.734,1.87797133083,2.6661578138,15.83,133.18,-2.080226402,1.526947196,0.620644084,-0.007049406,-0.007437365,-0.002996626,2460010.0
7,232798,2004 RT191,130.09150749999998,17.406608055555555,MB>Middle,21.4,0.038,539.656,-11.483,-0.062,2.20701497426,2.98356322802,14.11,133.14,-2.282941447,1.745710954,0.728413314,-0.006862371,-0.005361355,-0.003364726,2460010.0
8,,2006 QQ82,130.26576375,17.142566111111112,MB>Inner,23.1,0.323,583.996,-12.2737,3.818,2.09279369715,2.87507227205,14.6,133.37,-2.225355877,1.667791615,0.679163418,-0.006225156,-0.006116668,-0.002741539,2460010.0
9,,2007 VT378,130.01246708333332,17.36842111111111,MB>Inner,22.3,0.117,640.656,-12.201,-4.891,1.80229019174,2.59258253064,16.32,133.08,-2.031968593,1.457084171,0.617370083,-0.006976647,-0.005865709,-0.004535858,2460010.0
10,,2021 SX82,130.10844874999998,17.445550277777777,MB>Middle,23.9,0.0,640.718,-14.009,-3.912,2.23272114053,3.0085475076,13.99,133.15,-2.303182665,1.758681586,0.747027431,-0.006409741,-0.00482953,-0.004368085,2460010.0
11,142291,Dompfaff,130.1026408333333,17.105666388888892,MB>Inner,21.5,0.022,669.047,-11.9813,1.412,1.99968624354,2.78381231614,15.13,133.22,-2.163875355,1.606223819,0.657066122,-0.006240891,-0.006377462,-0.003435059,2460010.0
