,Number,Name,RA,DEC,Type,V,posunc,centerdist,RA_rate,DEC_rate,geodist,heliodist,alpha,elong,x,y,z,vx,vy,vz,epoch
0,,172P,112.31339666666666,34.580980833333335,Comet,21.3,0.29,27.553,-11.1866,7.865,4.01806240764,4.78288244195,8.18,136.37,-0.845508282,3.897091289,2.642431347,-0.006875963,-0.002391202,-0.000735008,2459910.0
1,7596,Yumi,112.43380124999999,34.53173472222222,MB>Outer,17.4,0.017,371.522,-12.6279,12.599,2.45379438845,3.2407885634,12.15,136.27,-0.355052471,2.702026209,1.749610497,-0.009094444,-0.001183138,0.000522172,2459910.0
2,522375,2016 CX302,112.44408958333332,34.61754222222222,MB>Inner,21.8,0.071,394.16,-14.4785,8.857,1.93039077816,2.73086133687,14.47,136.26,-0.188494068,2.300300056,1.459033328,-0.009713509,-0.000577858,-0.000899904,2459910.0
3,,2021 QZ87,112.51938041666665,34.61400583333334,MB>Outer,22.2,0.867,603.772,-10.4358,7.126,1.98507119245,2.7833672269,14.21,136.2,-0.204926916,2.340152357,1.489737774,-0.010768666,-0.000204148,-0.000802214,2459910.0
4,,2021 MY13,112.26204416666666,34.73975027777778,MB>Outer,21.8,0.11,613.328,-16.5127,0.347,2.35078181738,3.14118219902,12.51,136.4,-0.314593187,2.61310255,1.703975915,-0.009423979,0.00195604,-0.001670964,2459910.0
5,,2005 PT32,112.11109541666666,34.55688833333333,MB>Outer,22.5,0.178,625.716,-14.946,7.045,2.48513713617,3.27379346742,11.97,136.54,-0.354075433,2.725265036,1.770398543,-0.009067064,0.000509122,-0.000290162,2459910.0
6,,2016 TK100,112.45039291666664,34.73825361111111,MB>Outer,21.8,0.102,697.676,-12.1815,7.131,2.05454657663,2.85121066573,13.85,136.24,-0.2247006,2.389782917,1.531883574,-0.010493685,0.000414373,-0.000427595,2459910.0
7,307119,2002 CM107,112.26534333333332,34.382713333333335,MB>Outer,19.9,0.029,716.417,-5.8144,10.872,1.74691844462,2.55480095643,15.44,136.42,-0.123944116,2.170217759,1.349496311,-0.011348771,-0.002103824,-0.001122695,2459910.0
8,534114,2014 QT482,112.51880499999999,34.453654722222225,MB>Inner,21.8,0.117,734.907,-8.3711,11.297,1.34737096039,2.17030030809,18.34,136.21,-0.001018403,1.855887863,1.12204599,-0.012166331,0.000372551,0.000109007,2459910.0
9,,2022 XM8,112.42608708333333,34.34968888888889,MB>Outer,21.9,0.0,873.877,-6.0506,23.135,1.88508898656,2.68728594746,14.7,136.29,-0.173331525,2.2780947,1.420204163,-0.01062257,-0.003424446,0.0013281,2459910.0
10,,2016 GU31,112.59246708333332,34.45093388888889,MB>Middle,21.2,0.097,923.713,-13.8644,12.781,1.62050790352,2.43091736648,16.33,136.15,-0.091623178,2.060985542,1.273716839,-0.01112826,0.001249982,0.00116643,2459910.0
11,,2021 SR78,112.28312208333332,34.83625527777778,MB>Outer,22.7,0.0,942.16,-11.3914,10.239,2.15171932921,2.94681834348,13.36,136.37,-0.250215587,2.465605703,1.58901085,-0.010270217,-0.000352997,5.52e-05,2459910.0
12,,2015 TH281,112.34623624999999,34.841259722222226,MB>Inner,21.8,0.166,956.501,-9.476,13.36,1.2731771382,2.10068326548,18.93,136.32,0.027130761,1.795720679,1.086449058,-0.012137995,0.000503338,0.000382138,2459910.0
13,233419,2006 GZ52,112.4849225,34.807375,MB>Middle,21.0,0.045,963.015,-10.7716,15.271,2.0055611127,2.80334998328,14.1,136.21,-0.21149549,2.357916627,1.505032726,-0.009813215,-0.002256634,-7.3257e-05,2459910.0
14,,2010 OG74,112.57877249999999,34.743718333333334,MB>Outer,22.9,37.86,972.762,-16.6089,1.542,2.30819114893,3.09731689212,12.75,136.14,-0.310529408,2.575656177,1.678123317,-0.009600034,0.002329023,-0.001014784,2459910.0
