,Number,Name,RA,DEC,Type,V,posunc,centerdist,RA_rate,DEC_rate,geodist,heliodist,alpha,elong,x,y,z,vx,vy,vz,epoch
0,85275,1994 LY,184.27586624999998,15.265364166666666,NEA>Amor,20.5,0.051,141.702,-36.9953,31.885,1.71919705729,2.69104816319,6.47,162.27,-2.635621061,0.113573205,0.538510032,0.000509783,-0.007816857,-0.001404195,2459640.0
1,326520,2002 NP62,184.2803370833333,15.206901388888888,MB>Outer,20.4,0.034,244.616,-24.9794,17.886,2.16465075346,3.13414546748,5.54,162.3,-3.064624566,0.091038933,0.670249719,0.000544375,-0.008939043,-0.003319374,2459640.0
2,,2003 KV10,184.25033958333333,15.230793055555555,MB>Inner,21.0,0.157,261.408,-26.9071,24.448,1.2541462794,2.22975109039,7.81,162.31,-2.183061701,0.178180343,0.438654354,-0.00019073,-0.011323366,-0.004068665,2459640.0
3,,2015 TN442,184.23018833333333,15.175994722222221,MB>Middle,22.2,0.015,439.507,-28.6697,13.936,2.17840810156,3.14804846127,5.5,162.36,-3.059510544,0.084780043,0.676513002,-0.001616373,-0.008125298,-0.003754828,2459640.0
4,,2023 QY94,184.21301708333334,15.404895555555555,MB>Inner,23.5,42.016,618.653,-40.1033,6.454,1.92464879317,2.89513847879,6.03,162.23,-2.825299387,0.08770762,0.640032815,-0.000257466,-0.006301781,-0.006339124,2459640.0
5,,2006 GG56,184.2780058333333,15.464701666666667,MB>Middle,21.2,0.065,730.955,-35.1125,8.574,1.51278741065,2.48568708432,7.06,162.15,-2.430196383,0.139487336,0.531588465,-0.000146603,-0.009078466,-0.006263017,2459640.0
6,490569,2009 WS57,184.3196970833333,15.51761888888889,MB>Outer,21.7,0.147,909.095,-27.4939,12.202,2.33272556425,3.30064033011,5.32,162.08,-3.21299231,0.068157618,0.734929242,-0.000582768,-0.007850381,-0.004286535,2459640.0
7,608891,2004 FP170,184.19593833333332,15.502922222222223,MB>Middle,20.4,0.051,953.182,-39.4446,1.047,1.69643434388,2.66815431575,6.56,162.19,-2.585034381,0.116296187,0.587669696,-0.002596764,-0.007663699,-0.006959892,2459640.0
