,Number,Name,RA,DEC,Type,V,posunc,centerdist,RA_rate,DEC_rate,geodist,heliodist,alpha,elong,x,y,z,vx,vy,vz,epoch
0,388188,2006 DP14,135.640965,3.114325555555556,NEA>Apollo,18.3,0.109,194.899,-46.5281,35.181,0.45442513153,1.4062596294,22.46,147.46,-1.199844839,0.536305766,0.138253071,-0.014498931,-0.002373875,-0.003890781,2459640.0
1,97176,1999 VV210,135.65570041666666,3.232572777777778,MB>Outer,19.2,0.026,556.715,-19.8419,10.236,2.0620986357,2.95641758157,10.43,147.48,-2.406064143,1.692199193,0.2294733,-0.005264953,-0.007705514,-0.003883396,2459640.0
2,,2020 OH7,135.50436624999998,3.167108333333333,Mars-Crosser,23.3,0.763,714.672,-22.7548,28.82,2.21017549849,3.10109598269,9.98,147.33,-2.506436589,1.788195809,0.202180882,-0.005466534,-0.005948414,0.001147662,2459640.0
3,451368,2010 XA79,135.48557583333331,3.042775,MB>Outer,21.2,0.048,723.254,-18.5538,12.399,2.10971791387,3.00203534449,10.32,147.3,-2.430171558,1.726198663,0.221071656,-0.00614189,-0.007104435,-0.003259839,2459640.0
4,,2022 CO1,135.61709458333334,3.2947027777777778,NEA>Apollo,22.7,0.0,807.303,40.7501,13.15,0.4587855999,1.41025912255,22.4,147.45,-1.193188839,0.572684734,0.148187531,-0.015942295,-0.007413323,-0.005141469,2459640.0
5,,2020 SD89,135.4422725,3.188392222222222,MB>Outer,21.4,0.107,949.351,-14.8041,15.871,1.81218867336,2.70970110409,11.46,147.27,-2.207672695,1.522615731,0.207533538,-0.007605349,-0.007685002,-0.002900716,2459640.0
6,,2020 UC18,135.41896041666666,3.0739619444444446,MB>Outer,22.0,0.155,950.209,-18.0035,12.487,2.11919208637,3.01093129493,10.31,147.24,-2.436381099,1.736742228,0.222595258,-0.005953849,-0.00743915,-0.003239961,2459640.0
