,Number,Name,RA,DEC,Type,V,posunc,centerdist,RA_rate,DEC_rate,geodist,heliodist,alpha,elong,x,y,z,vx,vy,vz,epoch
0,,137P,173.51848124999998,-2.558563611111111,Comet,24.6,0.3,13.051,-17.7146,7.539,5.57023378098,6.55276288536,1.79,168.07,-6.474247521,0.890279506,-0.135208373,-0.002551489,-0.003972988,-0.001670974,2459640.0
1,367692,2010 RW99,173.51050291666664,-2.6009894444444446,MB>Inner,20.3,0.0,151.304,-35.3354,15.475,1.11127221965,2.10071816355,5.63,168.05,-2.042671885,0.412078426,0.073539168,-0.004162604,-0.010728672,-0.004578406,2459640.0
2,224076,2005 NX60,173.5571958333333,-2.5071475,MB>Inner,21.3,0.077,230.691,-34.2805,12.239,1.97360368672,2.96014459432,3.98,168.09,-2.908687343,0.496982364,0.034354023,-0.001389953,-0.007729616,-0.003674798,2459640.0
3,,2011 RU32,173.49887625,-2.659756388888889,MB>Middle,22.1,0.055,366.731,-30.2349,14.499,1.83871247945,2.82542689839,4.19,168.01,-2.770995677,0.488402947,0.034417944,-0.002327932,-0.009037104,-0.003411145,2459640.0
4,255526,2006 ET42,173.39227166666663,-2.5565624999999996,MB>Inner,21.1,0.196,465.268,-36.4634,15.1,1.37465586124,2.36319107934,4.96,168.16,-2.318619497,0.441772817,0.060524661,-2.4223e-05,-0.009942943,-0.003990678,2459640.0
5,,2015 HZ145,173.50709041666664,-2.4218080555555552,MB>Inner,21.5,0.245,501.807,-35.136,9.541,1.79605479236,2.7832823533,4.2,168.18,-2.732705441,0.480618806,0.047725475,-0.001303038,-0.008273403,-0.004489134,2459640.0
6,,2019 QY18,173.37929833333334,-2.608229166666667,MB>Middle,23.4,0.297,539.849,-27.773,14.615,2.37287011277,3.35866458672,3.49,168.13,-3.306641617,0.550090352,0.008161506,-0.000649832,-0.008031563,-0.002411957,2459640.0
7,188188,2002 NW37,173.47574583333332,-2.4088458333333334,MB>Hilda,21.1,0.086,570.113,-20.3349,10.123,3.98808669572,4.97205944407,2.34,168.21,-4.904898208,0.722392546,-0.053543681,-0.00227271,-0.006063461,-0.001841356,2459640.0
8,93176,2000 SA103,173.55150249999997,-2.7187147222222223,MB>Inner,19.3,0.082,579.844,-30.0284,19.75,1.48969660999,2.4773207294,4.82,167.93,-2.430768712,0.452829303,0.047601542,-0.000653034,-0.010492517,-0.002996479,2459640.0
9,,2019 JP80,173.58789124999998,-2.4107108333333334,MB>Inner,22.0,0.117,589.442,-33.9663,15.725,1.34729365298,2.33588146578,5.03,168.13,-2.284660883,0.435020916,0.065338457,-0.002104879,-0.010204177,-0.004036597,2459640.0
10,145553,2006 LN5,173.69027041666666,-2.5817861111111107,MB>Inner,20.8,0.117,611.51,-33.8381,16.634,1.88161025373,2.86803731179,4.15,167.94,-2.818103992,0.484015212,0.032898443,-0.001292149,-0.008199912,-0.002830744,2459640.0
11,169893,2002 RP174,173.39444749999998,-2.678641388888889,MB>Middle,20.7,0.012,624.582,-30.7674,12.624,1.86552784539,2.85230208947,4.13,168.07,-2.797359302,0.494078732,0.033855997,-0.002280728,-0.00883508,-0.003772151,2459640.0
12,218824,2006 TD26,173.5745395833333,-2.3728544444444446,MB>Inner,20.9,0.154,701.672,-34.47,16.247,1.4443189925,2.43262153985,4.81,168.17,-2.388585754,0.445345447,0.060954184,1.3268e-05,-0.009973884,-0.003688242,2459640.0
13,370505,2003 ST93,173.30172875,-2.514855,MB>Inner,21.7,0.071,807.558,-34.3634,17.166,1.72772740359,2.71530454654,4.28,168.25,-2.664160754,0.480658057,0.042540983,-0.001274461,-0.008724199,-0.003022899,2459640.0
14,409746,2006 DL44,173.53884458333332,-2.3173866666666663,MB>Outer,20.2,0.027,877.213,-28.9783,8.898,1.71904728192,2.70661431846,4.3,168.24,-2.653255231,0.47621115,0.055006399,-0.002208536,-0.009724784,-0.004737739,2459640.0
15,177866,2005 QL28,173.36376041666665,-2.3516997222222225,MB>Middle,20.3,0.062,941.781,-30.3993,10.312,1.81206320488,2.79959035201,4.12,168.33,-2.747671918,0.490281909,0.048635782,-0.001441092,-0.009204217,-0.004314336,2459640.0
16,,2008 WD162,173.41173916666665,-2.3214352777777774,MB>Middle,20.6,0.07,946.808,-29.3809,18.195,1.12509227164,2.11499036789,5.47,168.32,-2.055594866,0.418117188,0.077056513,-0.004385611,-0.011431317,-0.004205945,2459640.0
17,342306,2008 TN61,173.71379541666664,-2.3706916666666666,MB>Middle,20.6,0.087,971.895,-31.1747,17.003,1.37270387318,2.36107263885,5.0,168.08,-2.305004562,0.435515837,0.064543675,-0.003565265,-0.010385959,-0.003846692,2459640.0
