,Number,Name,RA,DEC,Type,V,posunc,centerdist,RA_rate,DEC_rate,geodist,heliodist,alpha,elong,x,y,z,vx,vy,vz,epoch
28,628885,2017 BK40,219.41718625,-13.199172777777777,MB>Middle,22.0,0.102,813.782,-0.2445,0.007,1.81275048495,2.54474582229,18.19,127.05,-2.361731461,-0.862872689,-0.299103121,0.003273572,-0.009513723,-0.004520792,2459640.0
29,,2014 QJ159,219.68695541666662,-13.553965833333335,MB>Middle,23.1,0.213,819.907,-6.2806,-1.681,2.48139722082,3.18257850847,14.51,126.7,-2.863980599,-1.308198654,-0.468972046,0.004555823,-0.0061751,-0.004225217,2459640.0
30,288915,2004 SL3,219.50123624999998,-13.636394722222223,MB>Inner,21.8,0.08,824.941,0.7617,7.673,1.89299274559,2.6189931088,17.7,126.85,-2.425086466,-0.916376365,-0.347331682,0.004238715,-0.008997098,-0.002451447,2459640.0
31,635650,2013 YO153,219.34742249999996,-13.237214166666666,MB>Inner,21.9,0.145,830.978,4.6815,2.393,1.45683108313,2.21021852558,21.06,127.1,-2.091691274,-0.630472435,-0.219846041,0.002787767,-0.010942548,-0.004382827,2459640.0
32,,2016 AG341,219.63205999999997,-13.209918055555555,MB>Outer,23.3,0.16,833.518,-4.6772,6.441,2.5281567917,3.22947037074,14.27,126.84,-2.890158486,-1.322404056,-0.478629438,0.002858312,-0.008166943,-0.002465522,2459640.0
33,129994,1999 VQ18,219.53911499999995,-13.641097499999999,MB>Middle,20.6,0.107,848.686,-0.4234,-10.945,1.6929706758,2.42900393231,19.16,126.81,-2.280035951,-0.800889678,-0.272230071,0.004950134,-0.008042645,-0.006117551,2459640.0
34,380985,2006 SN209,219.39155874999997,-13.619597500000001,MB>Inner,22.6,0.313,865.649,-2.8273,-0.521,1.86125078246,2.58987125369,17.89,126.95,-2.407224236,-0.904694351,-0.327393771,0.004710719,-0.007622412,-0.004008044,2459640.0
35,,2015 RQ285,219.7400033333333,-13.308425000000002,Mars-Crosser,22.9,0.92,888.012,-13.4016,-20.996,1.36912129762,2.12520403906,22.07,126.72,-2.013580989,-0.607997484,-0.174672694,0.001989383,-0.0077013,-0.007872359,2459640.0
36,210356,2007 UP41,219.47304249999996,-13.1561575,MB>Middle,21.0,0.086,912.379,-1.2501,-0.813,1.78403041256,2.51710177872,18.41,127.01,-2.335369188,-0.845562169,-0.288984321,0.002757329,-0.009652687,-0.004815491,2459640.0
37,341984,2008 QP44,219.71253291666665,-13.244772777777778,MB>Inner,22.5,0.08,925.802,-4.6401,3.606,2.15878532699,2.87225156003,16.11,126.76,-2.615790679,-1.097146157,-0.388953178,0.003442926,-0.007907316,-0.003322484,2459640.0
38,,2015 AT50,219.4622745833333,-13.662858055555557,MB>Outer,22.2,0.005,933.563,-3.0328,4.045,2.5759750425,3.27614121976,14.05,126.87,-2.934421022,-1.344467222,-0.506188553,0.003819359,-0.008021216,-0.002880547,2459640.0
39,,2023 NH7,219.72535916666664,-13.251212777777777,MB>Outer,23.0,0.015,947.09,-1.9815,2.678,2.54621995288,3.2458849677,14.21,126.75,-2.919291582,-1.344130081,-0.480452512,0.005275846,-0.007164287,-0.00299971,2459640.0
40,196939,2003 UB23,219.23747541666663,-13.486823888888889,MB>Outer,21.2,0.189,988.643,-6.9324,-1.183,2.76530742519,3.46292316712,13.23,127.13,-3.085497443,-1.467781044,-0.531994068,0.003936513,-0.006283967,-0.004271774,2459640.0
41,418623,2008 TU19,219.6261933333333,-13.15468,MB>Outer,22.4,0.072,999.76,-5.41,-2.413,2.57774260026,3.27775515843,14.05,126.87,-2.94137606,-1.366919554,-0.471319341,0.004617837,-0.006394499,-0.004584037,2459640.0
42,,2001 KV80,219.26049458333333,-13.55207,MB>Inner,22.7,0.243,1010.333,-1.8827,-4.959,1.7613982753,2.49650267176,18.54,127.09,-2.337904247,-0.840238355,-0.295147357,0.005065767,-0.007643532,-0.004884953,2459640.0
43,116656,2004 CY35,219.26220791666663,-13.557644722222223,MB>Inner,20.2,0.084,1015.739,9.0766,0.44,1.25678987288,2.02491998144,23.11,127.09,-1.940228204,-0.498776821,-0.177596308,0.002640706,-0.011700629,-0.00481213,2459640.0
