,Number,Name,RA,DEC,Type,V,posunc,centerdist,RA_rate,DEC_rate,geodist,heliodist,alpha,elong,x,y,z,vx,vy,vz,epoch
0,,2007 EP241,359.99332999999996,-0.014511111111111112,MB>Inner,23.3,0.18,57.494,63.2023,27.903,3.46642978951,2.464833051,1.35,3.35,2.471358675,0.040354044,0.016531705,0.001372536,0.009670582,0.004395348,2460020.0
1,,2019 SJ99,359.9637741666666,-0.039415,MB>Inner,23.6,7.221,192.722,83.4518,35.229,2.91376098526,1.91230182848,1.72,3.31,1.919728431,0.035192651,0.014482609,0.000601576,0.012471896,0.005084849,2460020.0
2,203070,2000 QQ21,359.99299666666667,-0.060365,MB>Inner,21.5,0.024,218.771,84.7447,38.419,2.86753295616,1.86612334998,1.77,3.33,1.876000519,0.036702434,0.012309699,-0.001292549,0.012455829,0.005960773,2460020.0
3,32094,2000 KX32,359.9657033333333,0.057967777777777785,MB>Outer,20.7,0.047,242.473,49.1464,21.609,4.22207197453,3.22032369359,1.04,3.35,3.2261471,0.040041959,0.02253201,0.002013101,0.008320094,0.003760708,2460020.0
4,,2021 EC19,359.9304241666666,0.009804166666666668,MB>Middle,23.2,0.131,252.947,49.6337,23.257,4.10196912649,3.10017205089,1.06,3.3,3.108264283,0.038177893,0.018328346,0.000320358,0.007865947,0.0042422,2460020.0
5,,2010 TX91,0.026474166666666663,-0.06698111111111112,MB>Inner,23.3,0.917,259.284,79.3102,35.226,2.9572946138,1.95588779587,1.71,3.36,1.96131382,0.039722036,0.012800943,0.002076903,0.011472204,0.00525944,2460020.0
6,,2018 RO65,359.9282433333333,-0.00860361111111111,MB>Middle,22.7,0.276,260.174,67.5046,24.047,3.44217411668,2.44050379228,1.34,3.29,2.449034826,0.034415258,0.019026161,-9.7941e-05,0.011214165,0.002772675,2460020.0
7,340146,2005 YH52,0.07281166666666665,-0.0092275,MB>Inner,22.9,0.112,264.219,58.569,24.626,3.65921690536,2.65767648831,1.28,3.42,2.667397164,0.04614706,0.017835253,-0.001107722,0.009115974,0.003626532,2460020.0
8,241360,2007 XG7,359.92635125,-0.03558861111111111,MB>Outer,22.3,0.116,294.468,53.3908,23.473,4.01108594728,3.00927540991,1.08,3.28,3.015884808,0.036389289,0.015325747,0.001461358,0.009093051,0.004095088,2460020.0
9,,2005 UC177,359.91896583333335,-0.03432111111111111,MB>Middle,23.2,0.068,316.81,64.3234,29.126,3.45887698628,2.45717607927,1.32,3.27,2.468665229,0.035342495,0.014720903,-0.002325721,0.010068022,0.004864236,2460020.0
10,376948,2002 EZ48,0.06688166666666666,0.06881555555555556,MB>Inner,22.7,0.126,345.464,62.0654,29.65,3.43460047058,2.4331577575,1.41,3.45,2.442208502,0.045668956,0.020749584,-0.000667582,0.008983342,0.00499185,2460020.0
11,132890,2002 RM169,0.06409583333333332,0.07465555555555556,MB>Outer,20.9,0.08,354.226,61.8625,21.897,3.68128996906,2.67978061473,1.28,3.45,2.687752591,0.043563502,0.024671394,0.000197359,0.010678518,0.00252309,2460020.0
12,286974,2002 QC19,0.06340791666666666,0.07688583333333333,MB>Middle,21.7,0.042,358.774,72.8747,35.642,3.15306061552,2.15171260302,1.59,3.45,2.159764097,0.042588586,0.019230404,2.9389e-05,0.010917098,0.006220011,2460020.0
13,,2010 JK1,359.8986108333333,-0.017309166666666667,NEA>Apollo,25.8,1.253,370.283,154.6813,66.79,1.87616941119,0.87560519995,3.68,3.26,0.882752248,0.026378084,0.012390786,0.000330813,0.017964918,0.007731362,2460020.0
14,500480,2012 TL244,0.02184958333333333,0.10527805555555556,MB>Outer,21.7,0.113,387.078,57.6262,20.575,3.84698029469,2.84539720411,1.2,3.42,2.856991394,0.041849128,0.027174257,-0.002509697,0.009972579,0.002349012,2460020.0
15,185674,1995 SM68,0.020545833333333333,0.11310250000000001,MB>Inner,21.7,0.049,413.833,82.207,37.503,2.90965938618,1.90837829239,1.78,3.42,1.91594137,0.038683654,0.021232311,0.000359675,0.012012519,0.005842399,2460020.0
16,422515,2014 TM7,0.06817374999999999,-0.0980786111111111,MB>Middle,22.1,0.154,430.002,70.0543,27.529,3.32845640739,2.32695295884,1.45,3.38,2.334977612,0.042550852,0.012490949,0.000159992,0.011311931,0.003800654,2460020.0
17,438885,2009 SN154,0.11704708333333332,0.047163611111111114,MB>Inner,22.1,0.041,454.293,85.3003,32.495,2.88225236384,1.88108071311,1.84,3.48,1.890741698,0.042505132,0.020236201,-0.001314111,0.012787367,0.004040126,2460020.0
18,,2004 TC25,0.12687416666666665,-0.038947499999999996,MB>Middle,22.5,0.156,477.784,59.5669,30.512,3.60809047485,2.60661781973,1.32,3.46,2.615253952,0.049388638,0.012916558,-0.000337726,0.009188502,0.005950688,2460020.0
