,Number,Name,RA,DEC,Type,V,posunc,centerdist,RA_rate,DEC_rate,geodist,heliodist,alpha,elong,x,y,z,vx,vy,vz,epoch
0,,143P,18.711716666666668,11.383186666666667,Comet,22.7,0.28,20.397,-9.477,-5.654,5.30432643937,6.02481943632,6.74,134.11,5.313797685,2.488519076,1.403867083,-0.002668564,0.004407137,0.001516493,2459910.0
1,,2014 OD439,18.656913333333332,11.341027500000001,MB>Inner,22.4,0.397,266.117,0.8619,0.107,1.35913170974,2.15769829567,19.12,134.05,1.664245376,1.229144674,0.613250401,-0.006372778,0.009527244,0.00473092,2459910.0
2,56653,2000 KS48,18.794036666666667,11.388390277777777,MB>Inner,19.8,0.037,273.172,-4.1163,-10.722,1.64207416599,2.42776130999,16.89,134.19,1.922470899,1.323700586,0.676990547,-0.005481197,0.00886151,0.002753061,2459910.0
3,,2010 TM236,18.80568458333333,11.345890277777778,MB>Outer,22.2,0.068,345.94,-10.865,-0.468,2.56277922309,3.31904280169,12.28,134.19,2.775197619,1.623410725,0.850494362,-0.004959465,0.00642043,0.004623149,2459910.0
4,81353,2000 GP50,18.635722916666666,11.31901,MB>Middle,20.6,0.007,374.133,-13.5639,5.124,1.68115765965,2.46372220319,16.69,134.02,1.967488777,1.341062387,0.673981956,-0.007496365,0.006177728,0.005296648,2459910.0
5,79292,1995 UH11,18.611320833333334,11.357138888888889,MB>Inner,20.2,0.045,386.153,-8.1093,-4.107,1.60764076354,2.39336096798,17.19,134.01,1.895012382,1.311801951,0.665622012,-0.006272365,0.007789517,0.003834672,2459910.0
6,578666,2014 EE99,18.6436125,11.297800833333334,MB>Outer,22.0,0.063,409.344,-7.5332,-9.707,2.26271411662,3.02508426047,13.53,134.02,2.503350145,1.519732102,0.798675163,-0.006198664,0.007302403,0.001975757,2459910.0
7,,2022 ST152,18.63439208333333,11.49088972222222,MB>Middle,21.8,0.041,475.984,-4.9795,-13.745,1.75611518761,2.53603901963,16.18,134.07,2.037606103,1.358755495,0.707039717,-0.007922182,0.007756128,0.001453654,2459910.0
8,145746,1995 UR18,18.687483333333333,11.51557,MB>Inner,20.6,0.047,477.292,-5.3997,-2.729,1.50923599158,2.30060987665,17.87,134.13,1.80023843,1.27983335,0.64866794,-0.005704261,0.008602305,0.004322076,2459910.0
9,,2009 DG100,18.85548625,11.30576138888889,MB>Outer,21.5,0.031,568.996,-9.8522,1.028,2.04146521895,2.81234502041,14.52,134.22,2.295956235,1.458715051,0.746016474,-0.006369183,0.006911586,0.004775096,2459910.0
10,,2017 HP29,18.543253333333332,11.411088611111111,MB>Inner,22.5,0.079,618.546,-6.8987,-8.871,1.72217080174,2.50253336682,16.44,133.96,2.002959698,1.345609384,0.693497907,-0.006627683,0.007793382,0.002745131,2459910.0
11,474589,2004 LZ29,18.55287333333333,11.463594166666667,MB>Inner,21.5,0.039,641.764,0.6686,-8.353,1.2657632479,2.06937058811,19.99,133.99,1.577297338,1.197592867,0.601746858,-0.006241858,0.009520723,0.003509406,2459910.0
12,426785,2013 TZ123,18.82496958333333,11.541096111111111,MB>Middle,21.7,0.006,676.252,-8.0141,-2.622,1.99651964051,2.76931666454,14.74,134.27,2.247561788,1.439369948,0.746788921,-0.004767345,0.007959427,0.004324817,2459910.0
