,Number,Name,RA,DEC,Type,V,posunc,centerdist,RA_rate,DEC_rate,geodist,heliodist,alpha,elong,x,y,z,vx,vy,vz,epoch
17,,2023 SJ4,167.69006499999995,10.160043055555557,NEA>Apollo,29.6,0.0,545.729,45.8025,-19.789,1.90362591204,2.05660067039,28.58,83.97,-1.450023858,1.276105599,0.722306753,-0.004777416,-0.007072779,-0.004433221,2459910.0
18,516941,2012 BO70,167.6361408333333,10.423230277777778,MB>Outer,22.4,0.076,623.488,35.5172,-5.897,2.83321889337,2.91058608074,19.75,84.12,-2.338954212,1.48054705,0.887722447,-0.00520378,-0.008690604,-0.002054515,2459910.0
19,,2015 RP32,167.40910374999999,10.202536666666665,MB>Outer,23.5,0.108,624.06,22.8169,-0.086,3.54075497362,3.58679427538,15.91,84.24,-3.01636959,1.632333714,0.992238482,-0.005551046,-0.006329466,7.6049e-05,2459910.0
20,319379,2006 DC146,167.6990495833333,10.125596944444444,MB>Outer,22.2,0.047,655.87,23.3451,-10.957,3.34483752254,3.39381658957,16.83,83.94,-2.833304466,1.572529496,0.973252478,-0.005394549,-0.005968783,-0.00420411,2459910.0
21,,2014 QD334,167.38861708333332,10.254810833333334,MB>Inner,24.6,0.184,660.611,31.1663,-11.782,2.65586682298,2.74680473285,20.99,84.28,-2.16884634,1.445082925,0.855766013,-0.00492383,-0.006676204,-0.00370984,2459910.0
22,,2015 RC357,167.71206124999998,10.385547777777777,MB>Outer,24.5,3.905,661.263,22.2942,-3.94,3.61838996189,3.65814658751,15.58,84.04,-3.10063488,1.631429203,1.02670251,-0.003920955,-0.006601194,-0.001911526,2459910.0
23,,2004 RC133,167.76452624999996,10.301659444444445,MB>Middle,23.7,8.018,687.252,30.7826,-14.363,2.65254225109,2.73839273454,21.04,83.96,-2.158773832,1.424286104,0.859164321,-0.007089023,-0.005979871,-0.004103631,2459910.0
24,320570,2008 AP98,167.69871833333332,10.409654166666668,MB>Inner,22.0,0.045,692.152,46.4966,-12.431,2.16704586181,2.29318907043,25.4,84.06,-1.686816049,1.33513432,0.769920661,-0.007937764,-0.008038058,-0.002718219,2459910.0
25,150653,2001 DT100,167.70230166666664,10.11244,MB>Outer,20.1,0.011,699.138,27.0222,-18.868,2.94292931239,3.01107480567,19.05,83.94,-2.45839309,1.491395794,0.914536365,-0.002958712,-0.006656149,-0.006876038,2459910.0
26,487172,2014 OQ279,167.57622625,10.065964444444445,MB>Inner,23.2,0.036,701.495,37.4066,-10.885,2.44842061648,2.55005125861,22.69,84.03,-1.968627853,1.39690854,0.807473056,-0.005805989,-0.007469581,-0.002977458,2459910.0
27,442127,2010 UL11,167.7253708333333,10.133128333333334,MB>Outer,23.6,0.302,703.688,21.4195,-6.371,3.50664915927,3.5487108651,16.08,83.92,-2.987256736,1.602785517,0.99378711,-0.005804485,-0.005523362,-0.002427153,2459910.0
28,,2014 OP438,167.42809291666666,10.12787138888889,MB>Outer,24.1,0.171,707.115,18.7717,-8.174,3.74106922849,3.77910598507,15.08,84.19,-3.213025635,1.669068581,1.040002191,-0.004879063,-0.005219943,-0.003559759,2459910.0
29,,2015 HE256,167.5920395833333,10.062992222222222,MB>Middle,23.2,0.066,714.736,35.2621,-9.227,2.67181512354,2.75741246626,20.89,84.02,-2.182368618,1.444735166,0.845107358,-0.006061669,-0.007739156,-0.002713265,2459910.0
30,,2015 DQ181,167.65073124999995,10.076307222222223,MB>Middle,23.4,0.146,716.405,33.6931,-6.055,2.7571900484,2.83659707009,20.28,83.97,-2.26886916,1.460121081,0.856921849,-0.005226743,-0.007757011,-0.001921995,2459910.0
31,43382,2000 WJ49,167.75342958333331,10.152413333333334,MB>Outer,18.8,0.005,742.942,41.3827,-7.23,2.62827539283,2.71492766319,21.23,83.91,-2.148522107,1.437780006,0.840085278,-0.004539759,-0.009762083,-0.00240352,2459910.0
32,477582,2010 JQ37,167.37242249999997,10.202122777777777,MB>Middle,22.9,0.074,748.147,25.4943,-10.073,3.15490758299,3.21787793108,17.8,84.27,-2.651956918,1.552811856,0.942585511,-0.004148253,-0.006598939,-0.00389814,2459910.0
33,,2016 PS281,167.45253041666663,10.089599722222223,MB>Middle,26.1,0.0,753.831,21.495,-7.083,3.37755486103,3.42866817458,16.66,84.15,-2.864741351,1.591240645,0.970213979,-0.004823213,-0.005501177,-0.002779684,2459910.0
34,469260,2016 JB30,167.59665625,10.043704722222222,MB>Inner,23.0,0.059,785.375,34.1651,-9.664,2.68287762617,2.76756168296,20.81,84.0,-2.200658024,1.447105506,0.848134681,-0.004477747,-0.007783267,-0.003135152,2459910.0
35,,2016 AH106,167.37241375,10.170538055555555,MB>Inner,23.0,0.084,787.91,43.9731,-10.493,2.3065017183,2.42328813427,23.96,84.26,-1.833084588,1.381056169,0.786441131,-0.005091018,-0.008837326,-0.002893709,2459910.0
36,604024,2015 KH51,167.7947220833333,10.217769444444444,MB>Middle,23.8,0.06,793.684,25.5503,-7.297,3.20575346105,3.26005049826,17.55,83.9,-2.701844447,1.540498662,0.947062992,-0.004953912,-0.006492372,-0.002752939,2459910.0
37,,2008 VN95,167.79846874999998,10.286337777777778,MB>Middle,23.2,0.154,796.906,34.8705,-7.841,2.67459399173,2.75839111999,20.88,83.92,-2.183035606,1.434425729,0.853583907,-0.006535043,-0.007476384,-0.002230405,2459910.0
38,526930,2007 LB17,167.6008658333333,10.489695277777777,MB>Middle,23.2,0.191,829.032,40.6765,-11.742,2.47337239647,2.57550436608,22.46,84.18,-1.992951218,1.406230835,0.832480893,-0.005104638,-0.008695178,-0.003540332,2459910.0
39,311188,2004 XX16,167.64232249999998,10.0383625,MB>Inner,22.1,0.041,835.629,39.2619,-11.267,2.29006061363,2.40343863688,24.16,83.96,-1.805494139,1.357278784,0.776037727,-0.00827941,-0.006696623,-0.002404277,2459910.0
40,,2021 ST48,167.35257374999998,10.347144444444446,MB>Middle,25.0,76.185,846.904,30.2011,-6.009,2.76951215051,2.85441845494,20.16,84.35,-2.265124251,1.468912365,0.870191968,-0.007406563,-0.006238109,-0.00154577,2459910.0
41,,2012 DM132,167.74690208333328,10.424376944444443,MB>Inner,22.7,0.034,846.954,58.2747,-11.666,1.87997379693,2.0366760448,28.89,84.02,-1.404739958,1.276832231,0.714672644,-0.009324839,-0.008726716,-0.001884543,2459910.0
42,,2009 KW31,167.72445166666662,10.073007222222222,MB>Outer,24.0,1.821,858.839,28.8874,-9.293,2.88893772011,2.95947166087,19.4,83.9,-2.384951452,1.476437019,0.883158657,-0.007654584,-0.006092846,-0.00263658,2459910.0
43,,2014 UB271,167.43477749999997,10.064005833333335,MB>Inner,23.6,8.045,865.398,42.3919,-18.774,2.1502986472,2.27968868703,25.57,84.16,-1.668114316,1.335878947,0.760600993,-0.008524843,-0.006812681,-0.004092188,2459910.0
44,237798,2002 BJ27,167.82502458333332,10.244975277777778,MB>Middle,20.7,0.016,887.556,51.1592,-6.929,2.16402657079,2.28756074391,25.46,83.88,-1.687660763,1.335966377,0.756934435,-0.007585448,-0.009272467,-0.001376231,2459910.0
45,588261,2007 TG445,167.5076883333333,10.012036666666667,MB>Inner,23.6,0.085,926.846,31.203,-8.363,2.67428960119,2.76065388091,20.87,84.07,-2.183006136,1.442896254,0.841416666,-0.006340272,-0.006413837,-0.002334928,2459910.0
46,172739,2004 CT23,167.81035333333332,10.373705277777779,MB>Middle,21.8,0.023,927.366,31.5157,-7.419,2.90411639138,2.97449962409,19.3,83.94,-2.40764311,1.481418447,0.900158577,-0.005565689,-0.007489058,-0.00249767,2459910.0
47,158384,2001 XV224,167.62498624999998,10.515154166666667,MB>Middle,21.3,0.058,932.563,51.0723,-17.724,2.01968620581,2.16257413175,27.07,84.17,-1.53919649,1.306922443,0.751131058,-0.008965908,-0.008090354,-0.003597731,2459910.0
48,,2018 BF32,167.6387258333333,10.005076388888888,MB>Outer,23.2,0.243,947.975,35.5227,-16.782,2.49090298235,2.58800563142,22.33,83.95,-1.999616856,1.399203979,0.818606055,-0.008116883,-0.006582021,-0.004319877,2459910.0
49,80152,1999 TF195,167.75750583333334,10.458012777777776,MB>Inner,20.5,0.003,960.044,49.9388,-19.299,1.93422307371,2.08447388193,28.17,84.02,-1.457858244,1.280751227,0.734147936,-0.009086871,-0.007244257,-0.003700848,2459910.0
50,416734,2005 EA31,167.75988208333334,10.457369166666666,MB>Inner,22.3,0.068,964.027,48.0081,-18.248,2.1380269241,2.26639644628,25.73,84.02,-1.665941715,1.329268848,0.774523602,-0.006484339,-0.008562069,-0.004435709,2459910.0
51,335524,2006 AK23,167.48796291666667,10.514585,MB>Middle,22.8,0.09,964.149,26.5492,-4.587,3.12529301067,3.19000689121,17.96,84.29,-2.619659707,1.540512703,0.944414334,-0.004619743,-0.006766094,-0.001836869,2459910.0
52,,2012 UM223,167.43371208333332,10.505100555555556,MB>Middle,24.3,0.076,1011.776,27.3584,-8.172,2.99583679681,3.06781212525,18.7,84.34,-2.488802635,1.513814934,0.924769044,-0.005915573,-0.00636503,-0.002783847,2459910.0
