,Number,Name,RA,DEC,Type,V,posunc,centerdist,RA_rate,DEC_rate,geodist,heliodist,alpha,elong,x,y,z,vx,vy,vz,epoch
0,,2003 UY434,359.9708241666666,0.021155,MB>Inner,23.3,0.217,129.738,71.4494,30.297,3.12274022094,2.18501408452,7.57,16.93,2.182107932,0.23703923,0.105206154,-0.003088451,0.010810688,0.004441711,2459640.0
1,,2017 FL171,0.006179166666666667,-0.040154722222222224,MB>Inner,23.7,2.47,146.258,60.2902,29.743,3.44180261222,2.50164275535,6.61,16.94,2.491854847,0.243478076,0.09944979,0.000689951,0.008990523,0.005337152,2459640.0
2,,2013 EP161,0.04026875,-0.04530861111111111,MB>Outer,23.0,0.338,218.222,51.2062,28.841,3.8294360655,2.88718462679,5.74,16.97,2.88887823,0.249076233,0.096539296,-0.00315654,0.007659007,0.006277488,2459640.0
3,371101,2005 VW6,0.05846541666666666,-0.0319175,MB>Middle,22.6,0.081,239.797,70.497,32.619,3.12880253703,2.19145387224,7.57,16.99,2.190234965,0.242543876,0.100186684,-0.003930875,0.010516837,0.005306784,2459640.0
4,45812,2000 QV39,359.97085791666666,-0.06792277777777778,MB>Inner,20.8,0.008,266.078,70.3703,29.945,3.16382223714,2.22547982143,7.42,16.89,2.218946049,0.2371627,0.100279775,-0.001362818,0.010753247,0.004451064,2459640.0
5,153077,2000 QY231,0.04370125,-0.06157194444444444,MB>Middle,20.6,0.049,271.816,55.8267,35.187,3.49020177904,2.54989943,6.5,16.96,2.545941882,0.249379634,0.092279827,-0.001632571,0.00751895,0.007715431,2459640.0
6,284107,2005 SC126,359.93018833333326,0.029708055555555557,MB>Inner,23.1,0.105,273.131,63.9719,25.254,3.36525973251,2.42534312377,6.8,16.89,2.419143828,0.236796707,0.108549194,-0.000869576,0.009890147,0.003321795,2459640.0
7,406476,2007 UA86,0.023893749999999995,0.08337972222222222,MB>Inner,22.7,0.1,312.249,76.3354,31.628,2.99027151151,2.0543515318,8.09,17.0,2.0504511,0.238389188,0.108404316,-0.003409619,0.011414843,0.004441397,2459640.0
8,166140,2002 DR10,0.04985916666666666,0.07320638888888889,MB>Inner,21.9,0.071,318.862,60.9168,25.977,3.48538666682,2.54553028812,6.53,17.02,2.536565616,0.244759833,0.109664359,0.000227227,0.009553937,0.003972056,2459640.0
9,542289,2013 BT35,0.06127666666666667,-0.06527916666666667,MB>Outer,23.1,0.06,322.32,45.9048,19.589,4.36672314874,3.4222206184,4.84,16.98,3.419272577,0.249830946,0.101714519,-0.000357641,0.008167384,0.003374613,2459640.0
10,287932,2003 UO41,359.92121875,0.04463944444444444,MB>Inner,22.1,0.055,325.977,72.3638,29.982,3.10196874485,2.16416765412,7.63,16.89,2.161384136,0.233980481,0.106925091,-0.003107608,0.010966631,0.004256219,2459640.0
11,,2012 CG60,359.9345733333333,0.06356611111111111,MB>Outer,22.2,0.033,328.396,55.4624,18.238,3.85974861169,2.91698306668,5.66,16.91,2.919773607,0.236861991,0.115259603,-0.00339664,0.009747042,0.001621331,2459640.0
12,124597,2001 SY26,359.91439625,0.03725083333333333,MB>Middle,21.3,0.022,336.087,55.406,17.627,3.80494397523,2.86226130306,5.76,16.88,2.859457555,0.236518673,0.114397448,-0.001145425,0.009364832,0.001235079,2459640.0
13,316818,1999 VG209,359.9949008333333,-0.1001775,MB>Middle,21.6,0.145,361.106,64.9219,30.503,3.36156151385,2.42172639076,6.82,16.9,2.416583005,0.239741449,0.095940222,-0.001333974,0.010239301,0.00535433,2459640.0
14,100361,1995 UC14,359.90024666666665,-0.02593361111111111,MB>Inner,20.5,0.001,371.05,81.0968,34.8,2.90577330254,1.96957400056,8.36,16.84,1.958961411,0.229985705,0.100875658,-0.000554539,0.01226779,0.005199022,2459640.0
15,,2006 RE109,0.05978708333333333,-0.08497111111111111,MB>Inner,23.9,0.093,374.029,73.2628,31.112,3.08179875146,2.14473535918,7.73,16.97,2.141142925,0.241072404,0.099128179,-0.003077561,0.011125104,0.004585744,2459640.0
16,,57P,359.88873624999997,-0.008330833333333332,Comet,20.3,0.45,401.672,78.8576,32.182,3.04196581769,2.10435094269,7.82,16.84,2.08596755,0.227963302,0.102673807,0.003175785,0.012748191,0.004822718,2459640.0
17,592096,2014 OE164,0.02954958333333333,0.1120088888888889,MB>Cybele,22.8,0.099,417.029,44.2109,20.829,4.4913416939,3.54666847263,4.69,17.02,3.543648035,0.248027424,0.113154648,-0.000262081,0.007944633,0.004321959,2459640.0
18,529864,2010 RE152,359.88777916666663,0.028840555555555557,MB>Inner,22.1,0.232,417.124,60.2278,33.764,3.38545721407,2.44512078434,6.73,16.86,2.439949039,0.237523318,0.100141751,-0.001119987,0.008562616,0.006732655,2459640.0
19,,2023 BP16,359.8993633333333,-0.05973111111111111,MB>Inner,24.4,0.041,421.301,72.6256,32.37,3.04168949378,2.1039985463,7.82,16.83,2.100258157,0.233919367,0.099787135,-0.002758818,0.01055186,0.004887188,2459640.0
20,,2003 SQ446,359.9713904166666,0.11512333333333334,Hungaria,22.6,0.122,427.05,88.5716,21.073,2.72649244808,1.79338443684,9.25,16.97,1.783713172,0.231975471,0.120120718,-0.002177806,0.012961553,0.000130976,2459640.0
21,,2014 NM47,0.10692958333333333,0.053316944444444445,Mars-Crosser,24.5,1.375,430.146,68.5406,24.647,3.25255011541,2.31471640554,7.2,17.07,2.299057819,0.244727397,0.111192676,0.00214144,0.010801594,0.002766453,2459640.0
22,,2015 HJ96,359.86795499999994,0.0005188888888888889,MB>Outer,23.0,0.218,475.367,59.8194,26.136,3.62636046602,2.68427078207,6.12,16.83,2.676461578,0.232109833,0.104056969,0.000659207,0.010069885,0.004457098,2459640.0
23,588991,2009 AN11,359.93081666666666,0.11923694444444445,MB>Outer,22.9,0.107,496.277,55.6244,24.838,3.76837370082,2.8262086957,5.85,16.93,2.823272991,0.237990636,0.112186436,-0.001303983,0.009226536,0.004327837,2459640.0
24,,2007 VS339,0.1366333333333333,0.0670775,MB>Inner,24.0,0.332,547.959,58.7299,25.735,3.53905797215,2.59939014063,6.42,17.1,2.596598795,0.251440257,0.10921156,-0.002373134,0.009035398,0.00403063,2459640.0
25,584827,2017 RX56,359.9001245833333,0.12779361111111112,MB>Middle,23.5,0.213,583.893,59.5628,27.575,3.55988833624,2.61875407856,6.31,16.91,2.612557537,0.235639457,0.110969489,-0.000387723,0.009506833,0.004862369,2459640.0
26,66746,1999 TW136,0.16164333333333333,-0.023463333333333333,MB>Inner,21.3,0.036,588.016,56.1623,26.083,3.63142288635,2.69109179133,6.2,17.09,2.687660331,0.254357161,0.102557568,-0.001846419,0.008583502,0.004448716,2459640.0
27,374414,2005 WL50,359.90057,0.12967277777777778,MB>Middle,22.3,0.244,588.261,71.5992,31.273,3.16021191867,2.22200805898,7.43,16.91,2.215722302,0.232261933,0.109982847,-0.001524268,0.011171023,0.004940249,2459640.0
28,529422,2009 WE216,0.11509208333333332,-0.12290194444444445,MB>Middle,22.0,0.199,606.161,79.5184,37.32,2.91928643453,1.98413215476,8.37,17.0,1.976778224,0.241879259,0.09370329,-0.002312012,0.011873206,0.006105104,2459640.0
29,,2011 QY33,0.16805791666666664,0.015722777777777776,MB>Inner,22.5,0.266,607.652,84.2037,37.971,2.80089386805,1.86791011458,8.95,17.11,1.854730337,0.243139343,0.101450115,-0.00081127,0.012316643,0.005813151,2459640.0
30,583219,2016 EA243,0.14856541666666667,-0.08480833333333333,MB>Middle,23.2,0.315,615.846,58.183,30.615,3.53807153349,2.59806758209,6.41,17.05,2.58847899,0.252723144,0.09494289,0.000534958,0.008811783,0.006023994,2459640.0
31,,2017 KK13,359.87066125,-0.11257694444444445,MB>Inner,23.3,0.536,617.295,70.4188,33.076,3.15003444952,2.21102027015,7.42,16.78,2.19880288,0.231924111,0.09516111,0.001223317,0.01064575,0.005542838,2459640.0
32,316287,2010 RG2,0.10003958333333332,-0.13993555555555556,MB>Inner,22.1,0.172,619.263,81.0052,33.853,2.90617488475,1.97101071089,8.42,16.98,1.962139533,0.24015055,0.095891934,-0.001688963,0.012255351,0.00487343,2459640.0
33,,2020 MW49,359.99014916666664,0.175455,MB>Outer,22.9,0.141,632.635,52.1797,18.749,4.05893940293,3.11588032707,5.33,17.01,3.113056913,0.241229698,0.12175681,-0.000996968,0.009482341,0.002295696,2459640.0
34,214259,2005 GO8,0.06044458333333333,0.16523277777777778,MB>Inner,22.7,0.18,633.391,59.8919,26.437,3.49162710051,2.55205703792,6.53,17.07,2.548644402,0.246327164,0.11477201,-0.00215901,0.009180173,0.004179527,2459640.0
35,298777,2004 PQ17,0.04736458333333332,-0.17113638888888888,MB>Inner,22.0,0.209,639.253,84.2205,38.59,2.7993527249,1.86497416575,8.87,16.92,1.851445646,0.23728309,0.091882605,-0.00010146,0.012298005,0.005990776,2459640.0
36,311241,2005 CD57,359.8943954166666,-0.14349194444444444,MB>Inner,22.6,0.006,641.391,69.2837,29.838,3.16135249517,2.22231065083,7.38,16.79,2.221810317,0.23397819,0.096229,-0.003541394,0.010332102,0.004403683,2459640.0
37,169006,2001 DU37,359.9721908333333,-0.1775,MB>Inner,21.9,0.051,646.797,68.9586,31.325,3.16529788674,2.2266412421,7.39,16.85,2.225018685,0.238479619,0.092967959,-0.003241483,0.010246363,0.00496282,2459640.0
38,498674,2008 SM185,0.06419208333333333,0.16857166666666665,MB>Middle,21.7,0.181,649.371,55.1975,30.582,3.63738270136,2.69692856374,6.18,17.07,2.693338141,0.249107395,0.110004831,-0.001732944,0.00820818,0.006383082,2459640.0
39,31325,1998 HN33,359.9697783333333,0.1846711111111111,MB>Outer,19.9,0.013,673.662,50.3228,26.056,3.97971983995,3.03692110728,5.46,16.99,3.033845917,0.243111481,0.114285894,-0.000999198,0.008140488,0.005507619,2459640.0
40,,2009 WW3,359.88596958333335,-0.1509,MB>Middle,23.8,0.192,680.904,56.7506,22.957,3.66659397602,2.72397602947,6.02,16.78,2.726582153,0.235671435,0.097404465,-0.003380054,0.009050188,0.003218326,2459640.0
41,66749,1999 TN151,0.19132875,-0.00014555555555555556,MB>Middle,20.1,0.026,688.786,71.938,22.93,3.23915135285,2.30183345157,7.26,17.12,2.29215249,0.246587712,0.109857293,-0.000508925,0.011977606,0.002073729,2459640.0
42,576965,2012 XY97,359.8309454166666,0.09167527777777777,MB>Outer,22.8,0.019,692.325,58.4772,27.428,3.64382945308,2.70165840831,6.08,16.83,2.696294196,0.230816353,0.10836212,-0.000310099,0.009621267,0.005066062,2459640.0
43,91623,1999 TL41,359.86767999999995,-0.14094861111111112,MB>Outer,22.1,0.101,695.977,48.8245,21.532,4.1680920249,3.22299778425,5.08,16.77,3.224241337,0.234687371,0.095239704,-0.00183141,0.008510042,0.003861798,2459640.0
44,162588,2000 ST34,0.15789625,-0.11914416666666666,MB>Inner,21.3,0.049,712.098,77.1732,35.897,2.93940286542,2.00433734696,8.31,17.04,1.997942919,0.245627793,0.094832347,-0.002742925,0.01125772,0.005706415,2459640.0
45,583574,2016 JT35,359.81190749999996,-0.061375000000000006,MB>Middle,23.0,0.157,712.272,59.378,20.397,3.66693741986,2.72409695089,6.01,16.75,2.714160622,0.228224939,0.105815426,0.001826939,0.010153961,0.002124251,2459640.0
46,68633,2002 CY13,359.8040970833333,-0.030295555555555555,MB>Inner,21.4,0.08,713.637,60.7296,27.608,3.47054088147,2.52892706837,6.47,16.75,2.522198482,0.230358597,0.101894608,2.6019e-05,0.009350302,0.004575868,2459640.0
47,,2002 QF132,359.9880995833333,-0.1983875,Mars-Crosser,23.2,0.33,715.482,94.0147,42.537,2.59855483335,1.66642192795,9.89,16.86,1.653636356,0.23197205,0.090512312,-0.001292921,0.01329722,0.006288738,2459640.0
48,,2010 GE59,0.18143208333333333,0.08770499999999999,MB>Middle,23.5,0.201,725.47,49.6416,18.671,4.09914454004,3.15684090674,5.3,17.15,3.153389308,0.257242189,0.115494606,-0.001052557,0.008530024,0.002339637,2459640.0
49,582445,2015 TU413,359.94293916666663,0.19608083333333332,MB>Inner,23.7,0.442,735.176,70.5845,27.394,3.16040821839,2.22267881546,7.46,16.97,2.216410282,0.235503218,0.117136617,-0.001727648,0.010802537,0.003518274,2459640.0
50,470428,2007 VW258,0.10306791666666666,-0.17699694444444444,MB>Outer,22.6,0.061,737.352,55.1211,19.986,3.86194200012,2.91956765541,5.68,16.97,2.917347607,0.248535967,0.097145318,-0.00151938,0.009616908,0.002397329,2459640.0
51,135679,2002 NW51,359.7945629166667,-0.027818055555555554,MB>Inner,20.7,0.111,746.326,80.2968,34.15,2.92952709492,1.99234729471,8.22,16.75,1.983124887,0.2246821,0.101077743,-0.000729395,0.012210289,0.005073229,2459640.0
52,241532,2010 DV7,0.19112624999999997,-0.08182444444444445,MB>Inner,22.6,0.109,748.46,65.8457,26.657,3.31480575688,2.37665376573,7.02,17.09,2.365999822,0.251040689,0.101130607,0.000221908,0.010262248,0.003704464,2459640.0
53,318067,2004 FS140,0.1674095833333333,-0.1273327777777778,MB>Inner,23.1,0.124,757.198,64.2474,27.121,3.33720260376,2.39859758348,6.94,17.05,2.389829297,0.25084718,0.097844086,-0.000363539,0.009808816,0.00395067,2459640.0
54,312017,2007 RQ36,359.78923499999996,0.0015180555555555555,MB>Inner,21.5,0.137,758.777,81.4162,36.285,2.87789603942,1.94132634372,8.44,16.75,1.931323731,0.224859454,0.101316428,-0.000655378,0.012103872,0.005586056,2459640.0
55,,2020 HV142,0.14642166666666664,-0.16016972222222223,MB>Middle,23.9,4.304,781.241,52.0444,13.132,4.01484883939,3.07205503237,5.41,17.02,3.068712335,0.25296595,0.104827357,-0.000896056,0.009163835,-0.000449829,2459640.0
56,518623,2008 CQ218,359.7877766666666,-0.0492125,MB>Outer,22.9,0.082,784.279,50.9341,21.035,4.08913751805,3.14412744237,5.2,16.73,3.141391567,0.227829031,0.103032295,-0.000240977,0.009054997,0.003431962,2459640.0
57,,2014 SK34,0.21849041666666666,0.013439444444444443,MB>Inner,24.0,0.254,788.056,65.7745,29.282,3.30308254071,2.36547052353,7.08,17.15,2.353274752,0.252855351,0.104230491,0.000629957,0.010149534,0.004686329,2459640.0
58,200657,2001 TF27,359.8083566666666,-0.1096788888888889,MB>Inner,21.8,0.05,794.917,66.2387,32.853,3.20937095128,2.26946144552,7.2,16.73,2.266791805,0.230930984,0.094836583,-0.00231051,0.009574456,0.00569422,2459640.0
59,150651,2001 DR94,359.92668291666666,-0.20937222222222224,MB>Outer,21.5,0.016,798.621,48.2267,20.484,4.21999059386,3.27486936059,5.01,16.8,3.276310583,0.238904112,0.091024627,-0.001905674,0.008514728,0.003473237,2459640.0
60,24071,1999 TS174,359.77809083333335,-0.015627222222222223,MB>Inner,20.8,0.125,800.856,67.4752,32.987,3.21521840012,2.27533166997,7.19,16.74,2.270392581,0.22798014,0.099914705,-0.001395411,0.010076886,0.005771258,2459640.0
61,,2006 DM115,359.792105,-0.08316694444444445,MB>Middle,23.8,0.154,806.091,50.2814,24.321,3.94782238673,3.0033718255,5.44,16.72,3.00393483,0.231413451,0.097962558,-0.001812783,0.007924593,0.004595002,2459640.0
62,68440,2001 RN107,359.90719375,0.20801833333333333,MB>Outer,20.9,0.016,820.02,52.8428,23.394,3.91637433757,2.9735571181,5.57,16.95,2.971098684,0.236969421,0.119116077,-0.001245554,0.008913993,0.004103395,2459640.0
63,255805,2006 SM25,359.98175833333335,0.2278975,MB>Inner,21.8,0.175,823.059,73.9344,28.929,3.10211094668,2.16525577977,7.68,17.02,2.158362201,0.235859207,0.117749392,-0.001826951,0.011536626,0.003889016,2459640.0
64,,2005 QL109,0.10806249999999998,-0.20212694444444446,MB>Outer,21.9,0.113,825.125,69.7707,27.293,3.31152987637,2.37252291736,6.99,16.97,2.363292068,0.242600732,0.093631994,-1.1331e-05,0.011740883,0.003928508,2459640.0
