,Number,Name,RA,DEC,Type,V,posunc,centerdist,RA_rate,DEC_rate,geodist,heliodist,alpha,elong,x,y,z,vx,vy,vz,epoch
0,,26P,39.40864874999999,8.66180138888889,Comet,26.1,0.36,3.765,24.1587,7.205,5.16034198716,4.58367240357,9.57,50.12,3.012219274,3.382727562,0.854943034,-0.005161486,0.00164795,-0.000937234,2459640.0
1,,2021 RK107,39.470919583333334,8.686491666666667,MB>Middle,23.4,0.239,235.076,49.2548,23.993,3.29994273209,2.76845224139,15.98,50.19,1.612323081,2.183152878,0.529269284,-0.007613305,0.005442265,0.004106649,2459640.0
2,,2017 SW59,39.37942749999999,8.592130555555556,MB>Middle,22.9,0.184,273.619,64.8007,24.723,2.79694385423,2.28783028249,19.43,50.08,1.248457698,1.851159845,0.460611518,-0.009352164,0.006899006,0.002855366,2459640.0
3,473269,2015 MJ42,39.50616874999999,8.642064722222221,MB>Middle,22.6,0.093,350.8,56.1626,14.688,3.13958253531,2.61520331725,16.95,50.21,1.499129719,2.072806349,0.539139119,-0.008684044,0.006667457,0.000207243,2459640.0
4,,2013 FR30,39.49021499999999,8.73273388888889,MB>Inner,24.0,0.148,383.357,52.2917,17.819,3.14478908096,2.62025122364,16.92,50.21,1.497936454,2.087477267,0.534392311,-0.008135592,0.005324572,0.001324851,2459640.0
5,472889,2015 FQ323,39.37662583333333,8.774655833333334,MB>Middle,23.6,0.078,422.281,44.6779,19.39,3.51349574257,2.97302304505,14.84,50.11,1.778675199,2.320879673,0.579798955,-0.007668616,0.00451518,0.002718242,2459640.0
6,,2015 FA437,39.43580083333333,8.54703861111111,Trojan,22.6,0.181,424.171,25.6909,12.021,5.65963371943,5.07658047149,8.63,50.12,3.397401055,3.673504735,0.883278683,-0.005617896,0.004394499,0.002880867,2459640.0
7,159935,2005 WY59,39.29868958333333,8.589053611111112,MB>Outer,20.9,0.038,474.39,40.6364,19.991,3.80320416789,3.25189516819,13.52,50.0,2.004431551,2.503231852,0.603814396,-0.007656516,0.004121236,0.003568964,2459640.0
8,480616,2015 MP112,39.479254166666664,8.783154722222223,MB>Outer,22.7,0.124,501.509,47.7807,21.877,3.47954731431,2.94184913663,15.03,50.21,1.739767209,2.283598797,0.563161305,-0.00670256,0.006735358,0.004000069,2459640.0
9,49424,1998 XC80,39.49312875,8.54199611111111,MB>Middle,19.6,0.008,524.263,55.1013,19.921,3.07978599879,2.55756780029,17.34,50.18,1.467132068,2.054837796,0.511593107,-0.010023981,0.004569715,0.001624575,2459640.0
10,593168,2015 HD28,39.27918666666666,8.755346388888888,MB>Middle,23.0,0.01,573.223,61.657,21.928,2.8026847285,2.29224010134,19.38,50.02,1.268883445,1.873683846,0.481531555,-0.010841648,0.004386722,0.001553584,2459640.0
11,,2020 LX16,39.48617583333333,8.508463611111111,MB>Outer,23.0,2.464,616.154,50.442,27.215,3.27605268587,2.74512812369,16.12,50.16,1.590918881,2.162771919,0.503844494,-0.007204416,0.006195077,0.005363982,2459640.0
12,181947,1999 TG215,39.476552083333324,8.494607222222221,MB>Outer,21.0,0.107,647.919,47.26,14.16,3.58741995377,3.04504264526,14.49,50.15,1.830766003,2.353774696,0.591052841,-0.007405642,0.006640434,0.000863629,2459640.0
13,,2014 JK124,39.467076666666664,8.843456111111111,MB>Outer,23.8,0.151,684.415,41.812,14.755,3.81297906506,3.26482190649,13.51,50.22,1.999728947,2.506490049,0.641885041,-0.007317879,0.005169496,0.001442211,2459640.0
14,,2003 UD410,39.602676249999995,8.679290833333333,MB>Middle,23.2,0.53,689.637,56.0109,24.957,3.0781829265,2.5582366626,17.37,50.31,1.443479345,2.038818933,0.497454788,-0.008110307,0.006583823,0.003892719,2459640.0
15,390303,2013 AO76,39.47671041666666,8.482045277777777,Trojan,21.5,0.058,690.377,25.584,12.214,5.66782780359,5.08506039967,8.62,50.15,3.400374303,3.681593875,0.876701242,-0.005459775,0.004475161,0.003034772,2459640.0
16,,2014 QO339,39.2788075,8.808921944444446,MB>Inner,23.5,0.106,704.725,64.3657,23.577,2.7831539566,2.27403880191,19.54,50.03,1.230877912,1.833639314,0.47104091,-0.008401235,0.007343648,0.002635347,2459640.0
17,,2016 NL149,39.59837916666666,8.579079444444444,MB>Middle,23.8,0.315,734.971,41.7271,16.593,3.75035473319,3.2050849943,13.78,50.28,1.939756697,2.471924402,0.607655374,-0.006371316,0.005543883,0.002244966,2459640.0
18,,2020 LP18,39.51127208333333,8.855275277777777,MB>Middle,23.9,0.222,784.073,41.7141,19.192,3.68898844789,3.14518812415,14.04,50.26,1.902089671,2.437406901,0.608057739,-0.007186143,0.00446082,0.003104938,2459640.0
