,Number,Name,RA,DEC,Type,V,posunc,centerdist,RA_rate,DEC_rate,geodist,heliodist,alpha,elong,x,y,z,vx,vy,vz,epoch
0,,15P,112.07050166666666,30.289217222222224,Comet,17.7,0.48,65.489,-2.9177,-8.71,2.16556515738,2.85633360983,16.64,124.67,-1.618175976,1.978018428,1.196542639,-0.011031131,0.001478196,0.001212656,2459640.0
1,,2017 HR6,112.06799833333332,30.348454999999998,MB>Outer,21.3,0.028,228.612,-2.4452,-5.307,2.25702186485,2.9438434197,16.13,124.65,-1.657652349,2.076429255,1.257931176,-0.008038791,-0.006138956,-0.002625755,2459640.0
2,,2011 UF450,112.134795,30.36417638888889,MB>Middle,23.2,0.07,304.458,-9.0911,-2.942,2.3977955912,3.07983316223,15.39,124.71,-1.712266603,2.187379088,1.328610306,-0.006048933,-0.006022792,-0.002334134,2459640.0
3,607370,2000 WM64,112.13388208333332,30.20742361111111,MB>Middle,22.2,0.172,319.519,2.4339,-2.042,1.79262197537,2.50227087718,19.07,124.74,-1.504412171,1.704543193,1.013583022,-0.009541949,-0.005576784,-0.000908864,2459640.0
4,,2014 YE94,112.24410999999999,30.200576944444443,MB>Inner,22.3,0.105,569.956,4.7657,-3.535,1.43777732713,2.17115890851,22.1,124.84,-1.392610363,1.426323408,0.839499662,-0.009125206,-0.007485749,-0.002229829,2459640.0
5,,2012 QQ66,112.20030041666665,30.41621333333333,MB>Middle,23.1,5.555,571.167,-6.7034,-13.649,2.24052828146,2.92903746919,16.2,124.75,-1.655423083,2.049169766,1.254332234,-0.008187215,-0.002909829,-0.003334592,2459640.0
6,325867,2010 TB142,112.23383416666665,30.441885555555555,MB>Outer,20.9,0.082,707.879,-2.8845,-1.991,2.4829162064,3.16265313597,14.96,124.77,-1.733324012,2.245092199,1.367429108,-0.008772009,-0.003897461,-0.000273972,2459640.0
7,407068,2009 SF173,111.86725666666665,30.428826111111114,MB>Outer,21.5,0.033,861.03,-5.8216,-8.893,2.52948128876,3.20420872571,14.82,124.47,-1.740116386,2.289918996,1.400842623,-0.007489158,-0.00452374,-0.003264673,2459640.0
8,,2023 JZ14,112.37414708333333,30.297106388888892,MB>Middle,23.0,6.306,879.044,-6.6611,-9.389,2.14053867929,2.83510510928,16.71,124.92,-1.63184011,1.977654773,1.200288775,-0.007331539,-0.005329715,-0.003454021,2459640.0
9,,2020 OQ1,112.06501958333331,30.04400777777778,Mars-Crosser,26.0,30.185,883.294,-10.0261,-6.803,3.00130461522,3.66521359141,12.88,124.73,-1.905790322,2.662434164,1.616212823,-0.006893678,-0.001312035,-0.001480443,2459640.0
10,,2015 XZ461,112.26808666666666,30.08762722222222,MB>Outer,23.3,1.449,907.56,-5.5761,-0.631,2.78956325276,3.46104076977,13.62,124.89,-1.841453065,2.496883876,1.507285465,-0.007765366,-0.003781798,-9.9785e-05,2459640.0
11,579357,2014 QU347,112.36736708333332,30.388359166666667,MB>Outer,21.4,0.12,929.635,-1.2844,0.476,2.29989343795,2.987678903,15.84,124.89,-1.678602517,2.10374312,1.273117081,-0.008687919,-0.005473503,-0.000350371,2459640.0
12,298291,2003 AL86,112.33872374999999,30.45012472222222,MB>Middle,20.1,0.051,963.785,3.9873,4.718,1.77174122001,2.48368351782,19.19,124.85,-1.501327893,1.68567466,1.005625406,-0.009517132,-0.006567015,0.000229107,2459640.0
13,64280,2001 TC235,111.87309499999999,30.09237222222222,MB>Inner,19.8,0.062,979.551,6.5199,-1.391,1.44385232717,2.17407759773,22.15,124.55,-1.385382132,1.432162759,0.836580824,-0.009772105,-0.006523335,-0.001183648,2459640.0
