,Number,Name,RA,DEC,Type,V,posunc,centerdist,RA_rate,DEC_rate,geodist,heliodist,alpha,elong,x,y,z,vx,vy,vz,epoch
0,,15P,112.04815458333331,29.996641111111114,Comet,17.7,0.48,65.843,1.6923,-9.059,2.26171196265,2.89481712455,17.36,119.85,-1.618175976,1.978018428,1.196542639,-0.011031131,0.001478196,0.001212656,2459640.0
1,,2012 QQ66,112.03508666666666,29.961235833333333,MB>Middle,23.1,5.555,147.857,-1.9958,-13.988,2.30352642451,2.93469749028,17.11,119.85,-1.655423083,2.049169766,1.254332234,-0.008187215,-0.002909829,-0.003334592,2459640.0
2,,2015 XZ461,112.12861416666667,30.052608333333335,MB>Outer,23.3,1.449,291.941,-1.768,-1.482,2.85673046873,3.46770384916,14.4,119.91,-1.841453065,2.496883876,1.507285465,-0.007765366,-0.003781798,-9.9785e-05,2459640.0
3,,2023 JZ14,112.21315958333332,29.976421944444443,MB>Middle,23.0,6.306,455.157,-1.8121,-10.083,2.19223898639,2.8303090034,17.74,120.0,-1.63184011,1.977654773,1.200288775,-0.007331539,-0.005329715,-0.003454021,2459640.0
4,64280,2001 TC235,112.23122124999999,30.02228861111111,MB>Inner,19.8,0.062,521.018,12.2673,-2.843,1.4997115346,2.18149591516,23.31,120.0,-1.385382132,1.432162759,0.836580824,-0.009772105,-0.006523335,-0.001183648,2459640.0
5,96186,1990 SF8,112.19093583333333,29.883388888888888,MB>Inner,19.0,0.042,544.074,14.6729,-11.952,1.46313113009,2.14796135441,23.7,120.0,-1.366931356,1.397237707,0.824980529,-0.010531205,-0.00561435,-0.002344929,2459640.0
6,29717,1999 AC8,112.04750291666666,30.149053333333335,MB>Inner,18.5,0.096,573.702,10.9682,-13.451,1.35246089851,2.04537725731,25.02,119.82,-1.341822486,1.326156142,0.789398393,-0.008758653,-0.00793371,-0.004020245,2459640.0
7,,2017 HR6,112.05957958333332,30.159828055555554,MB>Outer,21.3,0.028,609.465,1.9955,-6.142,2.30878095006,2.9394168978,17.09,119.82,-1.657652349,2.076429255,1.257931176,-0.008038791,-0.006138956,-0.002625755,2459640.0
8,,2016 UK249,111.88843374999999,29.885280277777778,MB>Middle,22.2,0.082,676.947,2.9677,-2.968,2.26780366986,2.89933278293,17.35,119.74,-1.631388127,2.031971736,1.207965484,-0.009181489,-0.003886073,-0.000243179,2459640.0
9,293147,2006 YK5,111.96841958333333,29.816215555555555,MB>Inner,21.2,0.133,700.97,2.3606,-2.556,1.86786984091,2.52160057477,20.04,119.83,-1.517016938,1.735989498,1.020998068,-0.007736415,-0.006905663,-0.001926584,2459640.0
10,,2014 BF62,112.08374166666665,30.19286,Hungaria,20.6,0.642,729.423,10.2942,-42.784,1.13004826194,1.84663905639,27.94,119.84,-1.266766736,1.132012034,0.703590812,-0.009206166,-0.006083055,-0.006992941,2459640.0
11,,2011 FR19,112.22812041666666,29.83242222222222,MB>Outer,23.1,5.687,757.571,0.7735,-4.414,2.08357873304,2.72761056473,18.42,120.04,-1.601141517,1.915816399,1.140211959,-0.006925817,-0.008071702,-0.003302027,2459640.0
12,156056,2001 SN56,112.18271416666666,29.80441861111111,MB>Inner,19.2,0.046,759.995,11.8082,-6.302,1.58851592069,2.26335578676,22.41,120.01,-1.414851329,1.50783442,0.883398202,-0.009718886,-0.006685694,-0.002098324,2459640.0
13,222420,2001 KW27,112.30414666666665,29.910083333333333,MB>Inner,21.6,0.071,791.345,-3.6449,-4.5,2.25911641273,2.89512868291,17.31,120.09,-1.662139087,2.032916158,1.220066478,-0.006728115,-0.005524839,-0.002101543,2459640.0
14,,2003 WU202,112.09933666666664,29.741768611111112,MB>Inner,22.2,0.916,901.42,10.7365,-13.103,1.61114506943,2.2836752471,22.21,119.95,-1.416023137,1.511886016,0.896400041,-0.010275264,-0.004815432,-0.002489961,2459640.0
15,607370,2000 WM64,112.32356083333332,30.120571944444446,MB>Middle,22.2,0.172,923.101,7.5006,-3.216,1.85294442263,2.51015678066,20.09,120.06,-1.504412171,1.704543193,1.013583022,-0.009541949,-0.005576784,-0.000908864,2459640.0
16,,2023 DC5,112.09021791666665,29.726311944444443,MB>Outer,22.6,0.104,954.28,-1.0296,-4.608,2.63699101853,3.25594875114,15.36,119.95,-1.772401875,2.337168542,1.398896644,-0.007630168,-0.004841115,-0.001844986,2459640.0
17,,2014 JO82,112.29327916666665,29.805107222222222,MB>Middle,22.7,0.019,969.615,0.6481,-1.603,2.18359184474,2.82333382924,17.76,120.1,-1.630742796,1.982177746,1.174290607,-0.007564461,-0.006455193,-0.001544965,2459640.0
