,Number,Name,RA,DEC,Type,V,posunc,centerdist,RA_rate,DEC_rate,geodist,heliodist,alpha,elong,x,y,z,vx,vy,vz,epoch
0,,172P,63.264382499999996,29.586056944444444,Comet,22.3,0.29,16.986,14.2534,0.21,5.02136183055,5.01317924357,11.34,83.8,1.032615302,4.165284913,2.592159498,-0.006824748,0.000369967,0.001059528,2459640.0
1,515377,2013 EW81,63.24892208333332,29.606518611111113,MB>Outer,22.7,0.212,80.454,41.7744,1.126,2.4117888029,2.50935827872,23.16,83.79,0.023133874,2.141733245,1.308662636,-0.011451711,-0.00119079,-0.000679635,2459640.0
2,,2019 LM18,63.184873333333336,29.593889166666667,MB>Outer,23.4,0.195,233.68,28.5926,1.393,3.22965626397,3.27531863282,17.52,83.74,0.340472819,2.769723467,1.707138209,-0.009076405,0.001263983,0.001396055,2459640.0
3,428780,2008 SA232,63.308641249999994,29.667734722222225,MB>Middle,22.8,0.06,332.973,31.2188,-1.769,2.9223919964,2.98606541848,19.29,83.86,0.214147473,2.532450072,1.561830351,-0.009045697,0.001113503,6.9862e-05,2459640.0
4,235831,2004 XR160,63.371194999999986,29.563190000000002,MB>Middle,21.1,0.035,360.831,36.347,-5.832,2.67158235961,2.75140998753,21.02,83.89,0.117410929,2.341951411,1.43787695,-0.010024249,0.000732834,-0.001786914,2459640.0
5,,2017 BM215,63.37770666666666,29.590297777777778,MB>Outer,23.4,7.919,372.078,30.1904,-5.009,2.98469502663,3.04562313639,18.9,83.9,0.238235445,2.587959767,1.594745383,-0.009749709,-0.000551764,-0.002278819,2459640.0
6,595978,2004 RA364,63.14871666666666,29.63136,MB>Outer,22.3,0.059,381.823,31.6273,-1.354,3.08271415209,3.13523430737,18.34,83.71,0.284885643,2.652863142,1.638721734,-0.009491197,0.001760186,0.000388584,2459640.0
7,,2014 PR93,63.33690791666666,29.480915555555555,MB>Outer,23.2,0.153,450.084,34.4358,-4.796,2.96581536005,3.02682947066,19.02,83.84,0.234102246,2.568235523,1.577025931,-0.009887826,0.002273698,-0.000819156,2459640.0
8,,2021 VT13,63.437799999999996,29.588552777777778,MB>Inner,23.3,23.399,559.958,64.4748,11.626,1.75785956865,1.9290251777,30.81,83.95,-0.232330203,1.637997117,0.981360457,-0.013471146,-0.001767428,0.000915318,2459640.0
9,328188,2008 DY70,63.22404666666666,29.4068425,MB>Inner,22.2,0.175,653.983,38.7485,6.695,2.38931142547,2.48773019846,23.37,83.73,0.014730938,2.128101075,1.285910128,-0.01050259,-0.001426366,0.001168667,2459640.0
10,,2021 RG21,63.21892916666666,29.396519444444444,MB>Middle,22.7,9.677,693.372,53.497,13.805,2.08027337528,2.20782503728,26.56,83.73,-0.102719662,1.883391282,1.128466997,-0.012011748,0.000454669,0.003431604,2459640.0
11,529977,2010 UA109,63.490247499999995,29.627455555555557,MB>Outer,22.8,0.218,739.196,26.6059,2.568,3.27942606797,3.32734371501,17.25,84.0,0.345196025,2.815520826,1.732449658,-0.008743652,0.000756925,0.001790229,2459640.0
12,359583,2010 UQ41,63.06175833333332,29.722035277777778,MB>Outer,21.8,0.015,787.813,30.6207,2.391,3.07388655877,3.12590659074,18.39,83.66,0.283845425,2.644002682,1.635847106,-0.009448983,0.000933036,0.00153974,2459640.0
13,,2014 OF466,63.461252916666666,29.733876944444447,MB>Outer,23.0,0.123,827.111,30.2152,-1.24,3.16481162994,3.2180904974,17.86,84.0,0.302162644,2.720960197,1.684022248,-0.009368639,0.001675904,0.000475872,2459640.0
14,,2010 TH121,63.11560208333333,29.787543333333335,MB>Outer,23.0,0.255,853.079,30.0556,1.553,3.05437254774,3.10841605821,18.5,83.72,0.273233136,2.629975215,1.63075713,-0.009478715,0.000303262,0.000886686,2459640.0
15,,2016 RM78,63.419820833333326,29.393195555555554,MB>Middle,23.1,0.057,857.668,38.4453,-1.414,2.62458959598,2.70779114431,21.37,83.9,0.100095265,2.309334619,1.404300594,-0.010452914,0.000890558,-0.000268556,2459640.0
16,,2015 HC89,63.10666166666667,29.385043888888887,MB>Middle,24.1,1.823,866.522,27.5919,3.005,3.08436853353,3.13535996139,18.33,83.63,0.288279486,2.662837941,1.625304487,-0.008664611,0.000180256,0.001522109,2459640.0
17,43809,1991 RE14,63.36135291666667,29.83346138888889,MB>Inner,19.4,0.001,946.841,40.0131,-0.977,2.51429791454,2.60613701784,22.26,83.93,0.053875961,2.212211922,1.365205716,-0.010055909,0.001586604,0.000473157,2459640.0
18,142076,2002 QQ42,63.533529583333326,29.470151944444442,MB>Inner,21.6,0.066,955.772,36.8715,-0.188,2.60053831814,2.68732172666,21.55,84.01,0.084162209,2.290499013,1.393699462,-0.009709657,0.001129259,0.000504401,2459640.0
19,,2014 QU210,63.14881416666666,29.83932611111111,MB>Outer,22.4,0.043,975.026,30.8291,-1.633,3.09527593579,3.14785342568,18.26,83.75,0.287905215,2.66010985,1.656245385,-0.009747536,0.000719076,-0.000266504,2459640.0
20,,2015 VS54,63.25936291666667,29.314245833333334,MB>Outer,22.7,0.102,978.123,33.233,5.403,2.93748690884,2.99840770388,19.21,83.74,0.22762827,2.550484585,1.54717909,-0.009724493,0.001392861,0.002738488,2459640.0
21,593769,2015 VB110,63.53367833333333,29.728331388888886,MB>Outer,22.0,0.091,1000.698,32.6531,2.787,2.97137779325,3.03575837525,18.97,84.06,0.225652612,2.574081768,1.58520457,-0.009950285,0.000919278,0.001583781,2459640.0
