,Number,Name,RA,DEC,Type,V,posunc,centerdist,RA_rate,DEC_rate,geodist,heliodist,alpha,elong,x,y,z,vx,vy,vz,epoch
0,8703,Nakanotadao,205.1865158333333,-4.521171666666667,MB>Inner,18.0,0.012,5.307,-17.7845,16.521,1.31838283342,2.24245240249,13.02,149.59,-2.20005844,-0.374476728,-0.03231978,0.00176109,-0.010955562,-0.003854807,2460010.0
1,,2015 PA96,205.16725499999995,-4.491772222222222,MB>Middle,22.4,0.036,129.238,-19.1071,12.842,2.11073779583,3.01977445959,9.62,149.61,-2.918950676,-0.732463033,-0.100653897,0.002275351,-0.008638785,-0.003141081,2460010.0
2,404361,2013 GP20,205.1973308333333,-4.621318888888889,MB>Inner,21.6,0.064,358.116,-21.371,17.466,1.35857627642,2.28146069132,12.81,149.56,-2.226131435,-0.393981587,-0.039514576,0.000750714,-0.01071909,-0.00368481,2460010.0
3,,2011 HP110,205.2162729166666,-4.382650833333333,MB>Middle,22.4,0.256,515.144,-16.6582,20.882,1.73962904343,2.65450020209,10.97,149.59,-2.600663574,-0.570560012,-0.079614263,0.003974678,-0.009262256,-0.001975871,2460010.0
4,8530,Korbokkur,205.11858083333328,-4.659504166666667,MB>Inner,17.7,0.011,549.159,-21.3103,8.227,1.48052244899,2.4008834866,12.13,149.63,-2.373971617,-0.464208444,-0.040668991,0.004596261,-0.008624405,-0.004677457,2460010.0
5,,2016 TO141,205.03581916666664,-4.481641944444444,MB>Middle,22.5,0.202,558.261,-22.1224,7.3,2.05951547596,2.97008756998,9.74,149.74,-2.872958328,-0.712024403,-0.08262729,0.002084806,-0.008070309,-0.00454523,2460010.0
6,231654,2009 WD163,205.2275183333333,-4.672203611111112,MB>Outer,21.3,0.059,559.269,-18.9347,7.628,2.3538709432,3.25910773994,8.93,149.52,-3.151173703,-0.849649933,-0.118410086,0.003784161,-0.007388092,-0.004033788,2460010.0
7,,2017 CO46,205.32386041666663,-4.595923055555556,MB>Outer,22.6,1.687,561.309,-28.061,0.018,2.07889062629,2.98731023266,9.77,149.44,-2.852902877,-0.730308365,-0.069065948,-0.001293063,-0.007987108,-0.006521362,2460010.0
8,,2014 QM469,205.10251124999996,-4.378873611111111,MB>Outer,22.5,0.322,597.387,-16.4043,17.384,2.32129055129,3.22808374,8.97,149.7,-3.123568643,-0.822761575,-0.128476704,0.003655153,-0.008301594,-0.001505768,2460010.0
9,463451,2013 OB5,205.14300458333332,-4.687212777777778,MB>Inner,21.6,0.06,612.597,-17.4837,10.559,1.25444209315,2.18025644014,13.4,149.6,-2.154901763,-0.350297199,-0.022449211,0.003020324,-0.010551387,-0.004723543,2460010.0
10,,2016 VV5,205.1145108333333,-4.692863055555556,NEA>Apollo,23.4,2.56,664.624,-28.6729,-10.725,0.54572901244,1.50010038501,19.71,149.62,-1.553255775,-0.061221484,0.053571598,0.006578184,-0.009370573,-0.006570592,2460010.0
11,,2003 UX338,205.36471458333332,-4.601816111111111,MB>Middle,22.0,0.101,702.439,-30.6411,-4.492,1.79889037369,2.71158272931,10.8,149.4,-2.618573145,-0.61694766,-0.039139745,0.000578052,-0.007489761,-0.007309431,2460010.0
12,588950,2008 YS24,205.27435041666664,-4.341249722222222,MB>Middle,22.4,0.098,725.676,-20.7333,14.27,2.32560285939,3.23132239418,9.0,149.54,-3.124201722,-0.843677656,-0.119497392,0.003613982,-0.00699016,-0.002306705,2460010.0
13,78959,2003 SL232,205.01607124999998,-4.4037338888888895,MB>Outer,19.6,0.018,744.464,-19.9727,7.449,2.37404510708,3.28070529588,8.8,149.78,-3.148477074,-0.842039786,-0.106181499,0.001171435,-0.008277633,-0.004319723,2460010.0
14,,2019 JE74,205.37542208333332,-4.608165555555555,MB>Middle,22.8,0.047,746.854,-21.5859,7.522,2.17059051293,3.07737742913,9.5,149.39,-2.975425936,-0.776131185,-0.098503545,0.00291408,-0.007472445,-0.004296818,2460010.0
15,116842,2004 FN42,205.3998545833333,-4.500190833333333,MB>Middle,20.5,0.048,772.131,-17.5092,13.51,1.93324843801,2.84357500307,10.29,149.38,-2.765690599,-0.66138481,-0.08658061,0.00331021,-0.008939012,-0.003187926,2460010.0
16,,2006 SJ423,205.3725320833333,-4.641005,MB>Inner,22.8,0.051,794.144,-24.5397,7.876,1.90912088816,2.81983053211,10.38,149.38,-2.738029545,-0.663485692,-0.077011697,0.002691375,-0.007561474,-0.004458597,2460010.0
17,451973,2014 NF29,205.39962249999996,-4.444725833333334,MB>Outer,22.6,0.057,816.638,-18.511,11.32,2.50436157866,3.40704545748,8.57,149.39,-3.270728089,-0.916720151,-0.131113968,0.00239156,-0.007796051,-0.002967899,2460010.0
18,,2019 NH23,205.35872624999996,-4.358921666666666,MB>Outer,23.0,0.199,855.384,-17.0516,13.832,3.01352606856,3.91161171655,7.44,149.45,-3.739231608,-1.142983291,-0.182004432,0.003318551,-0.006730117,-0.001327995,2460010.0
19,156606,2002 GV85,205.34559083333332,-4.7072569444444445,MB>Outer,20.2,0.024,877.986,-15.9998,15.737,2.16868006597,3.07554830237,9.5,149.39,-2.976347009,-0.760069893,-0.122102394,0.003164301,-0.008922607,-0.002238241,2460010.0
20,327584,2006 DX139,205.18273041666663,-4.270887777777777,MB>Outer,20.9,0.05,905.88,-18.8312,8.034,2.12957569057,3.0385254834,9.55,149.64,-2.931809285,-0.738868856,-0.081962842,0.00181778,-0.008882152,-0.004373016,2460010.0
21,454033,2012 FH26,205.15569291666662,-4.77721,MB>Outer,21.4,0.06,923.336,-16.5909,20.085,2.21624496397,3.12353904,9.31,149.56,-3.003769915,-0.767342885,-0.138955342,0.001280659,-0.009570627,-0.001183683,2460010.0
22,179788,2002 TM8,205.28901416666665,-4.2823475,MB>Inner,21.3,0.065,940.483,-20.1436,12.25,1.60486255096,2.52205470792,11.57,149.54,-2.476535862,-0.51871461,-0.047464497,0.003758464,-0.008907078,-0.003934053,2460010.0
23,301518,2009 FC18,204.99727624999997,-4.315735833333333,MB>Middle,21.0,0.047,1006.141,-19.0406,13.274,1.9313677455,2.84430841858,10.16,149.81,-2.755082008,-0.644564424,-0.078255441,0.001754469,-0.009347618,-0.003391027,2460010.0
24,,2011 SV268,204.91010041666667,-4.5843163888888885,MB>Hilda,22.1,0.042,1014.375,-15.8759,8.346,3.71102035631,4.60686654783,6.24,149.84,-4.361128993,-1.414494271,-0.236451867,0.001507608,-0.006689283,-0.0026789,2460010.0
