,Number,Name,RA,DEC,Type,V,posunc,centerdist,RA_rate,DEC_rate,geodist,heliodist,alpha,elong,x,y,z,vx,vy,vz,epoch
0,,67P,126.25164249999999,26.20757722222222,Comet,11.5,0.4,6.197,13.1521,-15.416,1.03807030637,1.89522782072,21.17,136.64,-1.444249606,1.007052924,0.568060503,-0.014322654,-0.005057179,-0.001886942,2459640.0
1,,2020 OB102,126.26186583333332,26.202053888888887,MB>Middle,22.7,0.799,44.368,-13.0675,6.62,1.94202165266,2.75732166742,14.34,136.65,-1.955009744,1.667044453,0.961061149,-0.007582908,-0.006425755,-0.000613826,2459640.0
2,,2020 TK55,126.249895,26.288241666666668,MB>Hilda,22.5,40.5,289.371,-10.872,0.3,2.84338945148,3.6368262537,10.83,136.61,-2.430927636,2.311500054,1.367158264,-0.007753247,-0.005062168,-0.001550197,2459640.0
3,319025,2005 VS14,126.15233583333332,26.125080833333335,MB>Outer,20.9,0.043,433.449,-10.7826,1.443,2.01150468032,2.82411548302,14.01,136.58,-1.988269273,1.721432641,0.995345539,-0.007911171,-0.006670236,-0.001917145,2459640.0
4,358317,2006 UX275,126.36644333333331,26.132099166666666,MB>Middle,21.2,0.177,465.341,-11.8975,-1.141,1.86272282982,2.68153304783,14.73,136.76,-1.916088536,1.611894365,0.934386097,-0.007562508,-0.007117395,-0.002852769,2459640.0
5,480938,2003 QO80,126.14057166666665,26.308523333333333,MB>Middle,22.2,0.021,505.537,-19.2483,-4.968,2.39448057646,3.19624742316,12.37,136.51,-2.199183853,1.988482419,1.179367785,-0.005649124,-0.004930984,-0.003761631,2459640.0
6,315206,2007 RQ1,126.086085,26.212950833333334,MB>Inner,21.6,0.094,528.93,-17.9012,-4.5,1.81917158139,2.63726984337,15.06,136.5,-1.887634523,1.576923596,0.91869037,-0.007166768,-0.005540713,-0.003106613,2459640.0
7,310591,2001 UE229,126.41630833333332,26.27716861111111,MB>Middle,21.2,0.049,592.869,-15.1883,1.514,2.20657964941,3.01515724971,13.07,136.75,-2.105724177,1.856171635,1.088870148,-0.006110403,-0.006851027,-0.002433016,2459640.0
8,,2015 PN46,126.40348249999997,26.31146138888889,MB>Middle,21.7,0.072,620.835,-12.8381,3.148,1.98593386,2.80054514016,14.1,136.73,-1.982841772,1.697583669,0.989398081,-0.007154442,-0.007017249,-0.001812206,2459640.0
9,,2016 NJ124,126.41593166666664,26.3101575,MB>Inner,22.8,0.153,650.748,-16.2091,2.696,2.18337132174,2.99245510446,13.17,136.74,-2.090038504,1.833232252,1.075000422,-0.006757227,-0.005607802,-0.001412751,2459640.0
10,,2011 SX122,126.29119499999996,26.390618888888888,MB>Inner,22.1,0.19,671.389,-13.8657,-5.413,1.51894392838,2.34961450718,16.93,136.61,-1.72503478,1.356471823,0.788978852,-0.008621547,-0.005910066,-0.002812747,2459640.0
11,,2016 PE277,126.21802208333332,26.01785472222222,MB>Inner,23.9,0.0,691.671,-14.5741,9.422,1.99156175873,2.80556976661,14.08,136.68,-1.984812227,1.706601236,0.974910452,-0.006944054,-0.006564784,-0.000123838,2459640.0
12,386999,2012 QY50,126.07281541666666,26.32378388888889,MB>Inner,21.7,0.064,707.41,-17.4969,-0.665,2.10082727441,2.90963977476,13.63,136.45,-2.040134195,1.782976881,1.045241002,-0.006058541,-0.006209405,-0.002788529,2459640.0
13,,2020 LK5,126.46855374999998,26.196670555555556,MB>Inner,22.9,0.04,707.901,-16.8085,2.068,2.05691665986,2.87023938692,13.72,136.82,-2.023768113,1.741378225,1.01555934,-0.007066371,-0.005370574,-0.00146694,2459640.0
14,489950,2008 RD114,126.42200666666665,26.08335972222222,MB>Outer,22.2,0.058,714.685,-13.7518,-4.058,2.48744080868,3.28995183527,11.94,136.83,-2.251119359,2.052216248,1.208241429,-0.007505466,-0.004814069,-0.002995336,2459640.0
15,,2011 BU135,126.03943375,26.29376027777778,MB>Inner,22.3,0.073,746.153,-15.1539,3.061,1.89117039954,2.70626483162,14.68,136.43,-1.924401873,1.63321416,0.946245394,-0.007048376,-0.006457037,-0.001675158,2459640.0
16,174200,2002 QF46,125.99444874999999,26.19580861111111,MB>Middle,21.8,0.016,825.788,-17.3338,2.449,2.69913352358,3.49359406208,11.31,136.43,-2.358460649,2.216203398,1.299754922,-0.005249537,-0.005293859,-0.001633158,2459640.0
17,305905,2009 FS41,126.05184374999997,26.057235000000002,MB>Middle,21.3,0.108,838.557,-12.4732,-0.026,2.02957674578,2.84112768661,13.94,136.52,-1.996281851,1.734375949,1.001938879,-0.007824008,-0.006045618,-0.002088958,2459640.0
18,,2014 QU330,126.30788041666663,25.975000555555553,MB>Inner,22.6,0.316,859.112,-15.2905,-2.991,1.64287308855,2.46968000805,16.03,136.77,-1.796198754,1.448930139,0.831947676,-0.008181984,-0.005700088,-0.002510272,2459640.0
19,,2014 OX447,126.23939166666666,26.44803611111111,MB>Outer,23.8,2.349,865.281,-14.3471,3.954,2.84423538668,3.63703600968,10.84,136.54,-2.435520777,2.309533529,1.370163046,-0.00632583,-0.005059445,-0.000582564,2459640.0
20,598183,2008 GE54,126.53087958333332,26.206171666666666,MB>Inner,22.7,0.094,908.057,-17.1325,-0.249,1.96589176082,2.78233864221,14.15,136.87,-1.97927764,1.67885658,0.981030997,-0.006508612,-0.006320886,-0.00262286,2459640.0
21,415885,2001 TG17,126.20466874999998,25.957826666666666,MB>Inner,21.8,0.031,911.856,-19.9117,-4.925,1.86386670069,2.6820218086,14.75,136.69,-1.919046128,1.610103549,0.9325826,-0.006550814,-0.005515168,-0.003454326,2459640.0
