,Number,Name,RA,DEC,Type,V,posunc,centerdist,RA_rate,DEC_rate,geodist,heliodist,alpha,elong,x,y,z,vx,vy,vz,epoch
0,,169P,185.11082291666668,-0.6378702777777777,Comet,19.9,0.27,7.063,-43.2147,24.174,2.01364857622,3.0017264825,4.0,167.88,-2.93887424,-0.021684829,0.035380087,-0.007122257,-0.005960066,-0.001187874,2460010.0
1,605986,2017 BP137,185.10020708333332,-0.6266630555555556,MB>Outer,21.4,0.105,62.412,-28.0201,7.78,2.02842425094,3.01649928415,3.97,167.9,-3.000915982,-0.000122289,0.064132616,-0.000880928,-0.008927762,-0.00494906,2460010.0
2,,2008 FA148,185.10664166666663,-0.6090066666666667,MB>Inner,21.3,0.128,109.624,-35.2941,6.18,1.3151346885,2.30544321159,5.2,167.9,-2.301833792,0.071302114,0.078980135,0.000528249,-0.009994202,-0.005818047,2460010.0
3,,2014 HP109,185.07239041666665,-0.6283683333333334,MB>Middle,21.4,0.052,149.271,-26.9126,19.915,1.85603341226,2.84460833907,4.2,167.92,-2.855009287,0.019920281,0.04700043,0.002496206,-0.009429729,-0.002447785,2460010.0
4,216404,2008 EY108,185.14819333333332,-0.6759705555555555,MB>Outer,21.1,0.057,185.283,-27.2575,13.853,2.02184372065,3.00978718922,4.0,167.84,-3.00343272,-0.000540267,0.051555075,0.000337977,-0.009017667,-0.003510444,2460010.0
5,604105,2015 KR153,185.07931208333332,-0.7395288888888888,MB>Middle,20.6,0.042,381.493,-37.8953,-0.526,1.47288569293,2.46256308417,4.88,167.88,-2.453131991,0.050190431,0.081809742,-0.000216193,-0.008972562,-0.006856235,2460010.0
6,31444,1999 CW2,185.10619375,-0.7591316666666666,MB>Inner,18.1,0.019,433.47,-34.4878,8.368,1.06265548438,2.05404603051,5.87,167.85,-2.047950734,0.102602136,0.078158176,0.000158222,-0.011148906,-0.005719459,2460010.0
7,122776,2000 SP79,185.02543083333333,-0.5453677777777778,MB>Inner,19.1,0.018,459.99,-29.6287,23.448,1.22861637707,2.21948624792,5.37,167.99,-2.20920576,0.090215537,0.063112118,-0.000362772,-0.011240942,-0.003425141,2460010.0
8,255284,2005 VO77,185.07037666666665,-0.7676988888888889,MB>Outer,21.0,0.048,487.879,-27.4548,11.163,2.16870291021,3.15642573087,3.8,167.88,-3.144826249,-0.014214674,0.049725276,-0.000321244,-0.008565915,-0.003956316,2460010.0
9,250766,2005 SQ262,184.97483291666666,-0.6766622222222222,MB>Outer,20.9,0.045,513.888,-26.8686,13.576,2.08141044782,3.06962043068,3.87,168.0,-3.057714006,0.000235188,0.050675678,-0.000395649,-0.008997856,-0.003490744,2460010.0
10,97161,1999 VV182,184.9718333333333,-0.7203188888888888,MB>Outer,19.7,0.042,585.101,-27.5162,11.342,1.90282373623,2.89144092733,4.11,167.99,-2.872047367,0.019651143,0.057308255,-0.001434293,-0.009501017,-0.004277505,2460010.0
11,,2012 SC49,185.1916120833333,-0.47725,MB>Middle,22.5,0.087,647.854,-29.8122,15.659,1.90224868658,2.89052817215,4.16,167.85,-2.867909349,0.008794228,0.058222682,-0.001830617,-0.009022513,-0.003332727,2460010.0
12,497042,2003 SO197,184.97660333333332,-0.49645972222222223,MB>Inner,22.6,0.127,708.684,-34.8686,11.609,1.89136706509,2.88015479966,4.11,168.05,-2.873667619,0.007315588,0.064440188,0.000275813,-0.007765089,-0.004224181,2460010.0
13,,2008 TW20,185.14226749999997,-0.8357650000000001,MB>Middle,22.9,0.125,716.811,-30.3758,12.056,2.23818375798,3.22553193318,3.74,167.8,-3.215524503,-0.030814192,0.043623712,-8.1208e-05,-0.007555489,-0.003625416,2460010.0
14,63245,2001 BP30,184.91377416666666,-0.7208191666666667,MB>Outer,19.6,0.046,773.786,-27.33,13.563,1.79389431425,2.78293040422,4.25,168.05,-2.760339591,0.034149113,0.056282581,-0.001887458,-0.009927782,-0.003963101,2460010.0
