,Number,Name,RA,DEC,Type,V,posunc,centerdist,RA_rate,DEC_rate,geodist,heliodist,alpha,elong,x,y,z,vx,vy,vz,epoch
0,,15P,112.04764541666667,29.999031111111112,Comet,17.7,0.48,70.554,1.6568,-9.056,2.26092875604,2.89450987843,17.35,119.89,-1.618175976,1.978018428,1.196542639,-0.011031131,0.001478196,0.001212656,2459640.0
1,,2012 QQ66,112.03570124999999,29.964926666666667,MB>Middle,23.1,5.555,137.217,-2.0328,-13.986,2.30300859667,2.93465263839,17.11,119.89,-1.655423083,2.049169766,1.254332234,-0.008187215,-0.002909829,-0.003334592,2459640.0
2,,2015 XZ461,112.12915833333332,30.05299861111111,MB>Outer,23.3,1.449,294.109,-1.7982,-1.475,2.85617885783,3.4676507778,14.4,119.95,-1.841453065,2.496883876,1.507285465,-0.007765366,-0.003781798,-9.9785e-05,2459640.0
3,,2023 JZ14,112.21371791666667,29.97908194444444,MB>Middle,23.0,6.306,455.904,-1.8505,-10.078,2.19181223543,2.83034785817,17.73,120.03,-1.63184011,1.977654773,1.200288775,-0.007331539,-0.005329715,-0.003454021,2459640.0
4,64280,2001 TC235,112.22749041666665,30.023037499999997,MB>Inner,19.8,0.062,510.281,12.2228,-2.832,1.499253743,2.18143644585,23.3,120.04,-1.385382132,1.432162759,0.836580824,-0.009772105,-0.006523335,-0.001183648,2459640.0
5,96186,1990 SF8,112.18647791666665,29.886541944444446,MB>Inner,19.0,0.042,526.221,14.6297,-11.947,1.46265815002,2.14787393415,23.69,120.03,-1.366931356,1.397237707,0.824980529,-0.010531205,-0.00561435,-0.002344929,2459640.0
6,29717,1999 AC8,112.04416416666666,30.152601666666666,MB>Inner,18.5,0.096,587.629,10.9176,-13.444,1.35211979864,2.04541224553,25.01,119.85,-1.341822486,1.326156142,0.789398393,-0.008758653,-0.00793371,-0.004020245,2459640.0
7,,2017 HR6,112.05897666666665,30.161448055555553,MB>Outer,21.3,0.028,615.376,1.9603,-6.136,2.30835378368,2.93945214365,17.08,119.86,-1.657652349,2.076429255,1.257931176,-0.008038791,-0.006138956,-0.002625755,2459640.0
8,,2016 UK249,111.88753666666666,29.886062499999998,MB>Middle,22.2,0.082,677.695,2.9325,-2.961,2.26724330028,2.89923982915,17.34,119.78,-1.631388127,2.031971736,1.207965484,-0.009181489,-0.003886073,-0.000243179,2459640.0
9,293147,2006 YK5,111.96770875,29.81688888888889,MB>Inner,21.2,0.133,699.789,2.3182,-2.547,1.86746056343,2.52163566409,20.03,119.86,-1.517016938,1.735989498,1.020998068,-0.007736415,-0.006905663,-0.001926584,2459640.0
10,156056,2001 SN56,112.17913083333332,29.806080555555557,MB>Inner,19.2,0.046,749.486,11.7651,-6.293,1.58808065025,2.26332139428,22.4,120.05,-1.414851329,1.50783442,0.883398202,-0.009718886,-0.006685694,-0.002098324,2459640.0
11,,2011 FR19,112.22789166666666,29.83358611111111,MB>Outer,23.1,5.687,753.951,0.7344,-4.407,2.08324194708,2.72772635611,18.42,120.08,-1.601141517,1.915816399,1.140211959,-0.006925817,-0.008071702,-0.003302027,2459640.0
12,,2014 BF62,112.08060874999998,30.20415111111111,Hungaria,20.6,0.642,769.43,10.2371,-42.794,1.12970639798,1.84663945519,27.93,119.87,-1.266766736,1.132012034,0.703590812,-0.009206166,-0.006083055,-0.006992941,2459640.0
13,222420,2001 KW27,112.30526291666665,29.91127,MB>Inner,21.6,0.071,793.031,-3.683,-4.493,2.25867642043,2.89516655042,17.3,120.13,-1.662139087,2.032916158,1.220066478,-0.006728115,-0.005524839,-0.002101543,2459640.0
14,,2003 WU202,112.09608124999998,29.745225833333333,MB>Inner,22.2,0.916,887.992,10.6942,-13.099,1.61065059753,2.28358639457,22.21,119.99,-1.416023137,1.511886016,0.896400041,-0.010275264,-0.004815432,-0.002489961,2459640.0
15,607370,2000 WM64,112.32127958333332,30.121419444444445,MB>Middle,22.2,0.172,918.536,7.4611,-3.207,1.8524496232,2.51009349808,20.08,120.09,-1.504412171,1.704543193,1.013583022,-0.009541949,-0.005576784,-0.000908864,2459640.0
16,,2023 DC5,112.09053624999999,29.727526944444442,MB>Outer,22.6,0.104,949.99,-1.0618,-4.602,2.63651003724,3.25595347474,15.35,119.99,-1.772401875,2.337168542,1.398896644,-0.007630168,-0.004841115,-0.001844986,2459640.0
17,,2014 JO82,112.29308875,29.80552888888889,MB>Middle,22.7,0.019,968.136,0.6106,-1.594,2.18316004087,2.82336566559,17.76,120.14,-1.630742796,1.982177746,1.174290607,-0.007564461,-0.006455193,-0.001544965,2459640.0
