,Number,Name,RA,DEC,Type,V,posunc,centerdist,RA_rate,DEC_rate,geodist,heliodist,alpha,elong,x,y,z,vx,vy,vz,epoch
0,,67P,126.15770291666666,26.309967222222223,Comet,11.5,0.4,6.848,12.1381,-15.305,1.02385456918,1.88733691948,20.89,137.51,-1.444249606,1.007052924,0.568060503,-0.014322654,-0.005057179,-0.001886942,2459640.0
1,,2011 BU135,126.15582333333332,26.272133333333333,MB>Inner,22.3,0.073,142.998,-16.1473,3.428,1.88155446954,2.7057474653,14.38,137.52,-1.924401873,1.63321416,0.946245394,-0.007048376,-0.006457037,-0.001675158,2459640.0
2,386999,2012 QY50,126.20636624999999,26.32719527777778,MB>Inner,21.7,0.064,167.733,-18.408,-0.359,2.09202895607,2.91021785429,13.34,137.54,-2.040134195,1.782976881,1.045241002,-0.006058541,-0.006209405,-0.002788529,2459640.0
3,315206,2007 RQ1,126.22310958333333,26.241936944444447,MB>Inner,21.6,0.094,329.326,-18.9682,-4.196,1.80947412177,2.63655563338,14.75,137.59,-1.887634523,1.576923596,0.91869037,-0.007166768,-0.005540713,-0.003106613,2459640.0
4,480938,2003 QO80,126.28683499999997,26.3408275,MB>Middle,22.2,0.021,430.823,-20.0758,-4.724,2.3853873864,3.19683934594,12.11,137.61,-2.199183853,1.988482419,1.179367785,-0.005649124,-0.004930984,-0.003761631,2459640.0
5,174200,2002 QF46,126.12593749999999,26.178598611111113,MB>Middle,21.8,0.016,490.213,-18.0598,2.714,2.68954019036,3.49404314439,11.08,137.53,-2.358460649,2.216203398,1.299754922,-0.005249537,-0.005293859,-0.001633158,2459640.0
6,227277,2005 SL152,126.03038333333332,26.409206944444442,MB>Inner,21.6,0.075,538.945,-11.2397,-2.449,1.6116267443,2.44409969697,16.01,137.37,-1.770051875,1.436055589,0.831814074,-0.0092564,-0.005837552,-0.002107548,2459640.0
7,,2020 TK55,126.33320041666664,26.285474444444446,MB>Hilda,22.5,40.5,575.603,-11.5304,0.53,2.83227479023,3.63542648186,10.61,137.67,-2.430927636,2.311500054,1.367158264,-0.007753247,-0.005062168,-0.001550197,2459640.0
8,507970,2015 BA75,125.9969870833333,26.407965277777777,MB>Inner,21.4,0.109,622.216,-9.951,0.524,1.4012367882,2.24251449891,17.51,137.34,-1.661109054,1.290552729,0.739324236,-0.008585177,-0.007599617,-0.002408825,2459640.0
9,337317,2001 BM19,126.18010833333331,26.48780916666667,MB>Middle,20.6,0.072,637.773,-10.7304,0.016,1.66599161089,2.49713882968,15.63,137.46,-1.803107305,1.475180018,0.857811514,-0.008740697,-0.006629177,-0.002045764,2459640.0
10,,2014 OX447,126.34874999999998,26.42079111111111,MB>Outer,23.8,2.349,731.594,-15.0259,4.219,2.83344430425,3.63624298679,10.62,137.63,-2.435520777,2.309533529,1.370163046,-0.00632583,-0.005059445,-0.000582564,2459640.0
11,319025,2005 VS14,126.235755,26.11438277777778,MB>Outer,20.9,0.043,754.649,-11.6814,1.766,2.00168660468,2.82326582001,13.73,137.65,-1.988269273,1.721432641,0.995345539,-0.007911171,-0.006670236,-0.001917145,2459640.0
12,,2020 OB102,126.36250583333332,26.15660722222222,MB>Middle,22.7,0.799,866.844,-14.0211,7.015,1.93163800225,2.75604343668,14.05,137.74,-1.955009744,1.667044453,0.961061149,-0.007582908,-0.006425755,-0.000613826,2459640.0
13,,2011 QB113,126.07674125,26.079354444444444,MB>Middle,23.5,0.046,876.444,-16.5978,-1.307,2.35700964068,3.16838914211,12.24,137.53,-2.176190643,1.976330554,1.152088516,-0.006886128,-0.004912132,-0.002373475,2459640.0
14,,2011 SX122,126.3989320833333,26.425596944444447,MB>Inner,22.1,0.19,880.452,-15.0753,-5.081,1.50866824251,2.34763799666,16.59,137.67,-1.72503478,1.356471823,0.788978852,-0.008621547,-0.005910066,-0.002812747,2459640.0
15,452719,2005 YD199,126.03216083333334,26.083830555555554,MB>Outer,21.9,0.172,914.939,-13.283,4.698,2.34655214835,3.1578310184,12.29,137.49,-2.168807574,1.974646179,1.142857993,-0.007018141,-0.006291267,-0.001051552,2459640.0
16,305905,2009 FS41,126.14782291666664,26.056386944444444,MB>Middle,21.3,0.108,920.122,-13.388,0.281,2.01942178261,2.84004765024,13.66,137.59,-1.996281851,1.734375949,1.001938879,-0.007824008,-0.006045618,-0.002088958,2459640.0
17,,2016 ND99,126.27035791666665,26.559585000000002,MB>Inner,23.4,4.387,963.51,-18.2041,1.256,1.9377226943,2.76009776846,14.09,137.51,-1.957668431,1.669444142,0.982949029,-0.006135942,-0.006762971,-0.00253915,2459640.0
