,Number,Name,RA,DEC,Type,V,posunc,centerdist,RA_rate,DEC_rate,geodist,heliodist,alpha,elong,x,y,z,vx,vy,vz,epoch
0,,15P,112.09708499999998,30.347476944444445,Comet,17.7,0.48,64.774,-3.9035,-8.624,2.14631890445,2.84842650131,16.47,125.67,-1.618175976,1.978018428,1.196542639,-0.011031131,0.001478196,0.001212656,2459640.0
1,,2017 HR6,112.0906275,30.383508888888887,MB>Outer,21.3,0.028,161.139,-3.3595,-5.122,2.24684557031,2.94475576525,15.92,125.66,-1.657652349,2.076429255,1.257931176,-0.008038791,-0.006138956,-0.002625755,2459640.0
2,,2011 UF450,112.20921874999999,30.383276666666667,MB>Middle,23.2,0.07,315.068,-10.0089,-2.74,2.38802318929,3.08178132583,15.17,125.76,-1.712266603,2.187379088,1.328610306,-0.006048933,-0.006022792,-0.002334134,2459640.0
3,607370,2000 WM64,112.11910874999998,30.220288888888888,MB>Middle,22.2,0.172,450.329,1.3703,-1.785,1.78066071181,2.50066077204,18.84,125.72,-1.504412171,1.704543193,1.013583022,-0.009541949,-0.005576784,-0.000908864,2459640.0
4,,2014 YE94,112.21192999999998,30.223344166666664,MB>Inner,22.3,0.105,527.862,3.5138,-3.238,1.42820346583,2.17105314001,21.82,125.8,-1.392610363,1.426323408,0.839499662,-0.009125206,-0.007485749,-0.002229829,2459640.0
5,325867,2010 TB142,112.25964875,30.454618611111112,MB>Outer,20.9,0.082,590.496,-3.732,-1.797,2.46948512255,3.16070044527,14.78,125.78,-1.733324012,2.245092199,1.367429108,-0.008772009,-0.003897461,-0.000273972,2459640.0
6,298291,2003 AL86,112.31176416666665,30.41721805555556,MB>Middle,20.1,0.051,655.585,2.9346,5.074,1.76000559473,2.48224449523,18.96,125.83,-1.501327893,1.68567466,1.005625406,-0.009517132,-0.006567015,0.000229107,2459640.0
7,,2012 QQ66,112.25641124999999,30.507671944444443,MB>Middle,23.1,5.555,725.627,-7.6821,-13.562,2.22807288031,2.92786416278,15.99,125.77,-1.655423083,2.049169766,1.254332234,-0.008187215,-0.002909829,-0.003334592,2459640.0
8,407068,2009 SF173,111.91601916666666,30.488159444444445,MB>Outer,21.5,0.033,810.316,-6.6803,-8.76,2.51849240366,3.20480154809,14.63,125.49,-1.740116386,2.289918996,1.400842623,-0.007489158,-0.00452374,-0.003264673,2459640.0
9,579357,2014 QU347,112.38085166666666,30.38437111111111,MB>Outer,21.4,0.12,829.084,-2.1715,0.712,2.28780788291,2.98677234426,15.64,125.9,-1.678602517,2.10374312,1.273117081,-0.008687919,-0.005473503,-0.000350371,2459640.0
10,,2020 OQ1,112.14595374999999,30.089346944444443,Mars-Crosser,26.0,30.185,925.861,-10.8103,-6.686,2.98698272696,3.66323290151,12.71,125.78,-1.905790322,2.662434164,1.616212823,-0.006893678,-0.001312035,-0.001480443,2459640.0
11,440850,2006 SB160,112.22858666666664,30.59693222222222,MB>Middle,22.0,0.115,968.667,-3.9512,-5.632,2.20136564434,2.90171656636,16.15,125.72,-1.644692044,2.031670649,1.240442718,-0.008393376,-0.004980081,-0.001990121,2459640.0
12,21071,1991 PE7,111.97464375,30.098019722222222,MB>Middle,18.4,0.045,995.616,-6.5161,-16.24,1.9651236631,2.67485347162,17.59,125.63,-1.56501691,1.853287275,1.1118073,-0.007999931,-0.004569821,-0.004594265,2459640.0
