,Number,Name,RA,DEC,Type,V,posunc,centerdist,RA_rate,DEC_rate,geodist,heliodist,alpha,elong,x,y,z,vx,vy,vz,epoch
0,,150P,15.530366666666666,28.748232222222224,Comet,21.5,0.3,13.967,-16.6254,-18.544,3.1602503972,3.98749010414,8.55,143.05,3.229200159,1.489964171,1.853116354,-0.007259739,0.004235262,-0.000764548,2459900.0
1,,2016 EC343,15.475062916666662,28.689453333333333,MB>Middle,21.8,0.009,288.294,-25.6383,-3.371,1.51470996665,2.37297009094,14.47,143.01,1.841665145,1.097307536,1.036114701,-0.007619588,0.005819509,0.006367104,2459900.0
2,,2022 UV117,15.290927916666664,28.630655555555556,Hungaria,20.9,0.055,879.812,6.6374,-59.805,0.84510804631,1.73231812897,20.08,142.85,1.277409204,0.920255114,0.732229737,-0.007795883,0.011181156,0.001016027,2459900.0
