,Number,Name,RA,DEC,Type,V,posunc,centerdist,RA_rate,DEC_rate,geodist,heliodist,alpha,elong,x,y,z,vx,vy,vz,epoch
0,,2007 EP241,359.9933320833333,-0.014510555555555556,MB>Inner,23.3,0.04,57.489,63.2023,27.903,3.46642978117,2.46483304569,1.35,3.35,2.471358668,0.040354169,0.016531742,0.001372535,0.009670582,0.004395348,2460020.0
1,203070,2000 QQ21,359.9929983333333,-0.06036361111111111,MB>Inner,21.5,0.023,218.766,84.7447,38.419,2.86753299377,1.86612339068,1.77,3.33,1.876000558,0.036702515,0.012309768,-0.00129255,0.012455829,0.005960773,2460020.0
2,32094,2000 KX32,359.96570541666665,0.057967500000000005,MB>Outer,20.7,0.011,242.469,49.1464,21.609,4.22207193644,3.22032365776,1.04,3.35,3.226147062,0.040042102,0.022532002,0.002013101,0.008320094,0.003760708,2460020.0
3,,2021 EC19,359.93043291666663,0.009809444444444445,MB>Middle,23.2,0.04,252.92,49.6337,23.257,4.10196902619,3.10017196357,1.06,3.3,3.108264186,0.038178501,0.018328721,0.000320356,0.007865948,0.0042422,2460020.0
4,,2010 TX91,0.026474166666666663,-0.06698111111111112,MB>Inner,23.3,0.917,259.284,79.3102,35.226,2.9572946138,1.95588779587,1.71,3.36,1.96131382,0.039722036,0.012800943,0.002076903,0.011472204,0.00525944,2460020.0
5,,2018 RO65,359.9284016666666,-0.00856138888888889,MB>Middle,22.8,2.866,259.59,67.5045,24.047,3.44217607846,2.44050597849,1.34,3.29,2.449036846,0.034424776,0.019028707,-9.7976e-05,0.011214156,0.002772667,2460020.0
6,340146,2005 YH52,0.07281208333333333,-0.0092275,MB>Inner,22.9,0.022,264.22,58.569,24.626,3.65921695739,2.65767654085,1.28,3.42,2.667397216,0.04614708,0.017835267,-0.001107722,0.009115974,0.003626532,2460020.0
7,241360,2007 XG7,359.92635041666665,-0.03558861111111111,MB>Outer,22.3,0.027,294.471,53.3908,23.473,4.01108598737,3.00927544873,1.08,3.28,3.015884848,0.036389218,0.015325739,0.001461358,0.009093051,0.004095088,2460020.0
8,,2005 UC177,359.91896583333335,-0.03432111111111111,MB>Middle,23.2,0.068,316.81,64.3234,29.126,3.45887698628,2.45717607927,1.32,3.27,2.468665229,0.035342495,0.014720903,-0.002325721,0.010068022,0.004864236,2460020.0
9,376948,2002 EZ48,0.06688083333333333,0.068815,MB>Inner,22.7,0.029,345.46,62.0654,29.65,3.43460052347,2.43315780862,1.41,3.45,2.442208555,0.045668891,0.020749554,-0.000667582,0.008983342,0.004991849,2460020.0
10,132890,2002 RM169,0.06409625,0.07465416666666666,MB>Outer,20.9,0.001,354.221,61.8625,21.897,3.68128994925,2.6797805941,1.28,3.45,2.68775257,0.043563504,0.024671296,0.00019736,0.010678519,0.00252309,2460020.0
11,286974,2002 QC19,0.06340791666666666,0.07688583333333333,MB>Middle,21.7,0.042,358.774,72.8747,35.642,3.15306061552,2.15171260302,1.59,3.45,2.159764097,0.042588586,0.019230404,2.9389e-05,0.010917098,0.006220011,2460020.0
12,,2010 JK1,359.8986108333333,-0.017309166666666667,NEA>Apollo,25.8,1.253,370.283,154.6813,66.79,1.87616941119,0.87560519995,3.68,3.26,0.882752248,0.026378084,0.012390786,0.000330813,0.017964918,0.007731362,2460020.0
13,500480,2012 TL244,0.021849166666666666,0.10527555555555557,MB>Outer,21.7,0.021,387.068,57.6262,20.575,3.84698034335,2.84539725047,1.2,3.42,2.856991443,0.04184909,0.027174077,-0.002509697,0.00997258,0.002349011,2460020.0
14,185674,1995 SM68,0.020547499999999996,0.11310166666666667,MB>Inner,21.7,0.016,413.831,82.207,37.503,2.90965956914,1.90837847732,1.78,3.42,1.915941553,0.038683749,0.02123227,0.000359675,0.012012518,0.005842398,2460020.0
15,422515,2014 TM7,0.06817416666666666,-0.09807833333333332,MB>Middle,22.1,0.036,430.003,70.0543,27.529,3.32845643341,2.32695298549,1.45,3.38,2.334977638,0.042550876,0.01249096,0.000159992,0.011311931,0.003800653,2460020.0
16,438885,2009 SN154,0.11704916666666665,0.047164444444444446,MB>Inner,22.1,0.028,454.3,85.3003,32.495,2.88225236575,1.88108071829,1.84,3.48,1.890741701,0.042505228,0.020236238,-0.001314112,0.012787367,0.004040126,2460020.0
17,,2004 TC25,0.1268633333333333,-0.0389525,MB>Middle,22.5,0.055,477.753,59.5669,30.512,3.60809075854,2.60661808655,1.32,3.46,2.615254233,0.049387975,0.01291624,-0.000337723,0.0091885,0.00595069,2460020.0
18,,2008 FP146,0.13775458333333335,0.007631388888888889,MB>Middle,22.6,0.048,496.678,63.1204,29.061,3.50536632889,2.50396223232,1.39,3.49,2.509905774,0.048845278,0.017089151,0.001660367,0.009931031,0.004994985,2460020.0
19,,2014 OA452,0.08247124999999998,0.11280611111111112,MB>Middle,23.5,0.782,503.058,62.7543,25.685,3.5372984028,2.53587351192,1.36,3.48,2.541946171,0.045404616,0.025265137,0.001577145,0.01001176,0.00371889,2460020.0
20,395183,2010 EV111,359.8843108333333,-0.08015194444444444,MB>Inner,22.8,0.03,506.672,62.7787,26.68,3.50978086324,2.50799884311,1.28,3.22,2.514570719,0.033488361,0.012976331,0.001469504,0.009811076,0.004033624,2460020.0
21,177779,2005 KP8,359.9173295833333,-0.1157225,MB>Inner,22.0,0.015,511.987,62.6635,27.599,3.46095238657,2.45920519935,1.31,3.24,2.467978844,0.036103374,0.010605578,-0.000230518,0.00941213,0.0042536,2460020.0
22,207843,2007 UA82,359.96165041666666,-0.13789083333333332,MB>Inner,22.0,0.029,515.248,62.7925,24.207,3.54943797899,2.54771350972,1.28,3.27,2.555132172,0.037807994,0.010526968,0.000780435,0.010110594,0.003134318,2460020.0
23,493674,2015 RT213,0.1398495833333333,0.03229611111111111,MB>Inner,22.5,0.031,516.71,84.2874,38.229,2.87952131864,1.87837518754,1.85,3.5,1.88730002,0.044126727,0.01696714,-0.000776427,0.012422263,0.005951204,2460020.0
24,348688,2006 BX98,359.9166995833333,0.11758388888888889,MB>Inner,22.4,0.028,518.763,71.9263,32.522,3.17066132486,2.16913531661,1.53,3.33,2.180362618,0.034754786,0.022931177,-0.00225217,0.010716244,0.005138275,2460020.0
25,66969,1999 XW54,359.9368858333333,0.1309275,MB>Outer,20.4,0.014,523.246,57.4247,24.179,3.80430187215,2.80263769549,1.19,3.36,2.811394709,0.036682641,0.026831883,-0.000290035,0.009596612,0.003846685,2460020.0
26,55313,2001 SS63,359.92760958333326,-0.13125472222222223,MB>Middle,20.0,0.014,539.619,65.6321,28.112,3.44775457464,2.44601577968,1.32,3.24,2.454458018,0.035300902,0.009483189,1.4611e-05,0.010506668,0.004416376,2460020.0
27,70052,1999 GS60,359.97673791666665,0.14969527777777777,MB>Inner,20.8,0.008,545.372,70.3128,29.887,3.21454516843,2.21310396317,1.53,3.4,2.218831091,0.038376748,0.025889697,0.001858723,0.010477269,0.004328835,2460020.0
28,,2013 TM25,0.11943416666666666,0.09595805555555555,MB>Inner,22.7,0.027,551.547,73.8568,32.01,3.11431960811,2.1130771499,1.65,3.51,2.12075222,0.045550175,0.022157428,0.000231778,0.010946368,0.004744195,2460020.0
29,232847,2004 TO142,0.006939999999999999,0.15646805555555554,MB>Inner,22.1,0.017,563.84,57.2807,25.739,3.69456363823,2.69302718242,1.27,3.43,2.699769631,0.042357289,0.02774407,0.001147347,0.008803037,0.004213278,2460020.0
30,101126,1998 RC57,0.1467720833333333,0.057772500000000004,MB>Inner,20.4,0.011,567.84,81.2538,31.518,2.97667384305,1.97550641635,1.77,3.52,1.981779495,0.044852807,0.020839396,0.0012448,0.012329247,0.00406122,2460020.0
31,,2011 SC150,0.12129583333333332,-0.10333972222222222,MB>Inner,22.5,0.084,573.655,75.477,32.368,3.11448834116,2.1131300732,1.61,3.43,2.119552215,0.044873601,0.01116238,0.001270417,0.011537211,0.004866899,2460020.0
32,477227,2009 QB12,359.9703945833333,-0.15776444444444443,Mars-Crosser,21.8,0.025,577.867,94.6909,42.284,2.66276880797,1.66137608664,1.96,3.27,1.668144739,0.034261065,0.007627254,0.001059467,0.013518165,0.006237061,2460020.0
33,,2005 RS14,0.15329958333333332,-0.04915,MB>Inner,23.2,0.035,579.551,82.1014,33.922,2.93744964918,1.93624479487,1.79,3.48,1.941751683,0.045188493,0.014430812,0.001856136,0.0122502,0.004733626,2460020.0
34,527596,2007 VW284,0.13890999999999998,-0.08614916666666667,MB>Outer,22.6,0.04,588.441,60.3892,25.875,3.68879172767,2.687289651,1.28,3.45,2.697600409,0.049151844,0.01206247,-0.00159599,0.010097847,0.004247862,2460020.0
35,263049,2007 HM30,359.85126791666664,-0.06981916666666667,MB>Middle,22.0,0.019,591.497,56.5248,22.779,3.84358688103,2.84169915787,1.12,3.19,2.850851727,0.031083154,0.014136484,-0.000424504,0.009455536,0.003328056,2460020.0
36,,2011 SJ196,0.12790458333333332,-0.11222333333333334,MB>Inner,23.0,0.042,612.569,75.2619,32.155,3.12061462864,2.11925847254,1.61,3.43,2.128784938,0.045285464,0.01073319,-0.001089992,0.011507925,0.004817134,2460020.0
37,,2013 TR179,359.93953666666664,0.16134527777777777,Mars-Crosser,23.3,1.572,620.291,106.3177,40.249,2.5019518671,1.50082947932,2.23,3.37,1.510751103,0.030851415,0.023818494,-0.001518757,0.015133653,0.004860175,2460020.0
38,,2010 ER114,0.05195166666666667,0.16986388888888887,MB>Outer,24.1,0.275,639.473,39.4391,9.779,4.99618427817,3.9944974811,0.87,3.48,4.000764485,0.048719635,0.039522968,0.001610534,0.007107924,-0.001165095,2460020.0
39,,2016 AJ276,359.88548791666665,-0.13666555555555554,MB>Middle,22.8,0.035,641.878,61.9342,24.202,3.61821973736,2.61638490088,1.22,3.2,2.62481626,0.032772595,0.010185942,8.7536e-05,0.010250329,0.003327673,2460020.0
40,,2014 QY303,359.9526608333333,-0.1724125,MB>Middle,23.2,2.434,643.658,73.5823,34.522,3.15686724852,2.15522551869,1.5,3.25,2.162936044,0.036110283,0.00602989,0.000503232,0.011206221,0.005817252,2460020.0
41,,2005 QU86,0.17868791666666667,0.038100555555555554,MB>Middle,22.7,0.209,657.739,84.5389,43.641,2.83934907157,1.83828599053,1.91,3.54,1.842843923,0.046346409,0.015105732,0.002471051,0.012122149,0.007562818,2460020.0
42,124278,2001 QM28,0.10922249999999999,-0.1466325,MB>Inner,20.1,0.016,658.228,92.0299,37.809,2.74526884338,1.74404171889,1.94,3.4,1.752034815,0.040794387,0.009282846,-3.162e-06,0.013580532,0.005216348,2460020.0
43,,2005 EW309,359.92916166666663,0.17297916666666666,MB>Outer,23.4,0.501,672.922,47.1769,19.22,4.37994356416,3.37819379857,0.99,3.37,3.386207472,0.037293924,0.032560106,0.000325963,0.008219033,0.002941459,2460020.0
44,136733,1995 UE61,0.18462374999999998,-0.056556944444444444,MB>Outer,21.1,0.006,695.135,52.057,18.442,4.15950517734,3.15797874245,1.11,3.51,3.166834942,0.054585603,0.016374735,-0.000485175,0.009375727,0.002066077,2460020.0
45,,2013 PN30,359.93452499999995,0.18178249999999999,MB>Middle,22.7,0.028,695.575,61.6411,24.902,3.62943052695,2.6278346346,1.28,3.38,2.637412943,0.035910542,0.029896882,-0.000969802,0.010209691,0.003658751,2460020.0
46,,2010 VP112,0.1053025,0.16588055555555556,MB>Middle,22.5,0.094,707.336,76.6158,31.686,3.11067612201,2.10946100047,1.66,3.52,2.119750594,0.043506544,0.026124783,-0.001779533,0.011909544,0.004609607,2460020.0
47,345410,2006 CV20,359.82137249999994,0.08844555555555556,MB>Inner,22.9,0.025,717.572,57.874,24.28,3.69344905649,2.69164343303,1.2,3.23,2.701202446,0.030071951,0.024191964,-0.000798351,0.00904878,0.00357694,2460020.0
48,,2007 TQ64,359.90410083333336,-0.176805,MB>Hilda,22.1,0.197,724.101,59.8939,24.341,3.83026838639,2.82839339289,1.13,3.2,2.837672931,0.032791422,0.006134341,-0.000536601,0.010870416,0.003987657,2460020.0
49,236294,2006 AS63,0.14651541666666662,0.14282027777777778,MB>Inner,22.4,0.018,736.591,57.8534,24.644,3.69422469717,2.69286103869,1.31,3.55,2.701230468,0.051032887,0.02748814,-0.000230169,0.009049473,0.003737531,2460020.0
50,515766,2015 HH186,359.91951,-0.18973777777777776,MB>Inner,23.0,0.028,741.98,72.0158,28.523,3.20255868324,2.20084960348,1.45,3.21,2.208780543,0.034477158,0.007626992,0.00038128,0.01101271,0.00376522,2460020.0
51,28033,1998 EE9,359.8981841666666,-0.1828497222222222,MB>Outer,18.8,0.0,753.431,51.059,25.69,4.05891496137,3.05699019568,1.04,3.19,3.066287192,0.035386776,0.003321474,-0.000518661,0.008291062,0.00527189,2460020.0
52,23240,2000 WG118,359.8883608333333,-0.1791297222222222,MB>Inner,18.7,0.016,759.857,81.972,37.888,2.93038239732,1.92873414656,1.64,3.19,1.938056905,0.031778506,0.006041549,-0.000708602,0.012128739,0.006059128,2460020.0
53,,2005 UA348,0.009277083333333333,-0.2123763888888889,MB>Middle,22.4,0.038,765.288,72.7049,29.313,3.24512201341,2.24350698068,1.46,3.29,2.250893853,0.038688971,0.005628801,0.000720522,0.011632183,0.004202768,2460020.0
54,520191,2014 DG149,0.18126916666666665,0.11400222222222223,MB>Inner,23.0,0.034,770.899,64.2905,27.304,3.44825281477,2.44698840426,1.45,3.57,2.453483597,0.051256902,0.024656313,0.001125108,0.009981753,0.004101856,2460020.0
55,429779,2012 GZ26,0.17448041666666667,0.1282477777777778,MB>Inner,22.2,0.026,779.558,72.8891,35.446,3.09937404806,2.09823728993,1.69,3.57,2.106450502,0.049124495,0.022320061,-0.000264834,0.010469073,0.005927604,2460020.0
56,41663,2000 TK16,359.83673374999995,0.1441661111111111,MB>Inner,21.0,0.007,784.107,68.7967,28.013,3.27897575215,2.2773289177,1.43,3.27,2.286405449,0.030410781,0.026397785,-0.000541311,0.010424987,0.003831417,2460020.0
57,,2008 CC99,0.017471666666666667,-0.21728472222222223,MB>Outer,23.7,0.076,784.753,46.8777,20.592,4.39514392833,3.39329567422,0.97,3.29,3.40347733,0.044138559,0.001712594,-0.001260929,0.00815149,0.003671832,2460020.0
58,,2015 DW305,359.835335,-0.1430752777777778,MB>Outer,24.2,7.266,785.307,44.8658,20.398,4.50144371373,3.49940358324,0.9,3.15,3.507716809,0.030492788,0.006945916,0.000310839,0.007672934,0.003821622,2460020.0
59,,2015 FJ458,359.8155270833333,-0.11849111111111112,MB>Outer,22.8,0.343,789.303,50.5788,25.908,4.07471812504,3.07272506308,1.02,3.14,3.081723455,0.029659064,0.00765036,-0.000241239,0.008155311,0.005423013,2460020.0
60,,2015 KB211,359.87854166666665,-0.18264027777777778,MB>Inner,23.3,0.147,789.624,78.2637,35.73,2.99859379038,1.99690412122,1.58,3.18,2.002517108,0.031992283,0.006254967,0.002133086,0.011479163,0.005597668,2460020.0
61,268381,2005 US26,359.7801670833333,0.0027538888888888886,MB>Middle,21.5,0.024,791.465,69.1593,31.877,3.29848592984,2.29667637791,1.37,3.16,2.307388577,0.026706403,0.016273573,-0.001661789,0.010723879,0.005375961,2460020.0
62,,2015 VZ14,0.20890333333333333,0.07564305555555556,MB>Inner,22.7,0.052,799.839,79.7716,32.878,3.01383138841,2.01274911447,1.77,3.58,2.019162226,0.048438008,0.021008936,0.001063622,0.01216288,0.004675064,2460020.0
