,Number,Name,RA,DEC,Type,V,posunc,centerdist,RA_rate,DEC_rate,geodist,heliodist,alpha,elong,x,y,z,vx,vy,vz,epoch
0,,C/2020 H5,204.01362874999995,-23.388345,Comet,0.0,0.0,8.112,-6.4873,7.208,8.99377092238,9.68239438674,4.42,131.22,,,,,,,2459640.0
1,,2014 OE293,204.1051020833333,-23.31454666666667,MB>Middle,23.7,2.61,396.323,-14.4434,-7.663,2.60540052452,3.35007616699,12.89,131.19,-3.142981524,-0.698124761,-0.906575341,0.003443953,-0.00649322,-0.004161866,2459640.0
2,551839,2013 ML11,204.03494374999997,-23.271122777777776,MB>Outer,22.1,0.018,426.441,-13.1103,-4.629,2.73433617674,3.47663479626,12.4,131.27,-3.250700655,-0.742306949,-0.956933565,0.002567561,-0.007128141,-0.003704376,2459640.0
3,,2015 TP236,204.15230999999997,-23.476666388888887,MB>Middle,23.0,0.025,551.056,-12.5555,-0.624,2.48142952146,3.22814035437,13.42,131.07,-3.03252378,-0.648557401,-0.868411763,0.002241167,-0.007846124,-0.002504437,2459640.0
4,228713,2002 RD256,204.21385416666664,-23.360944722222225,MB>Outer,21.4,0.011,660.926,-10.8399,-3.567,2.53094841627,3.27646466543,13.21,131.08,-3.075470206,-0.669307478,-0.880936621,0.002492013,-0.008197102,-0.003438127,2459640.0
5,,2017 FP172,204.21020874999996,-23.338039444444444,MB>Middle,22.2,0.259,666.587,-8.754,-7.34,2.00676823355,2.76914586587,15.7,131.1,-2.640125406,-0.469994497,-0.671299962,0.003659522,-0.008921166,-0.003827242,2459640.0
6,97566,2000 DG93,203.88454416666664,-23.54119166666667,MB>Outer,19.3,0.132,701.156,-11.87,-14.905,2.04337321184,2.8057240221,15.45,131.24,-2.671075603,-0.474358536,-0.686873599,0.003135892,-0.008369541,-0.005897827,2459640.0
7,,2016 FH110,204.22283499999998,-23.461076944444443,MB>Outer,22.3,0.288,731.488,-9.1311,-4.509,2.46432285463,3.21104678377,13.5,131.02,-3.023801578,-0.644770378,-0.860281732,0.004653733,-0.007851283,-0.002764624,2459640.0
8,45749,2000 JR64,204.19458625,-23.253336944444445,MB>Outer,18.9,0.002,764.41,-15.5038,-11.884,2.27680946592,3.03044282623,14.29,131.16,-2.860838263,-0.574697686,-0.768770669,0.001115607,-0.007811786,-0.006211945,2459640.0
9,,2009 VH17,203.96761375,-23.60852611111111,MB>Outer,21.9,0.015,808.786,-12.4351,1.028,2.54294359575,3.28869308797,13.15,131.14,-3.079606478,-0.661527035,-0.897225424,0.000261301,-0.008702444,-0.002897622,2459640.0
10,,2018 RD76,203.84325666666666,-23.5508725,MB>Outer,22.6,0.0,817.445,-14.0733,-10.712,2.64571679931,3.39011429231,12.73,131.27,-3.179822201,-0.702162705,-0.930944006,0.004375711,-0.006189771,-0.004757246,2459640.0
11,,2019 VJ19,204.1590233333333,-23.19513638888889,MB>Outer,23.5,3.396,840.83,-10.9623,-1.002,2.77182568655,3.51267945571,12.28,131.22,-3.280701003,-0.759920935,-0.971135041,0.002373185,-0.007887586,-0.002674928,2459640.0
12,,2011 WY164,204.18390624999998,-23.192455833333334,MB>Middle,22.2,0.178,897.255,-10.7507,-4.926,2.07268936296,2.8335853201,15.3,131.2,-2.695185564,-0.495400188,-0.693189232,0.002771052,-0.008725857,-0.003599819,2459640.0
13,,2015 XN445,204.27812291666663,-23.257655,MB>Middle,22.8,0.027,985.718,-11.7119,-0.137,2.50680246452,3.25303571475,13.31,131.09,-3.05522866,-0.663729337,-0.869961789,0.00227011,-0.008038997,-0.002415753,2459640.0
