,Number,Name,RA,DEC,Type,V,posunc,centerdist,RA_rate,DEC_rate,geodist,heliodist,alpha,elong,x,y,z,vx,vy,vz,epoch
0,,15P,112.04055583333331,30.174400277777778,Comet,17.7,0.48,62.982,-1.0428,-8.862,2.20337731035,2.87166106922,16.94,122.74,-1.618175976,1.978018428,1.196542639,-0.011031131,0.001478196,0.001212656,2459640.0
1,,2012 QQ66,112.11309958333332,30.236859444444445,MB>Middle,23.1,5.555,291.883,-4.8149,-13.8,2.26515848019,2.93130188454,16.58,122.79,-1.655423083,2.049169766,1.254332234,-0.008187215,-0.002909829,-0.003334592,2459640.0
2,,2017 HR6,112.04438083333332,30.2768425,MB>Outer,21.3,0.028,387.938,-0.6721,-5.651,2.27720437447,2.94207758856,16.53,122.72,-1.657652349,2.076429255,1.257931176,-0.008038791,-0.006138956,-0.002625755,2459640.0
3,607370,2000 WM64,112.18610583333331,30.177569166666668,MB>Middle,22.2,0.172,393.039,4.4763,-2.524,1.81623863116,2.50540191067,19.49,122.86,-1.504412171,1.704543193,1.013583022,-0.009541949,-0.005576784,-0.000908864,2459640.0
4,64280,2001 TC235,111.98913791666666,30.070274722222223,MB>Inner,19.8,0.062,421.436,8.8483,-1.986,1.46573375652,2.1770247773,22.64,122.72,-1.385382132,1.432162759,0.836580824,-0.009772105,-0.006523335,-0.001183648,2459640.0
5,,2017 DQ132,112.05733958333332,30.315115555555558,Mars-Crosser,21.8,0.634,522.689,11.2026,-46.482,1.04256394466,1.79426384841,27.87,122.72,-1.246540258,1.084277471,0.657856312,-0.010182037,-0.005404289,-0.006593409,2459640.0
6,,2015 XZ461,112.19533708333333,30.077080277777778,MB>Outer,23.3,1.449,537.611,-4.0558,-0.98,2.81583856292,3.4636983369,13.95,122.89,-1.841453065,2.496883876,1.507285465,-0.007765366,-0.003781798,-9.9785e-05,2459640.0
7,96186,1990 SF8,111.89282625,30.11628638888889,MB>Inner,19.0,0.042,555.501,11.3446,-11.528,1.42802011074,2.14139542836,23.06,122.63,-1.366931356,1.397237707,0.824980529,-0.010531205,-0.00561435,-0.002344929,2459640.0
8,,2011 UF450,112.01063999999998,30.323242222222223,MB>Middle,23.2,0.07,572.929,-7.3051,-3.32,2.41720662542,3.0760259614,15.79,122.68,-1.712266603,2.187379088,1.328610306,-0.006048933,-0.006022792,-0.002334134,2459640.0
9,,2023 JZ14,112.28803083333332,30.17248638888889,MB>Middle,23.0,6.306,709.373,-4.7236,-9.681,2.16069537377,2.83321187369,17.14,122.95,-1.63184011,1.977654773,1.200288775,-0.007331539,-0.005329715,-0.003454021,2459640.0
10,,2003 WU202,111.89075999999999,29.998708055555557,MB>Inner,22.2,0.916,811.392,7.4883,-12.802,1.57444296092,2.27699260494,21.6,122.66,-1.416023137,1.511886016,0.896400041,-0.010275264,-0.004815432,-0.002489961,2459640.0
11,,2014 YE94,112.33430125,30.150725555555553,MB>Inner,22.3,0.105,856.217,7.1681,-4.091,1.45671615448,2.1713740379,22.63,122.99,-1.392610363,1.426323408,0.839499662,-0.009125206,-0.007485749,-0.002229829,2459640.0
12,,2020 OQ1,111.92519083333333,29.953689166666667,Mars-Crosser,26.0,30.185,884.791,-8.5062,-7.018,3.02959343805,3.66903705127,13.18,122.7,-1.905790322,2.662434164,1.616212823,-0.006893678,-0.001312035,-0.001480443,2459640.0
13,156056,2001 SN56,111.95024874999999,29.922845833333334,MB>Inner,19.2,0.046,953.183,8.509,-5.634,1.55625018638,2.26079128677,21.75,122.72,-1.414851329,1.50783442,0.883398202,-0.009718886,-0.006685694,-0.002098324,2459640.0
14,407068,2009 SF173,111.79168333333332,30.311004166666667,MB>Outer,21.5,0.033,977.2,-4.1551,-9.138,2.55126345361,3.20305121883,15.18,122.5,-1.740116386,2.289918996,1.400842623,-0.007489158,-0.00452374,-0.003264673,2459640.0
15,325867,2010 TB142,112.20250916666664,30.413478055555554,MB>Outer,20.9,0.082,982.114,-1.2468,-2.354,2.5094375476,3.16644353687,15.31,122.82,-1.733324012,2.245092199,1.367429108,-0.008772009,-0.003897461,-0.000273972,2459640.0
