,Number,Name,RA,DEC,Type,V,posunc,centerdist,RA_rate,DEC_rate,geodist,heliodist,alpha,elong,x,y,z,vx,vy,vz,epoch
0,7891,Fuchie,143.19479541666664,14.861670555555555,MB>Inner,18.3,0.005,11.262,27.8879,-10.707,2.01555381077,2.35259224302,24.7,96.85,-0.990314246,1.94293788,0.854700258,-0.010607538,-0.00278897,-0.001593189,2459900.0
1,,2021 PN135,143.16630791666665,14.899914444444445,MB>Middle,23.0,0.581,161.101,30.1436,4.067,2.16732986012,2.4920597521,23.23,96.88,-1.109229156,2.038192931,0.883036023,-0.009968077,-0.004616199,0.001625381,2459900.0
2,,2020 OG29,143.1754,14.913677777777778,MB>Outer,23.3,0.084,192.832,17.4641,-7.543,2.90483721888,3.18375100585,17.98,96.88,-1.68746204,2.462874703,1.088422755,-0.007903458,-0.004081963,-0.002443704,2459900.0
3,,2017 TN32,143.14552583333332,14.919301388888888,MB>Middle,23.0,0.15,260.047,23.7591,-4.093,2.41220604363,2.71945887941,21.18,96.91,-1.299525945,2.177487984,0.955020295,-0.009546067,-0.00379145,-0.000592894,2459900.0
4,170252,2003 QS50,143.2635620833333,14.800755833333334,MB>Inner,22.5,0.041,334.61,20.9625,-5.449,2.45949623761,2.76144125985,20.85,96.76,-1.343569871,2.201154421,0.964392416,-0.008604491,-0.003632156,-0.001162891,2459900.0
5,,2019 KM19,143.28341916666665,14.947883611111111,MB>Outer,22.8,0.015,443.205,24.7354,-1.391,2.62901437523,2.92107299729,19.66,96.79,-1.47475518,2.30522507,1.011382658,-0.008414562,-0.005733745,-0.000402279,2459900.0
6,,2015 PH99,143.31831624999998,14.875728055555555,MB>Outer,23.1,0.083,443.249,23.6956,-3.204,2.59537928109,2.88855167452,19.9,96.74,-1.447460204,2.281020762,1.00031149,-0.009176773,-0.004641548,-0.000606971,2459900.0
7,255309,2005 WJ8,143.29361708333332,14.783951944444444,MB>Outer,21.7,0.014,453.644,26.4115,-8.546,2.38417158886,2.69061291099,21.43,96.73,-1.279743757,2.158136907,0.946457295,-0.01030707,-0.004005898,-0.001694564,2459900.0
8,,2021 PC108,143.17916541666665,14.7305175,MB>Middle,24.5,56.06,477.027,14.3516,-8.831,2.74838206428,3.03425103087,18.9,96.82,-1.564521213,2.364499671,1.038325684,-0.008933104,-0.001663133,-0.002081121,2459900.0
9,179404,2001 YF142,143.22734125,14.7300975,MB>Outer,21.8,0.056,492.461,24.7178,-8.782,2.46326760516,2.76513196792,20.82,96.77,-1.34242725,2.207251618,0.965598027,-0.009622122,-0.00423655,-0.002018219,2459900.0
10,,2014 OG310,143.05347749999999,14.825632222222222,MB>Outer,22.9,0.053,498.832,18.3057,-0.511,3.04776154279,3.32139610359,17.2,96.96,-1.795480598,2.554455457,1.112051197,-0.007831701,-0.004912252,-0.000123212,2459900.0
11,,2014 PJ55,143.1402583333333,14.726209166666667,MB>Inner,23.4,0.116,522.164,23.1973,-9.177,2.28403053135,2.59937647831,22.22,96.85,-1.203461533,2.103388868,0.919529471,-0.009120022,-0.003473391,-0.001921233,2459900.0
12,,2014 ER155,143.09083916666665,14.977666666666666,MB>Middle,23.4,84.055,543.136,20.2719,-8.355,2.62645935471,2.92151180027,19.65,96.98,-1.465685311,2.30292857,1.018724441,-0.008871369,-0.003732688,-0.002199744,2459900.0
13,596207,2005 GG216,143.08927916666664,14.745400555555555,MB>Inner,23.1,0.04,551.924,29.4953,-8.09,2.2042209775,2.52636637038,22.89,96.91,-1.14220847,2.066392062,0.900202377,-0.008637592,-0.005592966,-0.00198553,2459900.0
14,588588,2008 HC48,143.35426124999998,14.916314166666668,MB>Inner,21.7,0.043,597.975,38.6157,-10.142,1.7826374807,2.14100930402,27.34,96.72,-0.807332423,1.806697395,0.794358504,-0.012017128,-0.003503578,-0.00098091,2459900.0
