,Number,Name,RA,DEC,Type,V,posunc,centerdist,RA_rate,DEC_rate,geodist,heliodist,alpha,elong,x,y,z,vx,vy,vz,epoch
0,,15P,112.03605499999999,30.111325555555556,Comet,17.7,0.48,61.128,-0.0497,-8.937,2.22409871581,2.87995142471,17.1,121.7,-1.618175976,1.978018428,1.196542639,-0.011031131,0.001478196,0.001212656,2459640.0
1,,2012 QQ66,112.07776249999999,30.138791388888887,MB>Middle,23.1,5.555,122.579,-3.8001,-13.873,2.27873901669,2.93252112249,16.77,121.73,-1.655423083,2.049169766,1.254332234,-0.008187215,-0.002909829,-0.003334592,2459640.0
2,64280,2001 TC235,112.06665083333333,30.055082777777777,MB>Inner,19.8,0.062,202.809,10.0869,-2.299,1.47777444886,2.17862299004,22.88,121.74,-1.385382132,1.432162759,0.836580824,-0.009772105,-0.006523335,-0.001183648,2459640.0
3,136770,1996 PC1,112.05676416666667,30.176553611111114,NEA>Apollo,23.3,0.096,237.418,7.3302,-45.552,1.20629161735,1.93130116502,26.05,121.7,-1.285979098,1.175855583,0.725215373,-0.011436407,-0.000718397,-0.004616525,2459640.0
4,96186,1990 SF8,111.99066833333332,30.034023333333334,MB>Inner,19.0,0.042,342.088,12.5527,-11.684,1.44046407265,2.1437408675,23.3,121.68,-1.366931356,1.397237707,0.824980529,-0.010531205,-0.00561435,-0.002344929,2459640.0
5,,2015 XZ461,112.16546499999998,30.069479444444443,MB>Outer,23.3,1.449,372.685,-3.2349,-1.163,2.83031749906,3.46513371462,14.12,121.82,-1.841453065,2.496883876,1.507285465,-0.007765366,-0.003781798,-9.9785e-05,2459640.0
6,,2017 HR6,112.0427775,30.23614638888889,MB>Outer,21.3,0.028,453.705,0.2853,-5.831,2.28836323261,2.94112400874,16.73,121.68,-1.657652349,2.076429255,1.257931176,-0.008038791,-0.006138956,-0.002625755,2459640.0
7,,2017 DQ132,112.15539374999999,29.987225277777778,Mars-Crosser,21.8,0.634,542.107,12.7273,-46.043,1.05265660247,1.79580849807,28.15,121.83,-1.246540258,1.084277471,0.657856312,-0.010182037,-0.005404289,-0.006593409,2459640.0
8,607370,2000 WM64,112.22725874999999,30.158780555555555,MB>Middle,22.2,0.172,561.684,5.5683,-2.777,1.82924157663,2.50710086293,19.71,121.85,-1.504412171,1.704543193,1.013583022,-0.009541949,-0.005576784,-0.000908864,2459640.0
9,,2023 JZ14,112.25358625,30.103336111111112,MB>Middle,23.0,6.306,616.944,-3.6782,-9.83,2.17184187316,2.83217850578,17.36,121.89,-1.63184011,1.977654773,1.200288775,-0.007331539,-0.005329715,-0.003454021,2459640.0
10,,2011 UF450,111.9546225,30.29901166666667,MB>Middle,23.2,0.07,747.561,-6.3374,-3.516,2.42795316651,3.07394967522,16.0,121.59,-1.712266603,2.187379088,1.328610306,-0.006048933,-0.006022792,-0.002334134,2459640.0
11,,2003 WU202,111.95681041666666,29.907572777777776,MB>Inner,22.2,0.916,793.251,8.6655,-12.914,1.58744971828,2.27938187692,21.83,121.68,-1.416023137,1.511886016,0.896400041,-0.010275264,-0.004815432,-0.002489961,2459640.0
12,156056,2001 SN56,112.02467624999998,29.88204916666667,MB>Inner,19.2,0.046,828.481,9.7018,-5.877,1.56767450877,2.2617030206,21.99,121.75,-1.414851329,1.50783442,0.883398202,-0.009718886,-0.006685694,-0.002098324,2459640.0
13,29717,1999 AC8,111.90393833333331,30.318298055555555,MB>Inner,18.5,0.096,884.208,8.4937,-13.105,1.33614981287,2.04707628123,24.51,121.54,-1.341822486,1.326156142,0.789398393,-0.008758653,-0.00793371,-0.004020245,2459640.0
14,,2016 UK249,111.85741208333332,29.920890555555555,MB>Middle,22.2,0.082,921.093,1.2531,-2.617,2.24094877307,2.89483716143,17.03,121.6,-1.631388127,2.031971736,1.207965484,-0.009181489,-0.003886073,-0.000243179,2459640.0
15,,2020 OQ1,111.85896583333333,29.903557499999998,Mars-Crosser,26.0,30.185,965.219,-7.6857,-7.127,3.04517435527,3.67109623031,13.34,121.6,-1.905790322,2.662434164,1.616212823,-0.006893678,-0.001312035,-0.001480443,2459640.0
16,,2011 FR19,112.23070874999999,29.88622611111111,MB>Outer,23.1,5.687,974.864,-1.1237,-4.026,2.0675178677,2.73320861345,18.01,121.92,-1.601141517,1.915816399,1.140211959,-0.006925817,-0.008071702,-0.003302027,2459640.0
17,293147,2006 YK5,111.94891166666666,29.845970555555553,MB>Inner,21.2,0.133,1009.202,0.2954,-2.11,1.84829455009,2.52329052156,19.62,121.69,-1.517016938,1.735989498,1.020998068,-0.007736415,-0.006905663,-0.001926584,2459640.0
