,Number,Name,RA,DEC,Type,V,posunc,centerdist,RA_rate,DEC_rate,geodist,heliodist,alpha,elong,x,y,z,vx,vy,vz,epoch
0,565668,2017 FP42,25.29864041666666,3.8707994444444447,MB>Inner,22.4,0.037,174.472,2.7127,-3.896,1.96902056196,2.62572415986,19.27,120.78,2.613714201,0.312343812,-0.095643397,-5.2399e-05,0.009216998,0.004050618,2459810.0
1,,2018 UB21,25.320692916666665,3.984840277777778,MB>Middle,21.3,0.027,243.712,9.6412,10.99,1.52846410837,2.21391112037,23.04,120.72,2.216180041,0.124308373,-0.124147974,-0.000522137,0.010193452,0.006881799,2459810.0
2,,22P,25.378379166666665,3.963750555555556,Comet,14.6,0.71,298.768,3.4057,-7.382,1.44344708984,2.13541547932,23.95,120.68,2.134991713,0.088296132,-0.128845465,0.005708486,0.011870556,0.004122802,2459810.0
3,420667,2012 JK54,25.238893749999992,3.7903841666666667,MB>Middle,22.4,0.059,524.222,6.3975,-6.116,2.01693388106,2.67193540574,18.91,120.86,2.65850345,0.330575728,-0.094879935,-0.000853037,0.009824515,0.003490389,2459810.0
4,439585,2014 DZ115,25.405322499999997,4.053258611111111,MB>Outer,21.5,0.027,597.073,4.9807,-7.956,2.46175996372,3.09336352942,16.3,120.62,3.056890138,0.526359112,-0.053582991,-0.001904701,0.009211391,0.002510399,2459810.0
5,211905,2004 LK20,25.478206666666665,3.913985,MB>Outer,20.3,0.032,608.435,6.4026,-10.006,2.13327172693,2.77921237357,18.21,120.6,2.75847311,0.387499866,-0.081993423,0.000649784,0.01058982,0.002532358,2459810.0
6,577225,2013 BF65,25.32306833333333,4.102567222222222,MB>Outer,21.9,0.042,665.754,3.9529,-6.099,2.58814470385,3.21565959282,15.66,120.69,3.172532622,0.577338955,-0.042666691,-0.002420456,0.008725351,0.002895024,2459810.0
7,569400,2005 TN32,25.320010416666666,3.7255016666666667,MB>Outer,21.0,0.032,694.804,2.6006,2.204,2.23892333306,2.88222136136,17.5,120.8,2.85754214,0.428492985,-0.083994356,-0.000666235,0.008986629,0.005504386,2459810.0
8,,2015 BF196,25.09003708333333,3.899488888888889,MB>Middle,21.8,0.026,788.788,8.5456,-0.632,1.83916195614,2.50557198489,20.19,120.97,2.499856137,0.250263373,-0.103956602,-0.000830318,0.010225192,0.004784939,2459810.0
9,,2006 AC26,25.28177125,4.147289722222222,MB>Inner,22.6,0.047,830.512,4.6996,-4.047,1.90307144869,2.56278669892,19.77,120.71,2.554369435,0.283377903,-0.090872498,-0.000822215,0.009319549,0.003949982,2459810.0
10,92672,2000 QK56,25.52927583333333,3.8188738888888887,MB>Inner,20.5,0.007,868.691,9.2463,-7.866,1.76710815544,2.43374227297,20.9,120.58,2.429094462,0.23205711,-0.110415196,-0.000780118,0.010239847,0.003318607,2459810.0
11,267598,2002 RV53,25.476106666666666,4.092785,MB>Inner,20.4,0.021,869.416,18.6347,-7.276,1.20469692866,1.9183408327,26.89,120.54,1.921064709,-0.012349307,-0.142641349,0.002039755,0.012369173,0.004111138,2459810.0
12,482240,2011 FE80,25.480824999999996,4.0933649999999995,MB>Inner,21.3,0.028,882.697,19.874,-6.383,1.36452543269,2.06214838708,24.89,120.54,2.066784294,0.056833796,-0.131086313,-0.000883572,0.01158199,0.0039058,2459810.0
13,94709,2001 XD58,25.06161208333333,3.898598333333333,MB>Inner,19.9,0.01,890.8,21.9561,2.336,1.18225008279,1.90259323409,26.99,121.0,1.905459588,-0.029564825,-0.149062826,0.000914687,0.012348436,0.005407738,2459810.0
14,199885,2007 ED220,25.527564166666664,3.7976994444444445,MB>Inner,20.6,0.011,897.361,16.5444,8.838,1.30140766303,2.00548792635,25.62,120.58,2.009533815,0.031181188,-0.143832261,-0.000283696,0.011137352,0.006337231,2459810.0
15,,2008 UB191,25.457312916666663,4.151358055555556,MB>Middle,22.2,2.138,994.432,7.8468,0.207,1.92591604759,2.58240838395,19.65,120.54,2.572684052,0.298061418,-0.089673234,-0.001208128,0.009894334,0.004887053,2459810.0
16,181772,1997 LS2,25.551153749999994,3.7805005555555553,MB>Middle,20.0,0.01,1001.56,20.7771,-17.215,1.42746021988,2.11969768662,24.16,120.57,2.122295543,0.085029183,-0.133304696,0.000517427,0.012567419,0.002222994,2459810.0
17,,2022 ST94,25.123949583333328,3.7095800000000003,Hungaria,22.6,0.116,1002.545,30.9713,-38.669,1.09189120836,1.82249384743,28.27,120.99,1.824217051,-0.066885313,-0.155460342,-0.000197203,0.012824147,0.000136155,2459810.0
