,Number,Name,RA,DEC,Type,V,posunc,centerdist,RA_rate,DEC_rate,geodist,heliodist,alpha,elong,x,y,z,vx,vy,vz,epoch
0,88992,2001 TJ72,219.50731999999996,-13.40714388888889,MB>Inner,20.9,0.025,1.654,1.7666,2.326,1.79269656637,2.52425019179,18.38,126.9,-2.360917158,-0.861798589,-0.309641227,0.005520591,-0.008182975,-0.003372247,2459640.0
1,,2005 ST31,219.52545499999997,-13.435049166666667,MB>Inner,23.8,0.081,117.469,-4.7538,1.392,2.12212975649,2.83829384485,16.29,126.88,-2.600435292,-1.075333887,-0.386038351,0.004627057,-0.00695953,-0.003500182,2459640.0
2,148270,2000 GM6,219.4624108333333,-13.356546388888889,MB>Inner,20.6,0.166,242.161,5.5628,4.766,1.38138932578,2.13874429778,21.85,126.96,-2.028567433,-0.581458102,-0.20698841,0.002238483,-0.011478796,-0.004170898,2459640.0
3,216644,2003 QY17,219.43664124999998,-13.402218611111111,MB>Inner,21.4,0.037,249.697,6.4648,-0.853,1.4751071807,2.22601800021,20.94,126.97,-2.125162025,-0.657845833,-0.230303744,0.00565826,-0.008981249,-0.004101908,2459640.0
4,249990,2001 XV48,219.58129666666665,-13.401558055555556,MB>Middle,21.4,0.128,258.394,-3.6966,1.663,2.20449076027,2.91694028576,15.84,126.83,-2.649231503,-1.116139197,-0.400508836,0.003079258,-0.008523836,-0.003945725,2459640.0
5,,2016 ER238,219.50964374999998,-13.30910388888889,MB>Outer,22.2,0.607,353.689,-3.2803,-5.439,2.22074297685,2.9335542869,15.73,126.93,-2.674244646,-1.132163048,-0.389293987,0.004449628,-0.007542137,-0.00544736,2459640.0
6,,2014 OP466,219.40372916666664,-13.488639444444443,MB>Middle,23.2,0.31,467.249,-1.946,5.248,2.22640994101,2.9395132565,15.69,126.97,-2.67769966,-1.126216937,-0.418217912,0.00417619,-0.008239114,-0.002725477,2459640.0
7,,2016 CM286,219.6153066666666,-13.495353055555555,MB>Outer,22.0,0.322,492.161,-3.5331,-4.282,2.26681731119,2.9762894093,15.53,126.77,-2.704884783,-1.163735011,-0.409680477,0.004447638,-0.007410934,-0.005106224,2459640.0
8,394534,2007 TT438,219.5078283333333,-13.270183611111111,MB>Middle,22.0,0.11,493.74,5.4549,3.377,1.72151494713,2.45723319772,18.89,126.94,-2.311050507,-0.813559176,-0.290204918,0.005880743,-0.008811847,-0.003232268,2459640.0
9,182110,2000 QE19,219.44544875,-13.281179166666668,MB>Middle,21.9,0.257,503.867,-4.1926,3.682,2.53322931543,3.23602053145,14.21,126.99,-2.91767105,-1.332950207,-0.482181669,0.005367811,-0.006324878,-0.002550679,2459640.0
10,,2023 PK2,219.60122916666666,-13.298625833333332,MB>Middle,24.0,0.0,510.257,-3.5971,5.288,2.50541338664,3.20743416627,14.37,126.84,-2.886103361,-1.314033309,-0.477998633,0.004541022,-0.007203967,-0.002359524,2459640.0
11,,2007 VQ36,219.38231249999998,-13.322446666666666,MB>Middle,22.9,96.965,535.175,-8.3547,-5.474,2.12352970537,2.84136636922,16.23,127.04,-2.589999559,-1.068612834,-0.365294953,0.00259897,-0.007510768,-0.005722418,2459640.0
12,380513,2004 FL47,219.44156875,-13.270355833333333,MB>Inner,21.1,0.247,544.895,-1.0646,-4.619,1.58975463439,2.33366117073,19.92,127.0,-2.191984304,-0.725842661,-0.243368824,0.003080048,-0.009435597,-0.005400521,2459640.0
13,451938,2014 MF,219.42915124999996,-13.552735,MB>Middle,21.3,0.006,591.363,7.3555,10.49,1.71789223568,2.45374258464,18.92,126.93,-2.306748566,-0.803142293,-0.308207996,0.005681014,-0.009484785,-0.00184942,2459640.0
14,85082,2158 T-2,219.67392291666664,-13.364326111111112,MB>Inner,20.6,0.116,602.215,7.9328,2.553,1.52065547997,2.2665958043,20.61,126.76,-2.153433314,-0.686537239,-0.243445742,0.005375417,-0.009546122,-0.003636573,2459640.0
