,Number,Name,RA,DEC,Type,V,posunc,centerdist,RA_rate,DEC_rate,geodist,heliodist,alpha,elong,x,y,z,vx,vy,vz,epoch
0,,15P,112.0491675,29.992027222222223,Comet,17.7,0.48,59.304,1.7607,-9.063,2.2632239317,2.89540999077,17.36,119.78,-1.618175976,1.978018428,1.196542639,-0.011031131,0.001478196,0.001212656,2459640.0
1,,2012 QQ66,112.03393333333332,29.954111666666666,MB>Middle,23.1,5.555,169.453,-1.9243,-13.992,2.30452627894,2.93478402155,17.13,119.77,-1.655423083,2.049169766,1.254332234,-0.008187215,-0.002909829,-0.003334592,2459640.0
2,,2015 XZ461,112.12758999999998,30.051850833333333,MB>Outer,23.3,1.449,287.798,-1.7097,-1.494,2.85779553319,3.46780625053,14.42,119.83,-1.841453065,2.496883876,1.507285465,-0.007765366,-0.003781798,-9.9785e-05,2459640.0
3,,2023 JZ14,112.21211458333332,29.971284999999998,MB>Middle,23.0,6.306,454.406,-1.7379,-10.092,2.19306305709,2.83023400292,17.75,119.92,-1.63184011,1.977654773,1.200288775,-0.007331539,-0.005329715,-0.003454021,2459640.0
4,64280,2001 TC235,112.23845916666666,30.020834999999998,MB>Inner,19.8,0.062,541.992,12.3532,-2.865,1.50059541079,2.18161067873,23.32,119.93,-1.385382132,1.432162759,0.836580824,-0.009772105,-0.006523335,-0.001183648,2459640.0
5,29717,1999 AC8,112.05398874999999,30.14220027777778,MB>Inner,18.5,0.096,547.198,11.0659,-13.464,1.35311955522,2.04530975896,25.04,119.75,-1.341822486,1.326156142,0.789398393,-0.008758653,-0.00793371,-0.004020245,2459640.0
6,96186,1990 SF8,112.19957541666666,29.8773,MB>Inner,19.0,0.042,578.639,14.7562,-11.962,1.46404432723,2.14813006432,23.71,119.93,-1.366931356,1.397237707,0.824980529,-0.010531205,-0.00561435,-0.002344929,2459640.0
7,,2017 HR6,112.06077374999998,30.156696944444445,MB>Outer,21.3,0.028,598.05,2.0635,-6.155,2.3096058219,2.93934889142,17.1,119.75,-1.657652349,2.076429255,1.257931176,-0.008038791,-0.006138956,-0.002625755,2459640.0
8,,2014 BF62,112.08983666666666,30.17107777777778,Hungaria,20.6,0.642,652.895,10.4043,-42.764,1.13070844394,1.84663830893,27.96,119.77,-1.266766736,1.132012034,0.703590812,-0.009206166,-0.006083055,-0.006992941,2459640.0
9,,2016 UK249,111.89019499999999,29.883765277777776,MB>Middle,22.2,0.082,675.5,3.0356,-2.982,2.26888559165,2.89951215223,17.36,119.67,-1.631388127,2.031971736,1.207965484,-0.009181489,-0.003886073,-0.000243179,2459640.0
10,293147,2006 YK5,111.9698275,29.81490972222222,MB>Inner,21.2,0.133,703.259,2.4425,-2.573,1.86866013685,2.5215328467,20.06,119.75,-1.517016938,1.735989498,1.020998068,-0.007736415,-0.006905663,-0.001926584,2459640.0
11,,2011 FR19,112.22859541666665,29.830170555555554,MB>Outer,23.1,5.687,764.661,0.8491,-4.43,2.08422916534,2.72738712151,18.44,119.97,-1.601141517,1.915816399,1.140211959,-0.006925817,-0.008071702,-0.003302027,2459640.0
12,156056,2001 SN56,112.18966624999999,29.80120527777778,MB>Inner,19.2,0.046,780.536,11.8913,-6.318,1.5893563546,2.26342217876,22.43,119.94,-1.414851329,1.50783442,0.883398202,-0.009718886,-0.006685694,-0.002098324,2459640.0
13,222420,2001 KW27,112.30202583333332,29.907788055555553,MB>Inner,21.6,0.071,788.293,-3.5714,-4.514,2.25996603608,2.89505557044,17.33,120.01,-1.662139087,2.032916158,1.220066478,-0.006728115,-0.005524839,-0.002101543,2459640.0
14,,2003 WU202,112.10565499999998,29.735094444444446,MB>Inner,22.2,0.916,927.596,10.818,-13.11,1.6120997652,2.28384671194,22.23,119.89,-1.416023137,1.511886016,0.896400041,-0.010275264,-0.004815432,-0.002489961,2459640.0
15,607370,2000 WM64,112.32799708333333,30.118929722222223,MB>Middle,22.2,0.172,932.111,7.577,-3.233,1.85389976991,2.51027890615,20.1,119.98,-1.504412171,1.704543193,1.013583022,-0.009541949,-0.005576784,-0.000908864,2459640.0
16,,2023 DC5,112.08963125,29.7239625,MB>Outer,22.6,0.104,962.587,-0.9674,-4.619,2.63791976998,3.25593962717,15.37,119.87,-1.772401875,2.337168542,1.398896644,-0.007630168,-0.004841115,-0.001844986,2459640.0
17,,2014 JO82,112.29367958333332,29.804286944444446,MB>Middle,22.7,0.019,972.558,0.7205,-1.619,2.18442565469,2.82327238428,17.78,120.03,-1.630742796,1.982177746,1.174290607,-0.007564461,-0.006455193,-0.001544965,2459640.0
