,Number,Name,RA,DEC,Type,V,posunc,centerdist,RA_rate,DEC_rate,geodist,heliodist,alpha,elong,x,y,z,vx,vy,vz,epoch
0,,15P,112.03616874999999,30.11903722222222,Comet,17.7,0.48,67.829,-0.1698,-8.928,2.22156684286,2.87894241757,17.08,121.83,-1.618175976,1.978018428,1.196542639,-0.011031131,0.001478196,0.001212656,2459640.0
1,,2012 QQ66,112.08162083333332,30.15076472222222,MB>Middle,23.1,5.555,165.521,-3.9233,-13.864,2.27707668571,2.93237294059,16.75,121.86,-1.655423083,2.049169766,1.254332234,-0.008187215,-0.002909829,-0.003334592,2459640.0
2,64280,2001 TC235,112.05666791666665,30.05705138888889,MB>Inner,19.8,0.062,192.94,9.937,-2.261,1.47630147087,2.17842832061,22.85,121.86,-1.385382132,1.432162759,0.836580824,-0.009772105,-0.006523335,-0.001183648,2459640.0
3,96186,1990 SF8,111.97822583333331,30.044103333333336,MB>Inner,19.0,0.042,339.963,12.4066,-11.665,1.43894188105,2.1434550896,23.27,121.8,-1.366931356,1.397237707,0.824980529,-0.010531205,-0.00561435,-0.002344929,2459640.0
4,136770,1996 PC1,112.04953458333333,30.215922499999998,NEA>Apollo,23.3,0.096,379.502,7.1572,-45.647,1.20438301969,1.93059301694,26.02,121.82,-1.285979098,1.175855583,0.725215373,-0.011436407,-0.000718397,-0.004616525,2459640.0
5,,2015 XZ461,112.16874416666666,30.070474444444443,MB>Outer,23.3,1.449,380.743,-3.3347,-1.141,2.82854550873,3.46495909489,14.1,121.95,-1.841453065,2.496883876,1.507285465,-0.007765366,-0.003781798,-9.9785e-05,2459640.0
6,,2017 DQ132,112.14280041666666,30.02700111111111,Mars-Crosser,21.8,0.634,405.406,12.5434,-46.096,1.05142051102,1.79562011851,28.11,121.94,-1.246540258,1.084277471,0.657856312,-0.010182037,-0.005404289,-0.006593409,2459640.0
7,,2017 HR6,112.04255291666665,30.241171666666666,MB>Outer,21.3,0.028,471.688,0.1688,-5.81,2.28699623073,2.94124000902,16.71,121.8,-1.657652349,2.076429255,1.257931176,-0.008038791,-0.006138956,-0.002625755,2459640.0
8,607370,2000 WM64,112.22176791666665,30.16116472222222,MB>Middle,22.2,0.172,548.199,5.4359,-2.746,1.82765061153,2.50689388307,19.69,121.97,-1.504412171,1.704543193,1.013583022,-0.009541949,-0.005576784,-0.000908864,2459640.0
9,,2023 JZ14,112.25732291666665,30.111815833333335,MB>Middle,23.0,6.306,628.012,-3.8053,-9.813,2.17047633106,2.83230462757,17.33,122.02,-1.63184011,1.977654773,1.200288775,-0.007331539,-0.005329715,-0.003454021,2459640.0
10,,2011 UF450,111.96102083333332,30.3020375,MB>Middle,23.2,0.07,749.321,-6.4552,-3.493,2.42663619742,3.07420301907,15.98,121.72,-1.712266603,2.187379088,1.328610306,-0.006048933,-0.006022792,-0.002334134,2459640.0
11,,2003 WU202,111.94825374999999,29.91871666666667,MB>Inner,22.2,0.916,767.78,8.5231,-12.901,1.58585861054,2.27909088637,21.8,121.8,-1.416023137,1.511886016,0.896400041,-0.010275264,-0.004815432,-0.002489961,2459640.0
12,156056,2001 SN56,112.01509083333333,29.88711111111111,MB>Inner,19.2,0.046,814.587,9.5573,-5.848,1.5662763445,2.26159167285,21.96,121.86,-1.414851329,1.50783442,0.883398202,-0.009718886,-0.006685694,-0.002098324,2459640.0
13,,2016 UK249,111.85622541666666,29.923139722222224,MB>Middle,22.2,0.082,917.677,1.1359,-2.593,2.23914540797,2.89453215877,17.0,121.72,-1.631388127,2.031971736,1.207965484,-0.009181489,-0.003886073,-0.000243179,2459640.0
14,29717,1999 AC8,111.89553041666666,30.32960222222222,MB>Inner,18.5,0.096,932.483,8.3241,-13.08,1.33505722972,2.04719205324,24.48,121.66,-1.341822486,1.326156142,0.789398393,-0.008758653,-0.00793371,-0.004020245,2459640.0
15,,2020 OQ1,111.86667249999998,29.909705555555554,Mars-Crosser,26.0,30.185,932.94,-7.7855,-7.114,3.04326777682,3.67084594517,13.32,121.73,-1.905790322,2.662434164,1.616212823,-0.006893678,-0.001312035,-0.001480443,2459640.0
16,,2011 FR19,112.23189375,29.889690555555553,MB>Outer,23.1,5.687,966.726,-1.2525,-3.999,2.06644541596,2.73358825292,17.98,122.05,-1.601141517,1.915816399,1.140211959,-0.006925817,-0.008071702,-0.003302027,2459640.0
17,293147,2006 YK5,111.94868999999998,29.847779166666665,MB>Inner,21.2,0.133,1003.38,0.1545,-2.079,1.84698302746,2.52340464963,19.59,121.82,-1.517016938,1.735989498,1.020998068,-0.007736415,-0.006905663,-0.001926584,2459640.0
