,Number,Name,RA,DEC,Type,V,posunc,centerdist,RA_rate,DEC_rate,geodist,heliodist,alpha,elong,x,y,z,vx,vy,vz,epoch
0,,15P,167.57264916666662,10.262744722222223,Comet,22.0,0.48,10.802,10.191,-2.531,4.50500539302,4.51995758587,12.56,84.11,-3.939712668,1.805907868,1.172257187,-0.006552135,-0.001928977,-0.000903318,2459910.0
1,451958,2014 MB58,167.53403916666664,10.243371666666667,MB>Outer,21.7,0.05,158.136,29.1024,-13.188,2.93357412651,3.00560836844,19.1,84.14,-2.430600618,1.497450966,0.907535279,-0.006318356,-0.006656511,-0.004336298,2459910.0
2,,2017 WA75,167.55095041666664,10.298835277777778,MB>Middle,24.3,7.185,161.162,27.1517,-10.987,2.85729336212,2.93370418403,19.59,84.15,-2.356348479,1.475795251,0.892398996,-0.006459757,-0.005689219,-0.003421819,2459910.0
3,,2021 PL15,167.6246875,10.300000555555556,MB>Middle,24.2,3.104,225.519,31.6847,-13.785,2.45175233024,2.55390975334,22.65,84.08,-1.955725863,1.384124606,0.819085442,-0.008951155,-0.005111397,-0.003227587,2459910.0
4,286097,2001 TK68,167.6509795833333,10.2295775,MB>Inner,23.0,0.058,291.738,30.4167,-9.308,2.67734025822,2.76276768274,20.85,84.03,-2.187052091,1.435748534,0.85380499,-0.00603122,-0.006210386,-0.002729441,2459910.0
5,528930,2009 ET8,167.6613358333333,10.27920138888889,MB>Middle,22.6,0.049,312.896,30.2123,-9.459,2.94178490185,3.01169163055,19.05,84.04,-2.444675565,1.495794238,0.905809885,-0.005228697,-0.007284358,-0.003274394,2459910.0
6,60261,1999 XC14,167.61373833333332,10.339718055555556,MB>Outer,20.9,0.017,315.395,28.0377,-3.918,3.21131293045,3.26888767907,17.5,84.11,-2.701826799,1.555445556,0.948733672,-0.005385768,-0.007410072,-0.001469806,2459910.0
7,384516,2010 CP182,167.50749791666664,10.161594444444445,MB>Middle,21.7,0.012,429.921,62.0376,-18.43,1.81594655203,1.9824952779,29.76,84.13,-1.340806668,1.272477068,0.700770759,-0.009803952,-0.009018978,-0.003130232,2459910.0
8,,2015 PY159,167.6852833333333,10.317226666666667,MB>Middle,24.0,0.118,440.241,33.8757,-11.119,2.77383406297,2.85327155274,20.16,84.03,-2.285730107,1.462668805,0.879953478,-0.004687224,-0.007994222,-0.003759944,2459910.0
9,591841,2014 FS42,167.7160583333333,10.27961527777778,MB>Middle,22.5,0.059,504.229,46.4821,-14.264,2.20027492,2.32217029349,25.06,83.99,-1.716807084,1.341825389,0.772835145,-0.008561767,-0.00808249,-0.003108601,2459910.0
10,388224,2006 JE12,167.50558666666663,10.384364722222221,MB>Middle,22.3,0.051,508.143,35.1791,-7.163,2.69316022586,2.78075813139,20.72,84.22,-2.198683498,1.452792352,0.860974404,-0.006212812,-0.007789797,-0.002135037,2459910.0
11,,2017 SN160,167.60809625,10.122870277777778,MB>Middle,24.5,0.606,510.324,26.9071,-5.497,2.8977154831,2.96981655998,19.33,84.02,-2.392977805,1.481134557,0.88128247,-0.007385727,-0.005521479,-0.001385235,2459910.0
12,,2015 RV178,167.6309720833333,10.39162,MB>Middle,22.7,0.076,510.863,27.7383,-23.511,2.65608372554,2.74426295109,21.0,84.11,-2.17999208,1.430813186,0.881112848,-0.002867875,-0.005983684,-0.00776404,2459910.0
13,186947,2004 RE31,167.475855,10.15597138888889,MB>Outer,22.4,0.041,515.656,21.9521,-6.096,3.52445508685,3.56976379567,15.98,84.16,-3.003335056,1.623274348,0.998388422,-0.005282347,-0.005965145,-0.002447067,2459910.0
14,,2017 UO177,167.43137958333332,10.224584722222222,MB>Middle,24.1,10.204,525.263,30.7331,-10.655,2.73585251895,2.82081786625,20.41,84.22,-2.239532299,1.459519448,0.866115595,-0.006365716,-0.006504344,-0.003188817,2459910.0
15,510678,2012 UJ47,167.72365291666665,10.252569166666667,MB>Middle,22.2,0.066,527.44,41.949,-13.212,2.34934981482,2.45787420581,23.59,83.97,-1.863530189,1.371397542,0.798642633,-0.007887564,-0.007801558,-0.003177647,2459910.0
16,,2005 GM184,167.4484095833333,10.177980277777777,MB>Inner,23.6,1.933,538.623,38.1835,-13.658,2.42115683479,2.52749294743,22.91,84.19,-1.938468515,1.396307809,0.810740266,-0.006224743,-0.00750634,-0.003694573,2459910.0
17,,2023 SJ4,167.68963416666662,10.160226388888889,NEA>Apollo,29.6,0.0,544.183,45.803,-19.79,1.90364711623,2.05660439472,28.58,83.97,-1.450023858,1.276105599,0.722306753,-0.004777416,-0.007072779,-0.004433221,2459910.0
18,516941,2012 BO70,167.63580624999997,10.423284722222222,MB>Outer,22.4,0.076,623.215,35.5178,-5.898,2.83323925946,2.91058725879,19.75,84.12,-2.338954212,1.48054705,0.887722447,-0.00520378,-0.008690604,-0.002054515,2459910.0
19,,2015 RP32,167.40888916666665,10.202537222222222,MB>Outer,23.5,0.108,624.793,22.8176,-0.087,3.54077363133,3.5867917736,15.91,84.24,-3.01636959,1.632333714,0.992238482,-0.005551046,-0.006329466,7.6049e-05,2459910.0
20,319379,2006 DC146,167.69882999999996,10.125698333333334,MB>Outer,22.2,0.047,655.114,23.3458,-10.957,3.34485728026,3.39381584876,16.83,83.94,-2.833304466,1.572529496,0.973252478,-0.005394549,-0.005968783,-0.00420411,2459910.0
21,,2015 RC357,167.71185166666663,10.385584166666666,MB>Outer,24.5,3.905,660.773,22.2949,-3.94,3.61841129863,3.65814683329,15.58,84.04,-3.10063488,1.631429203,1.02670251,-0.003920955,-0.006601194,-0.001911526,2459910.0
22,,2014 QD334,167.38832374999998,10.254919722222223,MB>Inner,24.6,0.184,661.638,31.167,-11.782,2.65588745594,2.74680586438,20.99,84.28,-2.16884634,1.445082925,0.855766013,-0.00492383,-0.006676204,-0.00370984,2459910.0
23,,2004 RC133,167.76423624999998,10.301792500000001,MB>Middle,23.7,8.018,686.341,30.7833,-14.363,2.65255980853,2.73839107202,21.04,83.95,-2.158773832,1.424286104,0.859164321,-0.007089023,-0.005979871,-0.004103631,2459910.0
24,320570,2008 AP98,167.69828041666665,10.409769166666667,MB>Inner,22.0,0.045,691.454,46.4973,-12.431,2.1670626551,2.29318868074,25.4,84.06,-1.686816049,1.33513432,0.769920661,-0.007937764,-0.008038058,-0.002718219,2459910.0
25,150653,2001 DT100,167.7020470833333,10.112614444444445,MB>Outer,20.1,0.004,698.115,27.0229,-18.868,2.94295324267,3.01107895037,19.05,83.94,-2.458393118,1.49139581,0.914536354,-0.002958712,-0.006656149,-0.006876038,2459910.0
26,487172,2014 OQ279,167.5758745833333,10.066065277777778,MB>Inner,23.2,0.036,701.175,37.4073,-10.885,2.44844010241,2.55005205366,22.69,84.03,-1.968627853,1.39690854,0.807473056,-0.005805989,-0.007469581,-0.002977458,2459910.0
27,442127,2010 UL11,167.7251695833333,10.133187222222222,MB>Outer,23.6,0.302,703.042,21.4202,-6.371,3.50666778769,3.54870850047,16.08,83.92,-2.987256736,1.602785517,0.99378711,-0.005804485,-0.005523362,-0.002427153,2459910.0
