,Number,Name,RA,DEC,Type,V,posunc,centerdist,RA_rate,DEC_rate,geodist,heliodist,alpha,elong,x,y,z,vx,vy,vz,epoch
0,,300P,168.51069541666664,12.809492777777779,Comet,25.3,0.42,1.403,-34.1652,15.677,2.71293592425,3.70818423523,2.0,172.53,-3.571900448,0.776634385,0.711057401,0.002758236,-0.005838732,-0.002759951,2459640.0
1,,2013 TH180,168.48983374999997,12.752816666666666,MB>Inner,21.7,0.14,215.377,-38.4371,9.706,1.30882715759,2.30553587317,3.19,172.59,-2.186328567,0.523811662,0.409636587,-0.005168467,-0.009253466,-0.004721285,2459640.0
2,,2011 UX137,168.65072291666664,12.831144444444444,MB>Middle,21.2,0.075,498.345,-33.0243,11.966,1.89159621735,2.88742424148,2.58,172.49,-2.742789897,0.623734514,0.533514404,-0.005287986,-0.00779542,-0.003437019,2459640.0
3,516548,2006 UO76,168.59510124999997,12.922625277777778,MB>Middle,21.8,0.143,504.961,-31.5798,11.742,2.07265859556,3.06818774828,2.46,172.41,-2.930292307,0.661372616,0.579305697,-0.002515249,-0.007998708,-0.003858655,2459640.0
4,217170,2002 QL28,168.3669725,12.6871425,MB>Inner,21.5,0.243,668.613,-34.7006,18.274,1.84217191857,2.83832534264,2.56,172.68,-2.712524492,0.625794598,0.514660738,-0.002132506,-0.008260181,-0.002838727,2459640.0
5,,2016 CR341,168.30616874999998,12.768819722222222,MB>Outer,21.6,0.203,732.09,-26.7959,14.408,2.26598641753,3.26165621769,2.25,172.6,-3.116704571,0.71352512,0.611732999,-0.00204181,-0.008661702,-0.002993547,2459640.0
6,,2022 DJ9,168.30303166666667,12.782181666666668,MB>Middle,21.6,0.292,734.989,-31.1982,20.329,1.53984164649,2.53622006837,2.9,172.59,-2.427723536,0.579510243,0.453983869,-0.001271103,-0.010325106,-0.003408294,2459640.0
7,,2020 UZ11,168.72618374999996,12.823455,MB>Middle,22.4,0.016,758.657,-31.8875,14.486,2.04239394723,3.03806591249,2.46,172.48,-2.900146718,0.650863764,0.564933104,-0.003032635,-0.007933317,-0.003118596,2459640.0
8,113208,Lea,168.6782183333333,12.67529472222222,MB>Middle,19.6,0.012,760.716,-30.2575,18.381,1.81109612769,2.8072246539,2.6,172.64,-2.683181159,0.616023223,0.507665613,-0.002426362,-0.009279128,-0.00287301,2459640.0
9,516720,2009 BB107,168.40872666666667,12.998966388888888,MB>Middle,20.0,0.012,771.22,-26.4806,29.449,1.23167976087,2.22822164264,3.41,172.36,-2.120191474,0.52389896,0.384567713,-0.003562089,-0.011680077,-0.002373713,2459640.0
10,,2002 PV182,168.29002416666665,12.820301944444445,MB>Outer,21.6,0.155,775.212,-26.1532,14.826,2.56233316414,3.55771251558,2.08,172.55,-3.392966163,0.767207959,0.674268728,-0.003119181,-0.007691303,-0.002069629,2459640.0
11,,2022 DQ10,168.48900208333333,13.026221111111113,MB>Middle,21.5,1.569,785.203,-32.4257,17.457,1.34613585495,2.34243248,3.26,172.32,-2.239670584,0.539138673,0.421531804,-0.00176761,-0.010736758,-0.004259766,2459640.0
12,,2012 BF180,168.58931999999996,13.013812777777778,MB>Outer,21.8,0.066,786.998,-27.54,23.077,1.97101357861,2.96650320168,2.57,172.32,-2.825586263,0.647906692,0.544160401,-0.00374228,-0.009076755,-0.001105091,2459640.0
13,284510,2007 RM15,168.47232666666665,13.033726666666666,MB>Middle,21.3,0.044,819.625,-30.4716,17.242,2.19772458445,3.19299880241,2.39,172.32,-3.04717955,0.688620266,0.602076984,-0.00264323,-0.007794022,-0.002196493,2459640.0
14,405783,2006 AE43,168.78773374999997,12.878585000000001,MB>Outer,20.9,0.065,1004.481,-27.0108,17.677,2.22937920252,3.22478398899,2.33,172.42,-3.080293917,0.687657651,0.602396844,-0.002781955,-0.008565881,-0.002030415,2459640.0
