,Number,Name,RA,DEC,Type,V,posunc,centerdist,RA_rate,DEC_rate,geodist,heliodist,alpha,elong,x,y,z,vx,vy,vz,epoch
0,,15P,112.03953874999999,30.16647833333333,Comet,17.7,0.48,61.941,-0.9167,-8.871,2.20598149818,2.87270707914,16.96,122.61,-1.618175976,1.978018428,1.196542639,-0.011031131,0.001478196,0.001212656,2459640.0
1,,2012 QQ66,112.10818416666666,30.224525555555555,MB>Middle,23.1,5.555,257.423,-4.6865,-13.809,2.26686213469,2.93145593399,16.6,122.65,-1.655423083,2.049169766,1.254332234,-0.008187215,-0.002909829,-0.003334592,2459640.0
2,,2017 HR6,112.04374541666665,30.271782777777776,MB>Outer,21.3,0.028,381.257,-0.5512,-5.674,2.27860309284,2.94195721356,16.55,122.59,-1.657652349,2.076429255,1.257931176,-0.008038791,-0.006138956,-0.002625755,2459640.0
3,,2017 DQ132,112.06902749999999,30.273609999999998,Mars-Crosser,21.8,0.634,385.852,11.3966,-46.426,1.04382933646,1.79445834445,27.9,122.61,-1.246540258,1.084277471,0.657856312,-0.010182037,-0.005404289,-0.006593409,2459640.0
4,64280,2001 TC235,111.99834999999999,30.068481944444443,MB>Inner,19.8,0.062,401.667,9.0054,-2.026,1.4672451425,2.17722626822,22.67,122.6,-1.385382132,1.432162759,0.836580824,-0.009772105,-0.006523335,-0.001183648,2459640.0
5,607370,2000 WM64,112.19079999999998,30.175299444444445,MB>Middle,22.2,0.172,409.998,4.6146,-2.556,1.81787052153,2.50561606123,19.52,122.73,-1.504412171,1.704543193,1.013583022,-0.009541949,-0.005576784,-0.000908864,2459640.0
6,,2015 XZ461,112.19120041666665,30.076193888888888,MB>Outer,23.3,1.449,524.041,-3.9522,-1.004,2.81765524212,3.46387952143,13.97,122.76,-1.841453065,2.496883876,1.507285465,-0.007765366,-0.003781798,-9.9785e-05,2459640.0
7,96186,1990 SF8,111.90461875,30.105977222222222,MB>Inner,19.0,0.042,529.342,11.498,-11.548,1.42958224736,2.14169102823,23.09,122.51,-1.366931356,1.397237707,0.824980529,-0.010531205,-0.00561435,-0.002344929,2459640.0
8,,2011 UF450,112.00313958333332,30.320264722222223,MB>Middle,23.2,0.07,579.726,-7.183,-3.345,2.4185531561,3.07576465387,15.82,122.54,-1.712266603,2.187379088,1.328610306,-0.006048933,-0.006022792,-0.002334134,2459640.0
9,,2023 JZ14,112.283215,30.1638275,MB>Middle,23.0,6.306,696.587,-4.5916,-9.701,2.16209248252,2.83308185448,17.17,122.81,-1.63184011,1.977654773,1.200288775,-0.007331539,-0.005329715,-0.003454021,2459640.0
10,,2003 WU202,111.89855833333333,29.987263333333335,MB>Inner,22.2,0.916,817.742,7.6377,-12.816,1.57607566987,2.27729386137,21.63,122.53,-1.416023137,1.511886016,0.896400041,-0.010275264,-0.004815432,-0.002489961,2459640.0
11,,2014 YE94,112.34178791666666,30.147053333333332,MB>Inner,22.3,0.105,881.748,7.3307,-4.129,1.4580264241,2.17138920743,22.66,122.87,-1.392610363,1.426323408,0.839499662,-0.009125206,-0.007485749,-0.002229829,2459640.0
12,,2020 OQ1,111.91647041666666,29.9474125,Mars-Crosser,26.0,30.185,906.612,-8.4026,-7.032,3.03154866918,3.66929720631,13.2,122.56,-1.905790322,2.662434164,1.616212823,-0.006893678,-0.001312035,-0.001480443,2459640.0
13,156056,2001 SN56,111.95909458333333,29.917798333333334,MB>Inner,19.2,0.046,949.219,8.6601,-5.665,1.55768359376,2.26090592812,21.78,122.6,-1.414851329,1.50783442,0.883398202,-0.009718886,-0.006685694,-0.002098324,2459640.0
14,407068,2009 SF173,111.78743958333332,30.3028325,MB>Outer,21.5,0.033,977.606,-4.0414,-9.154,2.55277248671,3.2029718224,15.21,122.36,-1.740116386,2.289918996,1.400842623,-0.007489158,-0.00452374,-0.003264673,2459640.0
15,325867,2010 TB142,112.20127249999999,30.41136361111111,MB>Outer,20.9,0.082,984.826,-1.1354,-2.379,2.51127027848,3.16670245957,15.33,122.68,-1.733324012,2.245092199,1.367429108,-0.008772009,-0.003897461,-0.000273972,2459640.0
