,Number,Name,RA,DEC,Type,V,posunc,centerdist,RA_rate,DEC_rate,geodist,heliodist,alpha,elong,x,y,z,vx,vy,vz,epoch
0,,C/2017 K2,241.49370749999994,-17.98961138888889,Comet,7.0,0.34,36.56,-30.7301,-57.559,2.01010081542,2.36200081852,25.14,97.32,-0.077252331,-2.20924672,-0.84388031,0.00082011,0.012143264,-0.010105546,2459810.0
1,,2015 XG31,241.52149374999996,-17.983187777777776,MB>Middle,22.4,0.077,61.559,26.4843,-12.734,2.27680800855,2.60667457939,22.65,97.35,-0.20142115,-2.427835059,-0.929607401,0.010536607,0.000267371,-0.001380759,2459810.0
2,47365,1999 XY82,241.47896291666663,-17.99462527777778,MB>Middle,20.6,0.096,90.17,19.6434,-10.55,2.68712751259,2.98943568076,19.62,97.31,-0.38840403,-2.769347559,-1.056590681,0.008884722,-0.000919647,-0.001897582,2459810.0
3,,2022 HD21,241.5614891666667,-17.954554166666664,MB>Inner,23.5,0.0,228.287,51.4029,-15.187,1.52539486495,1.93401287196,31.23,97.38,0.139122716,-1.800266712,-0.697324829,0.012901274,0.000172481,-0.000327498,2459810.0
4,457877,2009 SO287,241.60164291666666,-17.97040583333333,MB>Outer,23.0,0.041,339.828,19.9085,-2.95,2.85329089921,3.14833300075,18.59,97.42,-0.458993979,-2.911009071,-1.107699358,0.009058205,-0.001637159,0.000364837,2459810.0
5,335383,2005 SG234,241.40367374999997,-17.992639722222222,MB>Inner,22.1,0.089,343.684,25.3081,-4.071,2.28629339418,2.61380312827,22.59,97.24,-0.2093569,-2.433351762,-0.933797695,0.009956261,-0.000158788,0.000818158,2459810.0
6,,2017 MF12,241.62457583333335,-17.92808527777778,MB>Outer,21.9,0.008,463.721,21.6376,1.772,2.5859268101,2.896109156,20.28,97.43,-0.337903181,-2.689164258,-1.024368184,0.010125541,0.00053408,0.002746423,2459810.0
7,227734,2006 FU14,241.6259995833333,-17.90268888888889,MB>Outer,22.5,0.148,515.614,17.4182,-5.774,3.04233205079,3.32837131035,17.55,97.43,-0.54379992,-3.070847429,-1.162159007,0.008689471,-0.001396706,-0.000725497,2459810.0
8,286207,2001 UH90,241.4748066666666,-18.131768333333333,MB>Inner,22.9,0.271,532.713,23.8821,-8.015,2.4486083354,2.76601787298,21.28,97.33,-0.279597552,-2.568180794,-0.988884281,0.009417749,-0.00132678,-0.000899065,2459810.0
9,156086,2001 SX183,241.48195916666663,-18.136778055555556,MB>Inner,22.4,0.022,546.554,22.5704,-6.489,2.41344935423,2.73336007686,21.55,97.34,-0.263416477,-2.539404696,-0.978494677,0.009554914,-0.000101953,-4.1337e-05,2459810.0
