,Number,Name,RA,DEC,Type,V,posunc,centerdist,RA_rate,DEC_rate,geodist,heliodist,alpha,elong,x,y,z,vx,vy,vz,epoch
0,,169P,183.94251583333332,0.012480555555555555,Comet,20.0,0.27,8.158,-43.3066,23.992,2.03053333833,3.02982287659,2.25,173.15,-3.008411772,-0.081262164,0.023483378,-0.006787904,-0.005954352,-0.001191205,2460020.0
1,93328,2000 SB229,184.01685083333334,0.06791194444444444,MB>Middle,19.8,0.019,333.418,-33.2653,11.587,1.85340380348,2.85275154672,2.41,173.08,-2.841153155,-0.067150176,0.03040433,-0.000879622,-0.008610498,-0.004362789,2460020.0
2,,2015 XE321,184.02262666666667,0.113555,MB>Outer,22.0,0.056,465.979,-26.3644,12.417,2.54402664817,3.54288628573,1.94,173.09,-3.530153562,-0.11685036,0.031321946,-0.000812203,-0.007974985,-0.003187025,2460020.0
3,,2010 JV69,184.09795333333332,0.03634916666666667,MB>Hilda,22.8,0.158,561.917,-20.196,11.13,3.98743715784,4.98556402837,1.39,173.0,-4.97267028,-0.226157355,0.02637818,0.00106767,-0.006269942,-0.001699114,2460020.0
4,608081,2003 EP65,183.90613249999998,-0.14612972222222223,MB>Outer,21.4,0.072,580.971,-29.6065,11.368,1.90645854379,2.9058556028,2.34,173.15,-2.896161142,-0.066326761,0.023296822,0.000247742,-0.009142944,-0.00433398,2460020.0
5,54505,2000 OK55,184.10779458333332,-0.0292575,MB>Outer,18.7,0.016,607.07,-28.5229,14.53,1.88503774683,2.88421150823,2.42,172.98,-2.874706192,-0.071014916,0.026120083,0.000476839,-0.009431887,-0.003672493,2460020.0
6,,2010 JM120,183.9917683333333,-0.18128833333333333,MB>Middle,21.1,0.083,712.425,-29.4688,20.962,1.72705072872,2.72648708574,2.53,173.06,-2.721599816,-0.05594293,0.019928193,0.003073323,-0.00958964,-0.002633145,2460020.0
7,497042,2003 SO197,184.01681458333334,-0.17756055555555555,MB>Inner,22.3,0.135,726.863,-36.203,11.999,1.87897435172,2.87823818968,2.41,173.04,-2.869117668,-0.070323882,0.022166894,0.000634352,-0.007761186,-0.004229601,2460020.0
8,,2007 RH359,184.10155208333333,-0.13013694444444446,MB>Middle,22.4,0.121,760.945,-29.4717,16.505,2.06000646359,3.05901553761,2.29,172.97,-3.04985851,-0.084696092,0.021140354,0.00086271,-0.008594689,-0.002898464,2460020.0
9,,2015 RA172,183.91845999999998,0.227975,MB>Outer,21.8,0.132,787.391,-28.3932,14.737,2.04972262594,3.04907842433,2.22,173.21,-3.039950701,-0.07692802,0.034719395,0.00080261,-0.008900238,-0.003355726,2460020.0
10,445404,2010 TC34,183.85458916666664,-0.19678027777777776,MB>Outer,21.3,0.053,813.472,-27.9721,15.962,1.99107504482,2.99045877924,2.26,173.19,-2.977024253,-0.069915452,0.019414228,-0.002006941,-0.009384131,-0.003163917,2460020.0
11,,2003 TW,184.14275958333332,0.11971777777777778,MB>Outer,22.4,0.129,816.082,-28.64,6.578,2.88690432697,3.88540087526,1.8,172.97,-3.873537585,-0.150043297,0.034688479,0.000289244,-0.006072566,-0.004655674,2460020.0
12,,2021 VQ43,183.71641166666663,0.06010055555555556,MB>Middle,22.3,0.209,838.29,-29.5635,22.927,1.71798041049,2.71783490206,2.43,173.38,-2.706989364,-0.046619056,0.026617146,-0.000686415,-0.009868676,-0.002278426,2460020.0
13,218570,2005 GO204,183.74518041666664,-0.1199375,MB>Inner,21.0,0.057,856.472,-35.6295,14.199,1.48545351047,2.48545999989,2.68,173.32,-2.479894573,-0.03301262,0.025164205,0.002370456,-0.009418093,-0.004397623,2460020.0
14,,2006 QU192,184.0800370833333,0.20806194444444445,MB>Middle,22.4,0.098,862.832,-27.726,17.577,2.30586637431,3.30480999509,2.09,173.04,-3.295425392,-0.102058173,0.032979747,0.001042368,-0.008207626,-0.002154893,2460020.0
15,,2014 OE303,184.05358999999999,-0.20719694444444445,MB>Outer,22.4,0.152,878.253,-27.7258,11.39,2.4149700186,3.41377426889,2.04,173.0,-3.403637441,-0.109236129,0.01830391,0.000617424,-0.007886396,-0.003651508,2460020.0
16,6653,Feininger,184.09872458333334,-0.1872288888888889,MB>Outer,17.2,0.011,904.614,-29.4317,11.617,2.05026835348,3.04927319051,2.3,172.96,-3.037995407,-0.08367333,0.021050744,-0.00045967,-0.00873261,-0.00408514,2460020.0
17,122776,2000 SP79,184.20071458333334,0.0975686111111111,MB>Inner,18.8,0.018,975.67,-31.3972,24.151,1.21892278949,2.21878493336,3.19,172.91,-2.209809914,-0.022266183,0.028789935,0.000242221,-0.011250272,-0.003437734,2460020.0
18,390915,2005 EE179,183.91141374999998,-0.2605866666666667,MB>Middle,20.6,0.023,983.83,-26.4908,26.23,1.55497346391,2.55466726518,2.68,173.13,-2.546506375,-0.039678926,0.017459787,0.00087285,-0.010877509,-0.002103492,2460020.0
19,,2013 TH52,184.12713333333332,0.21931,MB>Inner,21.3,0.087,999.243,-39.1829,4.614,1.81431735251,2.81358386194,2.48,173.0,-2.804162442,-0.069851476,0.03764926,0.000507119,-0.007407884,-0.005895341,2460020.0
