,Number,Name,RA,DEC,Type,V,posunc,centerdist,RA_rate,DEC_rate,geodist,heliodist,alpha,elong,x,y,z,vx,vy,vz,epoch
0,388188,2006 DP14,135.70637666666664,3.0651605555555554,NEA>Apollo,18.3,0.151,99.683,-47.619,35.665,0.4511504286,1.40393196318,22.34,147.71,-1.199844169,0.536306095,0.138253387,-0.014498937,-0.00237387,-0.003890778,2459640.0
1,97176,1999 VV210,135.68341249999997,3.218354722222222,MB>Outer,19.2,0.058,496.728,-20.0018,10.239,2.0608153008,2.9565047391,10.37,147.7,-2.406064075,1.692199285,0.229473351,-0.005264953,-0.007705514,-0.003883396,2459640.0
2,,2020 OH7,135.53613124999998,3.1270575,Mars-Crosser,23.3,0.763,554.77,-22.9151,28.854,2.20854277036,3.10088561792,9.92,147.55,-2.506436589,1.788195809,0.202180882,-0.005466534,-0.005948414,0.001147662,2459640.0
3,451368,2010 XA79,135.51149416666667,3.025548333333333,MB>Outer,21.2,0.048,648.082,-18.7134,12.406,2.10820744763,3.00189912463,10.26,147.51,-2.430171558,1.726198663,0.221071656,-0.00614189,-0.007104435,-0.003259839,2459640.0
4,,2022 CO1,135.56038249999997,3.276336388888889,NEA>Apollo,22.7,0.0,832.225,40.8274,13.282,0.45604194541,1.40806843718,22.35,147.58,-1.193188839,0.572684734,0.148187531,-0.015942295,-0.007413323,-0.005141469,2459640.0
5,,2020 SD89,135.46299374999998,3.166336388888889,MB>Outer,21.4,0.107,849.939,-14.9839,15.888,1.81054952783,2.70934588736,11.4,147.48,-2.207672695,1.522615731,0.207533538,-0.007605349,-0.007685002,-0.002900716,2459640.0
6,,2020 UC18,135.4441125,3.056613611111111,MB>Outer,22.0,0.155,863.762,-18.1606,12.494,2.11775639025,3.01086886545,10.25,147.45,-2.436381099,1.736742228,0.222595258,-0.005953849,-0.00743915,-0.003239961,2459640.0
