,Number,Name,RA,DEC,Type,V,posunc,centerdist,RA_rate,DEC_rate,geodist,heliodist,alpha,elong,x,y,z,vx,vy,vz,epoch
0,,15P,112.03989791666665,30.16939361111111,Comet,17.7,0.48,62.985,-0.9631,-8.868,2.20502321012,2.87232230831,16.95,122.66,-1.618175976,1.978018428,1.196542639,-0.011031131,0.001478196,0.001212656,2459640.0
1,,2012 QQ66,112.10997666666665,30.229063888888888,MB>Middle,23.1,5.555,263.355,-4.7337,-13.806,2.26623511904,2.93139927471,16.59,122.7,-1.655423083,2.049169766,1.254332234,-0.008187215,-0.002909829,-0.003334592,2459640.0
2,,2017 HR6,112.04396458333332,30.273646666666664,MB>Outer,21.3,0.028,376.697,-0.5957,-5.666,2.27808826746,2.94200149105,16.54,122.63,-1.657652349,2.076429255,1.257931176,-0.008038791,-0.006138956,-0.002625755,2459640.0
3,607370,2000 WM64,112.18905666666666,30.17613777777778,MB>Middle,22.2,0.172,401.885,4.5637,-2.544,1.81726994178,2.5055372797,19.51,122.78,-1.504412171,1.704543193,1.013583022,-0.009541949,-0.005576784,-0.000908864,2459640.0
4,64280,2001 TC235,111.9949425,30.069145555555554,MB>Inner,19.8,0.062,415.786,8.9477,-2.012,1.46668892042,2.17715214519,22.66,122.64,-1.385382132,1.432162759,0.836580824,-0.009772105,-0.006523335,-0.001183648,2459640.0
5,,2017 DQ132,112.06470499999999,30.28887305555556,Mars-Crosser,21.8,0.634,428.381,11.3253,-46.447,1.04336359569,1.7943867865,27.89,122.65,-1.246540258,1.084277471,0.657856312,-0.010182037,-0.005404289,-0.006593409,2459640.0
6,,2015 XZ461,112.19270999999999,30.0765225,MB>Outer,23.3,1.449,532.496,-3.9903,-0.995,2.81698663967,3.46381287606,13.96,122.81,-1.841453065,2.496883876,1.507285465,-0.007765366,-0.003781798,-9.9785e-05,2459640.0
7,96186,1990 SF8,111.90026208333333,30.109771944444446,MB>Inner,19.0,0.042,542.799,11.4416,-11.541,1.4290073527,2.14158228186,23.08,122.55,-1.366931356,1.397237707,0.824980529,-0.010531205,-0.00561435,-0.002344929,2459640.0
8,,2011 UF450,112.00588416666665,30.3213625,MB>Middle,23.2,0.07,570.611,-7.2279,-3.336,2.41805752181,3.07586079705,15.81,122.59,-1.712266603,2.187379088,1.328610306,-0.006048933,-0.006022792,-0.002334134,2459640.0
9,,2023 JZ14,112.28497083333332,30.167014722222223,MB>Middle,23.0,6.306,699.889,-4.6402,-9.694,2.16157824736,2.83312969373,17.16,122.86,-1.63184011,1.977654773,1.200288775,-0.007331539,-0.005329715,-0.003454021,2459640.0
10,,2003 WU202,111.89567166666666,29.991475,MB>Inner,22.2,0.916,821.735,7.5828,-12.811,1.5754748006,2.27718303849,21.62,122.58,-1.416023137,1.511886016,0.896400041,-0.010275264,-0.004815432,-0.002489961,2459640.0
11,,2014 YE94,112.33901416666666,30.148408055555556,MB>Inner,22.3,0.105,871.553,7.2709,-4.115,1.45754418659,2.1713836201,22.65,122.91,-1.392610363,1.426323408,0.839499662,-0.009125206,-0.007485749,-0.002229829,2459640.0
12,,2020 OQ1,111.91966583333333,29.949723055555555,Mars-Crosser,26.0,30.185,905.577,-8.4407,-7.027,3.03082908438,3.66920152079,13.19,122.61,-1.905790322,2.662434164,1.616212823,-0.006893678,-0.001312035,-0.001480443,2459640.0
13,156056,2001 SN56,111.95582208333333,29.919658611111114,MB>Inner,19.2,0.046,957.87,8.6046,-5.653,1.55715604877,2.26086374451,21.77,122.65,-1.414851329,1.50783442,0.883398202,-0.009718886,-0.006685694,-0.002098324,2459640.0
14,407068,2009 SF173,111.78898708333332,30.30584027777778,MB>Outer,21.5,0.033,974.933,-4.0832,-9.148,2.55221706573,3.20300103409,15.2,122.41,-1.740116386,2.289918996,1.400842623,-0.007489158,-0.00452374,-0.003264673,2459640.0
15,325867,2010 TB142,112.20171416666666,30.412143888888888,MB>Outer,20.9,0.082,976.714,-1.1763,-2.37,2.51059578207,3.16660721212,15.32,122.73,-1.733324012,2.245092199,1.367429108,-0.008772009,-0.003897461,-0.000273972,2459640.0
