,Number,Name,RA,DEC,Type,V,posunc,centerdist,RA_rate,DEC_rate,geodist,heliodist,alpha,elong,x,y,z,vx,vy,vz,epoch
0,,300P,168.7575308333333,12.698404444444444,Comet,25.3,0.42,4.97,-34.0061,15.78,2.71758244364,3.71290729235,1.94,172.74,-3.571900448,0.776634385,0.711057401,0.002758236,-0.005838732,-0.002759951,2459640.0
1,,2013 TH180,168.7683708333333,12.683149444444444,MB>Inner,21.7,0.14,62.228,-38.4937,10.019,1.30678711911,2.30344047915,3.13,172.76,-2.186328567,0.523811662,0.409636587,-0.005168467,-0.009253466,-0.004721285,2459640.0
2,,2011 UX137,168.89008916666666,12.745766944444444,MB>Middle,21.2,0.075,492.823,-33.0711,12.208,1.88874313662,2.88455581092,2.53,172.66,-2.742789897,0.623734514,0.533514404,-0.005287986,-0.00779542,-0.003437019,2459640.0
3,516548,2006 UO76,168.823735,12.83901388888889,MB>Middle,21.8,0.143,557.814,-31.5304,11.933,2.07271843443,3.06826257052,2.4,172.59,-2.930292307,0.661372616,0.579305697,-0.002515249,-0.007998708,-0.003858655,2459640.0
4,,2012 BF180,168.78886708333332,12.849998055555556,MB>Outer,21.8,0.066,558.621,-27.5286,23.309,1.96940358878,2.9650437151,2.48,172.59,-2.825586263,0.647906692,0.544160401,-0.00374228,-0.009076755,-0.001105091,2459640.0
5,,2013 DA15,168.89246624999998,12.8033275,NEA>Amor,21.1,0.566,604.434,-47.5313,98.979,0.71582626433,1.71352678451,4.3,172.6,-1.610179707,0.416727876,0.247851979,-0.007592341,-0.010698655,0.002626462,2459640.0
6,516720,2009 BB107,168.60042666666664,12.789894444444444,MB>Middle,20.0,0.012,647.453,-26.4274,29.751,1.23121168549,2.22792406288,3.25,172.71,-2.120191474,0.52389896,0.384567713,-0.003562089,-0.011680077,-0.002373713,2459640.0
7,,2020 UZ11,168.95700374999996,12.720429444444445,MB>Middle,22.4,0.016,701.193,-31.8534,14.686,2.04177047435,3.0374413221,2.4,172.66,-2.900146718,0.650863764,0.564933104,-0.003032635,-0.007933317,-0.003118596,2459640.0
8,217170,2002 QL28,168.61790999999997,12.557353333333333,MB>Inner,21.5,0.243,706.894,-34.6366,18.477,1.84244982954,2.83868819488,2.48,172.92,-2.712524492,0.625794598,0.514660738,-0.002132506,-0.008260181,-0.002838727,2459640.0
9,113208,Lea,168.89697583333333,12.544770555555555,MB>Middle,19.6,0.012,734.031,-30.1903,18.579,1.81133375748,2.80748806841,2.53,172.84,-2.683181159,0.616023223,0.507665613,-0.002426362,-0.009279128,-0.00287301,2459640.0
10,,2022 DQ10,168.72351124999997,12.902096666666667,MB>Middle,21.5,1.569,746.351,-32.2832,17.689,1.34770892063,2.34405579694,3.15,172.56,-2.239670584,0.539138673,0.421531804,-0.00176761,-0.010736758,-0.004259766,2459640.0
11,284510,2007 RM15,168.69307374999997,12.911271666666668,MB>Middle,21.3,0.044,802.855,-30.4392,17.433,2.19718261981,3.19258025444,2.31,172.56,-3.04717955,0.688620266,0.602076984,-0.00264323,-0.007794022,-0.002196493,2459640.0
12,405783,2006 AE43,168.98324999999997,12.75309388888889,MB>Outer,20.9,0.065,813.379,-26.9715,17.857,2.22886355564,3.22431707901,2.27,172.62,-3.080293917,0.687657651,0.602396844,-0.002781955,-0.008565881,-0.002030415,2459640.0
13,,2022 DJ9,168.5284658333333,12.63792861111111,MB>Middle,21.6,0.292,836.782,-31.0702,20.518,1.54158581719,2.53807718848,2.79,172.87,-2.427723536,0.579510243,0.453983869,-0.001271103,-0.010325106,-0.003408294,2459640.0
14,,2016 CR341,168.50001749999998,12.666485277777777,MB>Outer,21.6,0.203,915.468,-26.7473,14.569,2.26640820105,3.26219831692,2.17,172.85,-3.116704571,0.71352512,0.611732999,-0.00204181,-0.008661702,-0.002993547,2459640.0
15,,2002 PV182,168.47938708333334,12.715005277777777,MB>Outer,21.6,0.155,982.928,-26.1406,14.99,2.56121680012,3.5567476508,2.0,172.81,-3.392966163,0.767207959,0.674268728,-0.003119181,-0.007691303,-0.002069629,2459640.0
16,309290,2007 RB219,168.72548874999995,12.422777777777776,MB>Middle,21.2,0.083,996.369,-36.212,7.645,1.98490154378,2.98114253692,2.33,173.01,-2.851944823,0.645766489,0.551467421,-0.001816712,-0.007365111,-0.00511751,2459640.0
17,612253,2001 RS131,168.53113749999994,12.531151111111113,MB>Middle,21.5,0.265,999.204,-34.3165,6.258,2.2179751053,3.21397798305,2.17,172.97,-3.064620248,0.69334325,0.60441496,-0.003607792,-0.006503912,-0.004838203,2459640.0
