,Number,Name,RA,DEC,Type,V,posunc,centerdist,RA_rate,DEC_rate,geodist,heliodist,alpha,elong,x,y,z,vx,vy,vz,epoch
0,26286,1998 SV65,157.90931916666668,0.82036,MB>Inner,16.1,0.009,4.606,-24.9973,31.38,1.22232370715,2.19770907316,8.21,161.69,-2.123637928,0.531905892,0.047314951,-0.001925076,-0.011813158,-0.002361643,2460020.0
1,,2016 FH163,157.92534583333332,0.8085944444444445,MB>Inner,22.7,0.201,69.841,-33.642,12.364,1.56649601905,2.53883019512,7.09,161.7,-2.442831599,0.659430367,0.05312494,-0.001653215,-0.009141593,-0.004561122,2460020.0
2,,2012 ET28,157.96736083333332,0.7615486111111112,MB>Inner,21.0,0.196,294.98,-28.4028,21.233,1.07880838543,2.05595320673,8.76,161.74,-1.991517954,0.477108621,0.045155094,-0.001161337,-0.012114572,-0.004172378,2460020.0
3,166450,2002 PP72,158.02323166666665,0.7811811111111112,MB>Middle,21.2,0.039,433.131,-25.7285,16.866,2.42438794883,3.39210400889,5.27,161.8,-3.238142011,0.976788214,0.062665206,-0.003834221,-0.007050251,-0.002019898,2460020.0
4,,2014 QA29,158.03341999999998,0.8222152777777778,MB>Outer,22.0,0.251,447.856,-28.0385,5.566,2.77683086817,3.74321974552,4.77,161.81,-3.566437624,1.107669804,0.071073214,-0.001388241,-0.006095021,-0.005003022,2460020.0
5,282270,2002 NP25,158.03935249999998,0.8311222222222222,MB>Middle,21.4,0.041,471.06,-27.166,12.187,2.57462896947,3.54179852993,5.04,161.82,-3.378415359,1.032092078,0.067563474,-0.00251416,-0.006634707,-0.003137693,2460020.0
6,10863,Oye,157.76729749999998,0.8980097222222222,MB>Outer,18.5,0.011,583.956,-23.6567,20.302,2.16514188941,3.13311193353,5.79,161.55,-2.994521342,0.889668841,0.063359251,-0.002975191,-0.008777837,-0.001674077,2460020.0
7,432978,2012 OX,158.0825483333333,0.7979933333333333,MB>Middle,20.7,0.046,629.174,-29.715,16.728,2.04271621972,3.01250905924,5.92,161.86,-2.886535461,0.83275107,0.05851556,-0.001048669,-0.00838793,-0.002843169,2460020.0
8,,2013 UP51,157.99299291666665,0.9966505555555555,MB>Middle,22.6,4.053,706.981,-26.7871,19.676,1.66305089813,2.63492340514,6.8,161.78,-2.531568297,0.693858172,0.059062552,-0.004182939,-0.009145161,-0.002957761,2460020.0
9,,2016 WP14,157.75158833333333,0.9570527777777778,MB>Outer,22.9,2.217,753.544,-25.7536,13.172,2.25762899233,3.2250810317,5.62,161.54,-3.079088119,0.924423819,0.068017599,-0.004379394,-0.007331884,-0.003293654,2460020.0
10,,2011 QM112,157.76669166666665,0.9851774999999999,MB>Middle,22.3,0.17,787.38,-26.364,17.705,2.0191088931,2.9878847426,6.07,161.55,-2.859831337,0.834506415,0.064671229,-0.002012739,-0.008918614,-0.002639246,2460020.0
11,,2011 UJ5,157.69881958333332,0.7315555555555555,MB>Inner,21.1,0.051,819.755,-28.1588,20.191,1.21492092261,2.1897224666,8.34,161.47,-2.113807127,0.532469898,0.046195752,-0.004299592,-0.010372128,-0.003938168,2460020.0
12,533249,2014 DK151,157.70912583333333,0.9627752777777777,MB>Middle,21.3,0.051,886.191,-27.1029,18.728,1.70882260196,2.67936618302,6.79,161.49,-2.572556598,0.719425266,0.058925603,-0.001025442,-0.010190765,-0.003099644,2460020.0
13,,2008 CB248,158.1322258333333,0.7067247222222222,MB>Inner,21.9,0.086,899.523,-31.2599,14.175,1.65445690133,2.62682558562,6.78,161.9,-2.526223308,0.686873085,0.051159689,-0.002353316,-0.008993514,-0.004082235,2460020.0
14,,2022 UK5,157.77394125,0.6055891666666666,NEA>Apollo,23.5,1.694,909.609,-25.3785,26.116,0.32689935916,1.31774117743,13.93,161.54,-1.291161502,0.196481896,0.035193639,-0.006596688,-0.01271673,-0.005795207,2460020.0
15,516407,2002 GM53,158.1318045833333,0.6989008333333333,MB>Outer,20.1,0.079,911.205,-27.866,6.577,1.54105303619,2.51426255742,7.09,161.9,-2.420902739,0.645226868,0.050406811,-0.002502173,-0.010034378,-0.005635141,2460020.0
16,213903,2003 UK49,158.15775416666665,0.7558408333333333,MB>Middle,19.3,0.02,923.806,-30.5889,6.311,1.56095364467,2.53410678658,7.02,161.93,-2.439082178,0.651430316,0.05220742,-0.003471771,-0.009044831,-0.005648562,2460020.0
17,476285,2007 VJ238,157.81042416666665,0.5677247222222223,MB>Middle,21.1,0.056,972.135,-26.6385,13.893,1.85345328478,2.82331465835,6.42,161.57,-2.706679196,0.770650992,0.048967821,-0.002995439,-0.009005572,-0.003816806,2460020.0
