,Number,Name,RA,DEC,Type,V,posunc,centerdist,RA_rate,DEC_rate,geodist,heliodist,alpha,elong,x,y,z,vx,vy,vz,epoch
0,,29P,66.08728541666667,29.168288055555557,Comet,14.7,0.42,13.782,14.6563,-1.515,6.07139963788,5.96625363439,9.41,79.18,1.234811643,4.986704354,3.02629762,-0.006815835,0.001950335,0.00016529,2459640.0
1,,2021 VA74,66.00485458333334,29.08140388888889,MB>Middle,23.0,2.565,398.533,57.3299,6.883,2.16937600543,2.21204398885,26.21,79.09,-0.090508311,1.892861107,1.113918419,-0.012424546,-2.7524e-05,0.001115145,2459640.0
2,277405,2005 UL195,66.21856208333332,29.19926277777778,MB>Outer,22.0,0.082,440.384,33.3688,2.827,3.1249651295,3.1006807912,18.36,79.3,0.211103131,2.650335481,1.581617742,-0.009487266,0.000566796,0.001297907,2459640.0
3,,2015 TD451,65.93169,29.159779166666667,MB>Outer,22.8,0.144,476.462,31.7888,3.297,3.20460464501,3.17189737893,17.92,79.05,0.253248139,2.719129149,1.622036582,-0.009579104,-0.000490599,0.00092218,2459640.0
4,482905,2014 HX25,65.9398275,29.118739444444444,MB>Outer,22.8,0.043,484.408,34.6309,3.947,3.02722321911,3.00376401466,18.96,79.04,0.190235868,2.570799087,1.528004564,-0.00958723,0.00037705,0.001538312,2459640.0
5,,2002 AU213,65.97513416666666,29.277618888888888,MB>Middle,22.2,0.016,518.336,49.6626,12.574,2.23825103869,2.27412216925,25.44,79.1,-0.073921069,1.963504645,1.14543094,-0.011645018,-0.002115167,0.002027008,2459640.0
6,263841,2008 XM30,66.24932833333332,29.206146944444445,MB>Middle,21.6,0.051,540.191,32.2327,-2.074,3.11623484926,3.09288344765,18.41,79.33,0.203635254,2.647239755,1.597881649,-0.009169819,0.000198502,-0.000851761,2459640.0
7,385134,2013 SB24,65.98037541666666,29.305347222222224,MB>Inner,22.0,0.123,588.281,44.8922,4.571,2.50447735099,2.51691503488,22.83,79.11,0.010925137,2.151591135,1.283413099,-0.010648918,0.000349091,0.001288282,2459640.0
8,606591,2018 GC11,65.91601125000001,29.071850277777777,MB>Outer,21.9,0.084,629.979,35.2123,3.795,3.04116826152,3.0164356323,18.88,79.02,0.201271298,2.586897554,1.536507553,-0.010073084,-8.428e-05,0.001123084,2459640.0
9,611309,2006 UG137,66.0696375,29.357034444444444,MB>Outer,22.6,0.101,679.607,31.4192,1.721,3.21615115599,3.18557191412,17.85,79.2,0.244291076,2.717159682,1.637297079,-0.009079528,0.000464564,0.000924997,2459640.0
10,,2007 CE68,65.9920425,29.346206944444443,MB>Outer,23.2,0.135,700.162,37.5145,-1.644,2.97536951243,2.95633786793,19.29,79.13,0.171597972,2.516343736,1.529991993,-0.010049731,0.001315982,-0.000258415,2459640.0
11,294062,2007 TX165,65.86879208333333,29.268460277777777,MB>Middle,21.2,0.114,762.78,47.2253,10.806,2.46525193269,2.47911128473,23.19,79.01,0.006246324,2.120484445,1.245765618,-0.01119257,0.000235439,0.003107227,2459640.0
12,222204,2000 DX116,66.13474,28.948336944444446,MB>Outer,20.9,0.06,809.586,40.4036,-0.671,2.87931021377,2.86676724868,19.92,79.18,0.140905667,2.449340938,1.462791718,-0.010598332,0.001533806,2.9134e-05,2459640.0
13,4414,Sesostris,66.18798541666666,29.375743055555557,MB>Inner,18.6,0.032,815.416,60.4221,1.349,2.00596619376,2.07052395492,28.18,79.31,-0.154757708,1.769461265,1.06288133,-0.012541108,-0.000996821,-0.000927505,2459640.0
14,90888,1997 AB3,65.89106208333332,29.327804722222222,MB>Middle,19.3,0.028,831.626,60.0121,-4.215,2.14336007396,2.18791759807,26.52,79.04,-0.097854731,1.856210973,1.133740815,-0.012461976,0.001066904,-0.001477175,2459640.0
15,119019,2001 AJ35,66.35173833333333,29.073451388888888,MB>Outer,19.8,0.023,912.203,50.455,6.541,2.40719376865,2.43236821044,23.7,79.39,-0.02071461,2.088076863,1.22715396,-0.012081238,-7.5601e-05,0.001309471,2459640.0
16,,2007 RK335,65.95714625,28.935589722222222,MB>Middle,22.1,0.167,927.571,54.5133,4.363,2.23002268768,2.26535885453,25.54,79.02,-0.066841127,1.949973404,1.148705603,-0.012368716,-0.000768278,1.4279e-05,2459640.0
17,,2018 GE19,65.80851291666667,29.052196944444447,MB>Outer,22.7,0.136,959.449,30.6204,7.039,3.19618359403,3.16170596161,17.97,78.92,0.254859482,2.719244062,1.601064677,-0.009359332,-0.001194264,0.002159787,2459640.0
18,,2012 RB46,65.84908208333334,29.344236666666667,MB>Middle,22.3,0.281,969.091,58.7922,9.174,2.19048272095,2.22954952639,25.98,79.01,-0.081828435,1.88851699,1.118204497,-0.012256697,0.001524195,0.002684087,2459640.0
19,,2014 QW199,66.23246,29.410024444444442,MB>Outer,22.2,0.046,987.82,30.8781,-2.774,3.39436114015,3.35809997956,16.91,79.35,0.298807842,2.84986723,1.740000641,-0.009061057,0.001650926,-0.000423254,2459640.0
20,,2007 RD251,65.96215291666667,29.42329416666667,MB>Middle,24.2,2.245,992.168,30.3841,-1.259,3.30677842838,3.2704990623,17.37,79.12,0.271998304,2.768520185,1.686494572,-0.008173561,0.002261074,0.000769327,2459640.0
