,Number,Name,RA,DEC,Type,V,posunc,centerdist,RA_rate,DEC_rate,geodist,heliodist,alpha,elong,x,y,z,vx,vy,vz,epoch
0,,2012 SU36,125.78791124999996,19.85623388888889,MB>Middle,21.5,0.032,23.409,1.0511,-0.366,1.96883023337,2.64531209184,18.17,123.32,-0.663418571,2.338494964,1.031621734,-0.010569689,-0.001816251,-0.000907784,2459910.0
1,65803,Didymos,125.78705874999997,19.858889166666668,NEA>Apollo,16.3,0.002,29.893,-3.2248,58.015,0.16998084953,1.08710243756,49.19,123.32,0.343484454,0.939365265,0.405364438,-0.01674162,0.008099228,0.004729603,2459910.0
2,,2016 TL126,125.78771916666665,19.835719444444443,MB>Outer,21.7,0.058,58.236,3.5267,3.46,1.96423192932,2.64089131873,18.21,123.31,-0.659492333,2.335720041,1.026661914,-0.011126008,-0.002010749,8.6326e-05,2459910.0
3,523680,2013 YJ151,125.77104083333332,19.78413638888889,KBO>Detached,22.1,0.036,245.564,-1.4753,0.029,43.05732326443,43.6121160381,1.08,123.31,-23.286838561,33.704338433,14.938928235,-0.002457412,-8.6135e-05,-0.001857713,2459910.0
4,460687,2014 UL182,125.70816708333332,19.849718888888887,MB>Inner,22.8,0.034,254.588,-3.4836,3.371,2.19525952001,2.86230833994,16.74,123.39,-0.791088576,2.51525953,1.107331189,-0.008606693,-0.002646532,-0.000561018,2459910.0
5,,2021 QD9,125.85671291666664,19.747038333333336,MB>Outer,21.8,0.047,450.36,-1.6475,6.998,2.54607056184,3.19830383076,14.97,123.23,-0.98755642,2.779696138,1.217796006,-0.009361708,-0.002250228,0.001020818,2459910.0
6,571782,2007 VD274,125.84494583333331,19.73227888888889,MB>Inner,22.9,0.039,476.799,-3.2684,3.942,2.07161985425,2.74239217695,17.53,123.23,-0.725802824,2.416821102,1.059883414,-0.009341222,-0.001750066,-2.4988e-05,2459910.0
7,,2021 RP15,125.93468666666664,19.84423,MB>Middle,24.3,2.891,513.149,-4.1119,2.531,2.25065121701,2.91314300453,16.48,123.18,-0.826289766,2.548823336,1.124944765,-0.009347997,-0.001229704,-0.000201107,2459910.0
8,229314,2005 GW94,125.65243833333331,19.92976777777778,MB>Inner,22.5,0.044,525.377,0.1645,2.091,1.73117972464,2.42182734993,19.89,123.46,-0.53070423,2.160116583,0.952265936,-0.009997048,-0.002279137,-0.00063971,2459910.0
9,63236,2001 BX20,125.93664833333331,19.8217675,MB>Inner,20.3,0.017,530.004,5.2445,1.417,1.75119979007,2.43777111966,19.82,123.17,-0.54845589,2.175466036,0.957351357,-0.010179576,-0.003704976,-0.001136054,2459910.0
