,Number,Name,RA,DEC,Type,V,posunc,centerdist,RA_rate,DEC_rate,geodist,heliodist,alpha,elong,x,y,z,vx,vy,vz,epoch
0,,10P,104.98196333333333,22.269219166666666,Comet,21.4,0.37,5.049,-0.5426,2.848,4.0278190976,4.47206040936,12.06,110.14,-1.902862155,3.709700002,1.562979652,-0.005876124,-0.001023976,0.000829848,2460010.0
1,,2015 FE110,105.02970874999998,22.277668888888886,MB>Middle,22.3,0.085,157.912,11.7613,-3.573,2.24550990996,2.75604904444,19.83,110.18,-1.458130151,2.150812982,0.920121172,-0.008316064,-0.005125709,-0.00299054,2460010.0
2,507266,2011 CP114,105.03167666666666,22.232691666666664,MB>Middle,22.2,0.04,206.571,8.4564,-4.301,2.50920509882,3.00530180424,18.12,110.19,-1.522278545,2.369483111,1.01433078,-0.008229224,-0.00303127,-0.002529006,2460010.0
3,103866,2000 DA43,105.07204333333331,22.244245,MB>Middle,20.5,0.032,308.319,13.9079,1.388,2.2343535252,2.74613343174,19.9,110.22,-1.453048686,2.143819597,0.903751855,-0.008795548,-0.005470343,-0.001685006,2460010.0
4,,2012 JB26,105.02569333333332,22.348455833333333,MB>Middle,22.7,0.054,320.203,7.4499,1.382,2.62994273344,3.11994794539,17.43,110.17,-1.553497748,2.480398258,1.051718613,-0.00786497,-0.00361906,-0.000954471,2460010.0
5,,2011 ST308,104.94889499999998,22.18147138888889,MB>Outer,22.3,0.078,334.033,14.1742,1.067,2.32431060354,2.82935611595,19.3,110.11,-1.467007377,2.219427251,0.93315795,-0.009204589,-0.004650685,-0.001414375,2460010.0
6,362455,2010 RC125,104.90600583333332,22.199884444444443,MB>Inner,22.2,0.042,357.22,9.5694,0.78,2.26431545365,2.77230330254,19.72,110.07,-1.463532554,2.169732161,0.914725605,-0.007722517,-0.005105359,-0.001835856,2460010.0
7,497482,2005 YF271,104.87873333333333,22.233196666666664,MB>Middle,21.9,0.056,371.094,15.6651,5.961,2.07098057011,2.59094778523,21.17,110.04,-1.408186243,2.006433559,0.834639911,-0.00872852,-0.006268431,-0.000855954,2460010.0
8,,2006 XQ70,104.94995333333331,22.367884444444446,MB>Outer,21.8,0.075,374.271,20.8004,-3.018,2.08029337792,2.60031114079,21.09,110.1,-1.395782572,1.99206587,0.852223729,-0.010692838,-0.0038457,-0.001993054,2460010.0
9,198614,2005 AO26,104.94888541666666,22.16916416666667,MB>Middle,19.8,0.014,375.962,24.2799,10.189,1.79067269355,2.33298439038,23.64,110.12,-1.333607308,1.760966367,0.721587465,-0.0099656,-0.00684545,-0.000230911,2460010.0
10,,2006 YX63,104.95758541666665,22.152145555555553,MB>Outer,21.5,0.023,427.965,11.6212,-12.021,2.35094758841,2.854633699,19.12,110.12,-1.47621382,2.231405511,0.969946375,-0.008915462,-0.003195654,-0.004739572,2460010.0
11,410343,2007 UT90,105.13791416666665,22.33891111111111,MB>Inner,21.4,0.033,573.71,28.6018,-3.144,1.4983274798,2.07079292275,26.85,110.27,-1.268834497,1.500649496,0.640951575,-0.009882279,-0.007292931,-0.003264814,2460010.0
12,370955,2005 ST76,105.14679874999999,22.214474444444445,MB>Middle,22.7,0.025,578.522,11.8352,-0.192,2.28493485296,2.79466669498,19.53,110.29,-1.469256701,2.178716829,0.921747907,-0.008643018,-0.004277423,-0.001680255,2460010.0
13,,2021 SZ27,105.13475166666666,22.19000611111111,MB>Middle,22.4,0.114,578.537,14.7898,-3.198,2.13904125559,2.65763801602,20.58,110.28,-1.431248896,2.057247986,0.875619012,-0.008940257,-0.005275978,-0.002854199,2460010.0
14,,2015 BE579,104.91544291666665,22.421294444444445,MB>Middle,21.9,0.054,594.325,16.2311,-10.224,1.99805800993,2.52336040902,21.77,110.06,-1.386812608,1.921795734,0.840161757,-0.009278261,-0.00426934,-0.004079827,2460010.0
15,,2020 OO94,105.08161374999997,22.116919722222224,MB>Outer,22.3,0.134,636.824,7.6604,-4.82,2.78308189965,3.26731217145,16.61,110.24,-1.591669164,2.619613704,1.117345558,-0.008107231,-0.00350431,-0.003085334,2460010.0
16,529382,2009 WL69,104.80124374999998,22.330490833333332,Mars-Crosser,21.9,0.059,646.104,21.0955,3.49,2.00471335803,2.52828206078,21.74,109.96,-1.371120626,1.913609927,0.803160754,-0.010952718,-0.00232693,0.000289185,2460010.0
17,590485,2012 BO97,104.80459458333333,22.364808611111112,Trojan,22.1,0.051,688.664,2.9893,0.178,4.56300031665,4.99390311805,10.79,109.96,-2.005537123,4.201872445,1.787770478,-0.007305111,-0.002610548,-0.000960151,2460010.0
18,48920,1998 OE11,104.93525416666667,22.081048055555556,MB>Inner,21.7,0.027,693.99,8.5598,0.531,2.40319620864,2.90381987991,18.79,110.11,-1.497771761,2.289737831,0.961016593,-0.007764008,-0.004425962,-0.001653328,2460010.0
19,,2014 HV27,104.79578583333331,22.358376944444444,MB>Outer,23.6,0.279,703.249,4.8946,0.23,3.07157249573,3.54044162068,15.32,109.96,-1.653989535,2.879503982,1.224556797,-0.007172529,-0.003865577,-0.001492056,2460010.0
