,Number,Name,RA,DEC,Type,V,posunc,centerdist,RA_rate,DEC_rate,geodist,heliodist,alpha,elong,x,y,z,vx,vy,vz,epoch
0,,169P,184.21953958333333,-0.1411602777777778,Comet,20.0,0.27,5.751,-43.3436,24.066,2.02604241066,3.02319456395,2.66,171.91,-3.008411772,-0.081262164,0.023483378,-0.006787904,-0.005954352,-0.001191205,2460020.0
1,54505,2000 OK55,184.28941541666663,-0.12193722222222222,MB>Outer,18.7,0.016,259.694,-28.2872,14.46,1.88727254984,2.88447772384,2.81,171.85,-2.874706192,-0.071014916,0.026120083,0.000476839,-0.009431887,-0.003672493,2460020.0
2,,2010 JV69,184.22672458333332,-0.03470472222222222,MB>Hilda,22.8,0.158,389.003,-20.084,11.096,3.99042294718,4.98632718323,1.61,171.93,-4.97267028,-0.226157355,0.02637818,0.00106767,-0.006269942,-0.001699114,2460020.0
3,497042,2003 SO197,184.24745499999997,-0.2540561111111111,MB>Inner,22.3,0.135,413.093,-35.9399,11.928,1.88147394681,2.87870534721,2.81,171.86,-2.869117668,-0.070323882,0.022166894,0.000634352,-0.007761186,-0.004229601,2460020.0
4,,2007 RH359,184.289255,-0.23542222222222223,MB>Middle,22.4,0.121,416.381,-29.2409,16.428,2.06267239843,3.059638792,2.66,171.82,-3.04985851,-0.084696092,0.021140354,0.00086271,-0.008594689,-0.002898464,2460020.0
5,6653,Feininger,184.28628708333332,-0.26134,MB>Outer,17.2,0.011,489.148,-29.2364,11.565,2.05165801132,3.04863131847,2.67,171.82,-3.037995407,-0.08367333,0.021050744,-0.00045967,-0.00873261,-0.00408514,2460020.0
6,93328,2000 SB229,184.22889541666663,-0.006026666666666667,MB>Middle,19.8,0.019,492.53,-33.0607,11.54,1.85438540975,2.8517626306,2.81,171.93,-2.841153155,-0.067150176,0.03040433,-0.000879622,-0.008610498,-0.004362789,2460020.0
7,,2014 OE303,184.23026333333334,-0.2798486111111111,MB>Outer,22.4,0.152,495.508,-27.5369,11.335,2.41743808566,3.41414667941,2.37,171.87,-3.403637441,-0.109236129,0.01830391,0.000617424,-0.007886396,-0.003651508,2460020.0
8,608081,2003 EP65,184.09471875,-0.21861583333333334,MB>Outer,21.4,0.072,528.496,-29.3819,11.306,1.90847588343,2.90592602549,2.73,172.02,-2.896161142,-0.066326761,0.023296822,0.000247742,-0.009142944,-0.00433398,2460020.0
9,,2010 JM120,184.17910375,-0.3148138888888889,MB>Middle,21.1,0.083,637.564,-29.1298,20.805,1.73176489623,2.72926707285,2.95,171.91,-2.721599816,-0.05594293,0.019928193,0.003073323,-0.00958964,-0.002633145,2460020.0
10,,2015 XE321,184.19072708333334,0.0342725,MB>Outer,22.0,0.056,645.469,-26.2166,12.382,2.54509691313,3.54188596621,2.25,171.98,-3.530153562,-0.11685036,0.031321946,-0.000812203,-0.007974985,-0.003187025,2460020.0
11,122776,2000 SP79,184.40035749999998,-0.056453611111111114,MB>Inner,18.8,0.018,718.557,-31.0487,24.026,1.22083533767,2.21894839089,3.7,171.75,-2.209809914,-0.022266183,0.028789935,0.000242221,-0.011250272,-0.003437734,2460020.0
12,328390,2008 RP101,184.2800583333333,-0.33849305555555553,MB>Outer,21.0,0.06,737.415,-24.021,18.721,2.38695368993,3.38358038287,2.4,171.81,-3.372691687,-0.108309402,0.014670912,5.0258e-05,-0.00900362,-0.001641357,2460020.0
13,,2009 UE22,184.43820499999998,-0.08196833333333334,MB>Outer,22.3,0.271,814.261,-26.2439,12.564,2.55923506722,3.55554214479,2.32,171.71,-3.543363713,-0.128940301,0.026086733,-0.000897067,-0.007924659,-0.003109967,2460020.0
14,,2006 QU192,184.2566533333333,0.095895,MB>Middle,22.4,0.098,868.4,-27.519,17.509,2.30869882092,3.30559267379,2.43,171.92,-3.295425392,-0.102058173,0.032979747,0.001042368,-0.008207626,-0.002154893,2460020.0
15,445404,2010 TC34,184.03296708333332,-0.2987252777777778,MB>Outer,21.3,0.053,877.952,-27.8218,15.926,1.99091858461,2.98834433332,2.64,172.06,-2.977024253,-0.069915452,0.019414228,-0.002006941,-0.009384131,-0.003163917,2460020.0
16,,2003 TW,184.32537458333329,0.07775666666666667,MB>Outer,22.4,0.129,878.774,-28.4819,6.547,2.88917579295,3.88549860528,2.08,171.85,-3.873537585,-0.150043297,0.034688479,0.000289244,-0.006072566,-0.004655674,2460020.0
17,142171,2002 RE38,184.03457125,-0.3206616666666667,MB>Inner,20.5,0.043,926.322,-35.3118,12.308,1.70829536247,2.70604119068,2.92,172.05,-2.697374634,-0.050617362,0.021058949,0.001392409,-0.008568711,-0.004387407,2460020.0
18,218570,2005 GO204,183.97174166666665,-0.21032944444444446,MB>Inner,21.0,0.057,927.437,-35.2384,14.075,1.48948208246,2.48766029707,3.14,172.14,-2.479894573,-0.03301262,0.025164205,0.002370456,-0.009418093,-0.004397623,2460020.0
