,Number,Name,RA,DEC,Type,V,posunc,centerdist,RA_rate,DEC_rate,geodist,heliodist,alpha,elong,x,y,z,vx,vy,vz,epoch
0,26286,1998 SV65,157.60864249999997,1.2067030555555556,MB>Inner,16.1,0.009,3.909,-23.6909,31.204,1.22627389659,2.19579496552,9.08,159.71,-2.123637928,0.531905892,0.047314951,-0.001925076,-0.011813158,-0.002361643,2460020.0
1,,2013 UP51,157.66948499999998,1.2382530555555555,MB>Middle,22.6,4.053,245.295,-25.604,19.462,1.67277121975,2.63780061884,7.52,159.77,-2.531568297,0.693858172,0.059062552,-0.004182939,-0.009145161,-0.002957761,2460020.0
2,8607,1971 UT,157.59326541666664,1.3195108333333334,MB>Inner,18.3,0.009,412.825,-28.7043,17.601,1.56476472891,2.53048777178,7.87,159.69,-2.432004468,0.654573588,0.060354333,-0.003704164,-0.009074041,-0.003542915,2460020.0
3,,2023 EF1,157.74011833333333,1.2186761111111113,NEA>Amor,20.7,18.59,472.486,274.5322,-140.041,0.09004525256,1.08917760113,18.51,159.84,-1.067951534,0.11335999,0.037692926,-0.004410644,-0.017735877,-0.008277588,2460020.0
4,10863,Oye,157.48053458333328,1.1478144444444445,MB>Outer,18.5,0.011,509.096,-22.7872,20.167,2.1731525957,3.13370505475,6.38,159.58,-2.994521342,0.889668841,0.063359251,-0.002975191,-0.008777837,-0.001674077,2460020.0
5,,2011 QM112,157.44671208333332,1.2031702777777777,MB>Middle,22.3,0.17,585.846,-25.4588,17.609,2.02534581465,2.98673261679,6.71,159.55,-2.859831337,0.834506415,0.064671229,-0.002012739,-0.008918614,-0.002639246,2460020.0
6,,2012 ET28,157.62515499999998,1.0233869444444443,MB>Inner,21.0,0.196,659.783,-27.012,21.179,1.08114108551,2.05269559857,9.72,159.73,-1.991517954,0.477108621,0.045155094,-0.001161337,-0.012114572,-0.004172378,2460020.0
7,,2016 WP14,157.43929541666662,1.1189466666666668,MB>Outer,22.9,2.217,687.964,-24.8268,13.053,2.26902107757,3.22881053599,6.2,159.54,-3.079088119,0.924423819,0.068017599,-0.004379394,-0.007331884,-0.003293654,2460020.0
8,,2017 QT137,157.80811166666666,1.214374722222222,MB>Inner,21.6,0.04,715.633,-30.3918,10.236,1.3101332456,2.2793213998,8.66,159.91,-2.199280165,0.554914376,0.056095883,-0.003420323,-0.009856767,-0.005209022,2460020.0
9,533249,2014 DK151,157.38049041666662,1.1936105555555556,MB>Middle,21.3,0.051,825.312,-26.1196,18.665,1.71244299837,2.67600173092,7.52,159.48,-2.572556598,0.719425266,0.058925603,-0.001025442,-0.010190765,-0.003099644,2460020.0
10,432978,2012 OX,157.72097916666664,1.0041519444444444,MB>Middle,20.7,0.046,830.11,-28.8486,16.668,2.04758053569,3.00995746746,6.57,159.82,-2.886535461,0.83275107,0.05851556,-0.001048669,-0.00838793,-0.002843169,2460020.0
11,166450,2002 PP72,157.71074083333332,0.9886030555555555,MB>Middle,21.2,0.039,863.328,-24.8871,16.737,2.43500985367,3.39504936974,5.82,159.81,-3.238142011,0.976788214,0.062665206,-0.003834221,-0.007050251,-0.002019898,2460020.0
12,282270,2002 NP25,157.70864749999998,0.9811763888888889,MB>Middle,21.4,0.041,884.568,-26.4008,12.121,2.58325168962,3.54253614827,5.58,159.81,-3.378415359,1.032092078,0.067563474,-0.00251416,-0.006634707,-0.003137693,2460020.0
13,601684,2013 KP2,157.4226070833333,1.368016111111111,MB>Inner,21.2,0.034,890.229,-29.93,13.816,1.81961775123,2.78243538077,7.21,159.52,-2.668888108,0.755169569,0.068479175,-0.002262956,-0.008450052,-0.003843732,2460020.0
14,,2011 SZ102,157.4291770833333,1.3781838888888889,MB>Inner,22.1,0.311,897.388,-32.5315,15.493,1.72125235435,2.68491536367,7.48,159.53,-2.578778355,0.717032805,0.06602158,-0.002006533,-0.008365263,-0.003670004,2460020.0
15,320119,2007 EQ173,157.85896999999997,1.2059055555555556,MB>Outer,20.6,0.041,898.049,-23.2146,16.961,2.13362855899,3.09601538601,6.34,159.96,-2.966095002,0.862685389,0.066916408,-0.00182278,-0.009277837,-0.002585628,2460020.0
16,,2014 WF213,157.47405958333331,1.4283336111111111,MB>Inner,21.2,0.051,937.124,-27.6896,19.464,1.45456438147,2.4209453943,8.28,159.57,-2.329059278,0.616786906,0.060357862,-0.003656036,-0.00966923,-0.003449902,2460020.0
17,,2016 FH163,157.5170633333333,0.9609036111111111,MB>Inner,22.7,0.201,942.899,-32.4851,12.306,1.57182007209,2.53719887397,7.88,159.62,-2.442831599,0.659430367,0.05312494,-0.001653215,-0.009141593,-0.004561122,2460020.0
18,,2021 RV17,157.8423625,1.0787952777777778,MB>Inner,23.1,6.388,955.196,-30.0707,20.15,1.54957806012,2.51638750939,7.82,159.94,-2.422039392,0.642722717,0.052544301,-0.003125168,-0.009122567,-0.00314663,2460020.0
